gene_id	gene_name	description	locus	ATCC2_FPKM	ATCC3_FPKM	sp1_FPKM	sp2_FPKM	ATCC2_count	ATCC3_count	sp1_count	sp2_count	
DR76_RS23930	-	hypothetical protein	NZ_CP009072.1:4807343-4807534	258.943343676314	78.6188902290159	1029.71443749976	934.177695292077	968	429	3311	3404
DR76_RS23935	-	shikimate kinase	NZ_CP009072.1:4807584-4808108	310.903291183196	105.558256383065	247.94541427174	282.125703112557	3178	1575	2180	2811
DR76_RS23940	-	UPF0178 family protein	NZ_CP009072.1:4808291-4808749	111.113617366091	53.9673026763894	157.019408616947	145.447089381654	993	704	1207	1267
DR76_RS23945	-	pyrroline-5-carboxylate reductase	NZ_CP009072.1:4808869-4809678	187.371379393616	194.392251778745	139.548288089993	154.887182464816	2955	4475	1893	2381
DR76_RS23950	-	diguanylate cyclase%2C cellulose regualtor	NZ_CP009072.1:4809695-4810810	9.11239956958856	6.81020430254554	20.0108940550325	22.2380910881172	198	216	374	471
DR76_RS23955	-	PsiF family protein	NZ_CP009072.1:4810912-4811232	19.0403167226711	16.9901711710786	331.669157460756	350.620573640534	119	155	1783	2136
DR76_RS23960	-	alkaline phosphatase	NZ_CP009072.1:4811351-4812766	61.8069326526741	68.2351535453351	36.855910810206	38.8860984144662	1704	2746	874	1045
DR76_RS23965	-	anti-RssB factor	NZ_CP009072.1:4812867-4813127	316.429003578847	452.565824618449	153.2827730757	161.506686408611	1608	3357	670	800
DR76_RS23970	-	D-alanine--D-alanine ligase	NZ_CP009072.1:4813590-4814684	178.378683824926	317.670854771847	186.223915687111	214.086553704672	3803	9886	3415	4449
DR76_RS23975	-	DUF2754 family putative inner membrane protein	NZ_CP009072.1:4814708-4814920	401.48126787935	278.349974905181	210.252339159713	205.076523862096	1665	1685	750	829
DR76_RS23980	-	DUF2755 family inner membrane protein	NZ_CP009072.1:4815180-4815488	514.770220712559	116.034390592208	448.706788653855	299.608731023643	3097	1019	2322	1757
DR76_RS23985	-	hypothetical protein	NZ_CP009072.1:4815547-4816641	82.0832936693393	41.7734425539887	116.260456688876	92.2463442162878	1750	1300	2132	1917
DR76_RS23990	-	microcin B17 transporter	NZ_CP009072.1:4816654-4817874	48.4161694303053	25.3016984911586	37.9004958861739	40.219933730128	1151	878	775	932
DR76_RS23995	-	hypothetical protein	NZ_CP009072.1:4817894-4818088	47.9365451674148	23.2769078821531	86.0461111063672	85.9276892229843	182	129	281	318
DR76_RS24000	-	beta-lactam binding protein AmpH	NZ_CP009072.1:4818226-4819383	35.8815117824493	24.9766372488467	29.855794237252	34.991184853274	809	822	579	769
DR76_RS24005	-	transcriptional regulator	NZ_CP009072.1:4819384-4820007	6.58467161873802	2.76300800956661	1.4353434961534	3.3777091823811	80	49	15	40
DR76_RS24010	-	hypothetical protein	NZ_CP009072.1:4820093-4821583	21.047184925832	19.5163586900479	15.6587825735763	14.9133723887526	611	827	391	422
DR76_RS24015	-	transposase	NZ_CP009072.1:4821608-4822165	0.552230314419145	0.693625504154394	0	0	6	11	0	0
DR76_RS24020	-	transposase	NZ_CP009072.1:4822152-4822430	0	0	0	0	0	0	0	0
DR76_RS24025	-	transposase	NZ_CP009072.1:4822457-4822759	6.27167464051334	2.32250828304479	0	0	37	20	0	0
DR76_RS24030	-	membrane protein	NZ_CP009072.1:4822832-4824337	16.8132839557389	8.71474037213201	9.35721645711229	8.15214792239147	493	373	236	233
DR76_RS24035	-	delta-aminolevulinic acid dehydratase	NZ_CP009072.1:4824863-4825837	292.308101043685	254.09763234113	419.634948215683	404.1848488846	5549	7041	6852	7479
DR76_RS24040	-	taurine dioxygenase	NZ_CP009072.1:4825877-4826728	11.4536434770019	9.7876655373712	6.65797982378041	8.16349053032729	190	237	95	132
DR76_RS24045	-	taurine ABC transporter permease	NZ_CP009072.1:4826725-4827552	3.1635212666385	2.37974386900997	1.94708930698764	2.60909820863217	51	56	27	41
DR76_RS24050	-	taurine ABC transporter ATP-binding protein	NZ_CP009072.1:4827549-4828316	5.08258332546934	3.43615222248172	2.79896720541424	1.09775548427386	76	75	36	16
DR76_RS24055	-	taurine ABC transporter substrate-binding protein	NZ_CP009072.1:4828329-4829291	1.65334672962581	2.22880898829136	0.558065283045032	1.20375457456539	31	61	9	22
DR76_RS24060	-	hypothetical protein	NZ_CP009072.1:4829899-4830570	2.21642779957715	0.575956891842488	0	0.156843247882454	29	11	0	2
DR76_RS24065	-	membrane protein	NZ_CP009072.1:4830580-4831776	2.05958508859961	1.08762818731374	1.84574226993894	1.54067992762179	48	37	37	35
DR76_RS24070	-	acetyltransferase	NZ_CP009072.1:4831811-4832335	1.56524927527503	0.804240110009558	0.341178546692722	0.602170368350766	16	12	3	6
DR76_RS24075	-	membrane protein	NZ_CP009072.1:4832337-4833110	12.7406171340044	5.77342504411643	6.17176287889042	3.9484610593776	192	127	80	58
DR76_RS24080	-	regulator protein that represses frmRAB operon	NZ_CP009072.1:4833296-4833571	59.1765160364036	60.9382026157269	33.7500852034417	36.6550777332396	318	478	156	192
DR76_RS24085	-	S-(hydroxymethyl)glutathione dehydrogenase	NZ_CP009072.1:4833606-4834715	53.905554346494	65.9342878003452	31.3082784867413	36.266983736933	1165	2080	582	764
DR76_RS24090	-	S-formylglutathione hydrolase	NZ_CP009072.1:4834808-4835641	33.9940997372651	35.692359460656	35.0107462399003	36.3913043390594	552	846	489	576
DR76_RS24095	-	hypothetical protein	NZ_CP009072.1:4835869-4836408	82.84284526914	76.1061921106937	65.9039952501021	73.3779130763468	871	1168	596	752
DR76_RS24100	-	lac repressor	NZ_CP009072.1:4836733-4837692	83.5681041691033	71.1784955233399	49.0133205885033	60.7599635371349	1562	1942	788	1107
DR76_RS24105	-	beta-D-galactosidase	NZ_CP009072.1:4837815-4840889	5.21122542052226	6.67105328242291	4.81577352487712	5.483348962946	312	583	248	320
DR76_RS24110	-	lactose permease	NZ_CP009072.1:4840941-4842194	3.56329679939641	2.46919776001423	2.76175862260287	3.69765759268413	87	88	58	88
DR76_RS24115	-	galactoside O-acetyltransferase	NZ_CP009072.1:4842260-4842871	8.14049924921014	4.13951975006983	8.00061630465264	8.60970834639576	97	72	82	100
DR76_RS24120	-	cytosine deaminase	NZ_CP009072.1:4842992-4844275	49.840650308104	67.7688305830036	39.5752215926068	40.421501427063	1246	2473	851	985
DR76_RS24125	-	cytosine permease	NZ_CP009072.1:4844265-4845524	13.3293136501716	13.5717760904351	16.9183100901828	13.298332855938	327	486	357	318
DR76_RS24130	-	acetyl-CoA synthetase	NZ_CP009072.1:4845849-4847735	2.91234599607319	3.54285629743352	25.4731716040006	31.7210489801954	107	190	805	1136
DR76_RS24135	-	2-methylcitrate dehydratase	NZ_CP009072.1:4847775-4849226	4.70452074255029	4.19228574573353	48.3614691381683	64.6669111509165	133	173	1176	1782
DR76_RS24140	-	methylcitrate synthase	NZ_CP009072.1:4849260-4850429	2.98508210188099	1.95479051451681	48.5858815942963	62.329171861012	68	65	952	1384
DR76_RS24145	-	2-methylisocitrate lyase	NZ_CP009072.1:4850589-4851479	2.76691734124999	3.43568009497304	49.1900642155559	75.2821026594424	48	87	734	1273
DR76_RS24150	-	propionate catabolism operon regulatory protein PrpR	NZ_CP009072.1:4851718-4853304	3.30106566953583	3.6804587128131	7.56272665247663	9.16374716474228	102	166	201	276
DR76_RS24155	-	hypothetical protein	NZ_CP009072.1:4853405-4853680	31.8212902723306	21.1626375986754	454.976510005131	592.971141631617	171	166	2103	3106
DR76_RS24160	-	homoserine/Threonine efflux protein	NZ_CP009072.1:4853866-4854501	44.0119431242517	19.1421349144814	21.1244000104599	29.9082254368025	545	346	225	361
DR76_RS24165	-	hypothetical protein	NZ_CP009072.1:4854612-4854791	60.4914464992579	34.0132329402331	25.5431393039788	20.4910430373698	212	174	77	70
DR76_RS24170	-	zinc-binding dehydrogenase	NZ_CP009072.1:4855383-4856432	5.86979095846339	8.51167806504023	76.0327887161621	91.6833196505068	120	254	1337	1827
DR76_RS24175	-	deaminase	NZ_CP009072.1:4856809-4858191	10.9554761100343	8.49757195035613	17.2701819846526	22.1357830302756	295	334	400	581
DR76_RS24180	-	carbamate kinase	NZ_CP009072.1:4858201-4859151	3.29443424064163	4.18090312672699	3.51616536181819	4.70953167966392	61	113	56	85
DR76_RS24185	-	hypothetical protein	NZ_CP009072.1:4859183-4859431	1.65011218778995	4.94588308169002	1.19900179598357	0.423287801514094	8	35	5	2
DR76_RS24190	-	hypothetical protein	NZ_CP009072.1:4859481-4860899	3.8366864384644	3.59547916915783	5.97537364438171	6.83246183820505	106	145	142	184
DR76_RS24195	-	hypothetical protein	NZ_CP009072.1:4860899-4862446	2.68748686756926	2.34120081953235	3.97304198583624	4.90153282855759	81	103	103	144
DR76_RS24200	-	hypothetical protein	NZ_CP009072.1:4862436-4863299	0.891686378599844	1.26245722347306	3.31729446567613	3.29325009161009	15	31	48	54
DR76_RS24205	-	ankyrin	NZ_CP009072.1:4863339-4863944	5.93271243567494	5.22564363685078	12.1196954445635	17.4768685598629	70	90	123	201
DR76_RS24210	-	membrane protein	NZ_CP009072.1:4864202-4864699	2.26898820775268	0.98914078439508	2.51797685172372	0.740640109784451	22	14	21	7
DR76_RS24215	-	LysR family transcriptional regulator	NZ_CP009072.1:4864791-4865723	12.2758955652187	9.76763862914169	27.2638430912464	31.5132614622467	223	259	426	558
DR76_RS24220	-	cyclic di-GMP phosphodiesterase	NZ_CP009072.1:4865765-4866853	58.4351293840726	23.4573992025819	30.3767240502647	38.9017837261721	1239	726	554	804
DR76_RS24225	-	hypothetical protein	NZ_CP009072.1:4867174-4867362	4.076280587885	2.79261839988488	11.0577819414322	9.19997466024484	15	15	35	33
DR76_RS24230	-	choline transporter BetT	NZ_CP009072.1:4867729-4869762	86.8131817070296	71.0814189407131	164.544559028737	198.901606633005	3438	4109	5605	7678
DR76_RS24235	-	BetI family transcriptional regulator	NZ_CP009072.1:4869891-4870478	565.229473761404	439.945687841618	440.525589262485	489.458059927986	6471	7352	4338	5462
DR76_RS24240	-	betaine-aldehyde dehydrogenase	NZ_CP009072.1:4870492-4871964	413.779458426999	252.035540156863	325.353357086711	354.603879298607	11867	10551	8026	9913
DR76_RS24245	-	choline dehydrogenase	NZ_CP009072.1:4871978-4873648	337.455927808025	136.806678445386	182.243728112157	197.522431509802	10979	6497	5100	6264
DR76_RS24250	-	hypothetical protein	NZ_CP009072.1:4873690-4873917	35.5920723831877	12.6545881224738	0.261780819418641	0.231137417932038	158	82	1	1
DR76_RS24255	-	DNA recombinase	NZ_CP009072.1:4874733-4875296	43.7112092651529	19.4022569472861	0	0	480	311	0	0
DR76_RS24260	-	LuxR family transcriptional regulator	NZ_CP009072.1:4875626-4876420	12.7917458108941	7.83387548245604	0	0	198	177	0	0
DR76_RS24265	-	hypothetical protein	NZ_CP009072.1:4876784-4877335	5.95485366045857	6.11932598381412	0	0	64	96	0	0
DR76_RS24270	-	autotransporter	NZ_CP009072.1:4877377-4879674	11.8679363073642	15.7709615858618	0	0	531	1030	0	0
DR76_RS24275	-	membrane protein	NZ_CP009072.1:4879858-4880526	3.07091990477435	2.5771554528693	10.5321135907407	15.0435009313686	40	49	118	191
DR76_RS24280	-	universal stress protein	NZ_CP009072.1:4880573-4880695	4.1757020656383	23.7435679583212	0.970997643790479	0.428449847874022	10	83	2	1
DR76_RS24285	-	hypothetical protein	NZ_CP009072.1:4880769-4881464	55.1979650592329	413.537555005991	13.4694102628985	17.0339032545408	748	8180	157	225
DR76_RS24290	-	amino acid dehydrogenase	NZ_CP009072.1:4881457-4882884	92.0391746985345	532.793161290543	25.0889091028685	30.6629539532238	2559	21623	600	831
DR76_RS24295	-	hypothetical protein	NZ_CP009072.1:4882895-4883614	144.594562495521	631.541272644269	26.9531509218241	29.4926674585961	2027	12923	325	403
DR76_RS24300	-	AraC family transcriptional regulator	NZ_CP009072.1:4884140-4884994	5.04596716809374	8.02489469642268	2.58403917791452	3.38948639309094	84	195	37	55
DR76_RS24305	-	pyridine nucleotide-disulfide oxidoreductase	NZ_CP009072.1:4885221-4886546	6.19738003218749	12.7370361801013	18.1476473769142	23.5244525118385	160	480	403	592
DR76_RS24310	-	hypothetical protein	NZ_CP009072.1:4886655-4886891	3.68417911571341	1.63309295914832	2.01548600934003	2.89020345171649	17	11	8	13
DR76_RS24315	-	membrane protein	NZ_CP009072.1:4886903-4887496	2.68042575863579	2.96178455287278	2.41257779321901	3.54830055522863	31	50	24	40
DR76_RS24320	-	aldo/keto reductase	NZ_CP009072.1:4887656-4888525	37.3103103603071	52.8195606382056	0.068604628537299	0.484526558576048	632	1306	1	8
DR76_RS24325	-	transcriptional regulator	NZ_CP009072.1:4888773-4889630	38.670154386565	14.3122924066676	21.434943603645	23.9506827596568	646	349	308	390
DR76_RS24330	-	hypothetical protein	NZ_CP009072.1:4889755-4894005	4.59117013110015	4.15512250716615	3.59590067589055	3.70613543567184	380	502	256	299
DR76_RS24335	-	2%2C5-diketo-D-gluconic acid reductase	NZ_CP009072.1:4894571-4895422	60.2824993748669	34.3188062354564	0	0	1000	831	0	0
DR76_RS24340	-	aldo/keto reductase	NZ_CP009072.1:4895449-4896438	62.4109871935238	46.2750360095873	0	0	1203	1302	0	0
DR76_RS24345	-	transcriptional regulator	NZ_CP009072.1:4896469-4897362	73.1344035795337	49.0401093131445	0	0	1273	1246	0	0
DR76_RS24350	-	transcriptional regulator	NZ_CP009072.1:4897562-4898488	49.1998779889533	29.872115196695	0	0	888	787	0	0
DR76_RS24355	-	alpha/beta hydrolase	NZ_CP009072.1:4898645-4899565	389.303894309959	147.926726479447	0	0	6981	3872	0	0
DR76_RS24360	-	NADH-dependent flavin oxidoreductase	NZ_CP009072.1:4899737-4900879	47.4962638596755	24.1962097645664	0.0522187461307525	0.0922123032169811	1057	786	1	2
DR76_RS24365	-	uncharacterized protein	NZ_CP009072.1:4901352-4901453	45.3181023937846	46.5698523152321	2.92697497254812	2.06608608634454	90	135	5	4
DR76_RS24370	-	50S ribosomal protein L31 type B%3B alternative zinc-limitation L31 protein	NZ_CP009072.1:4901818-4902081	29.7658591906441	23.0575716015344	11.3089966989788	15.7675196362736	153	173	50	79
DR76_RS24375	-	RpmJ-like protein	NZ_CP009072.1:4902081-4902221	6.92076685987471	3.24403605809847	3.8114671459033	6.72677215956973	19	13	9	18
DR76_RS24380	-	LuxR family transcriptional regulator	NZ_CP009072.1:4903305-4903847	57.9817424378071	18.8566351906202	5.16842797701055	6.79261095161431	613	291	47	70
DR76_RS24385	-	fimbrillin MatB	NZ_CP009072.1:4903922-4904509	143.949685970022	143.856022892593	38.5891075500742	44.4473185433856	1648	2404	380	496
DR76_RS24390	-	hypothetical protein	NZ_CP009072.1:4904566-4905234	46.2936842894705	24.6144752123458	7.14042521414228	12.0505384990386	603	468	80	153
DR76_RS24395	-	hypothetical protein	NZ_CP009072.1:4905260-4907785	25.1516936747572	18.0527148655414	9.36096447521859	9.61632202301958	1237	1296	396	461
DR76_RS24400	-	hypothetical protein	NZ_CP009072.1:4907775-4909418	17.2764438940291	13.1198715681839	22.119451986903	24.2304220450331	553	613	609	756
DR76_RS24405	-	hypothetical protein	NZ_CP009072.1:4909387-4910097	12.9304557664176	10.5409830131227	20.2398304242068	23.8631458841575	179	213	241	322
DR76_RS24410	-	hypothetical protein	NZ_CP009072.1:4910404-4910733	21.7894036804048	10.9823602079881	18.8182293255554	19.4798701918202	140	103	104	122
DR76_RS24415	-	membrane protein	NZ_CP009072.1:4910982-4911596	143.559313698864	171.868294690645	34.1764540917568	33.3285252371445	1719	3004	352	389
DR76_RS24420	-	membrane protein	NZ_CP009072.1:4911859-4911996	11.5374847871714	9.68894178732907	0	0	31	38	0	0
DR76_RS24425	-	transposase	NZ_CP009072.1:4912420-4912644	23.2835165224594	11.2594937201899	0	0	102	72	0	0
DR76_RS24430	-	insB	NZ_CP009072.1:4912575-4912715	0	0	0	0	0	0	0	0
DR76_RS24435	-	-	NZ_CP009072.1:4912650-4912838	6.25023791465588	4.84046512643595	0	0	23	26	0	0
DR76_RS24440	-	transposase	NZ_CP009072.1:4912898-4913113	13.078066886131	14.0092960101116	0	0	55	86	0	0
DR76_RS24445	-	peptidase	NZ_CP009072.1:4913706-4917836	26.2584666579289	18.6194111368506	0	0	2112	2186	0	0
DR76_RS24450	-	transcriptional regulator	NZ_CP009072.1:4917992-4918486	0.726341608789028	0.426521008351156	0	0	7	6	0	0
DR76_RS24455	-	integrase	NZ_CP009072.1:4918921-4919259	19.8472881972543	10.6907931228203	0	0	131	103	0	0
DR76_RS24460	-	-	NZ_CP009072.1:4919414-4919489	62.8489302880128	29.6305509940501	59.7115664195885	59.6245257716959	93	64	76	86
DR76_RS24465	-	gamma-glutamyl phosphate reductase	NZ_CP009072.1:4919604-4920857	85.3144228728777	154.605509407718	195.086544700742	218.245622482592	2083	5510	4097	5194
DR76_RS24470	-	gamma-glutamyl kinase	NZ_CP009072.1:4920869-4921972	96.3943261685742	127.836387798434	201.959437379595	231.95745922352	2072	4011	3734	4860
DR76_RS24475	-	outer membrane phosphoporin protein E	NZ_CP009072.1:4922261-4923316	10.4569437761263	6.36415990501319	26.6892758639118	29.1899481591147	215	191	472	585
DR76_RS24480	-	transcriptional regulator	NZ_CP009072.1:4923355-4923756	798.773460461415	539.257342343342	881.414843653075	1046.09798609298	6252	6161	5934	7981
DR76_RS24485	-	fermentation/respiration switch protein	NZ_CP009072.1:4923814-4925058	154.370804679072	88.2336989883121	135.778013255782	130.565029897158	3742	3122	2831	3085
DR76_RS24490	-	xanthine phosphoribosyltransferase	NZ_CP009072.1:4925150-4925608	250.08961714708	130.242192823409	100.169834487622	128.457176214418	2235	1699	770	1119
DR76_RS24495	-	aminoacyl-histidine dipeptidase	NZ_CP009072.1:4925869-4927326	657.05029109883	1200.35699329375	519.016055633622	543.756733845127	18652	49739	12673	15046
DR76_RS24500	-	peptide chain release factor	NZ_CP009072.1:4927383-4927997	62.4679409450831	46.1710094261769	6.9905912642541	7.19685413995428	748	807	72	84
DR76_RS24505	-	hypothetical protein	NZ_CP009072.1:4927994-4929133	49.9640035428026	20.216556956573	0.523774468771768	0.785768020360375	1109	655	10	17
DR76_RS24510	-	acyltransferase	NZ_CP009072.1:4929323-4929697	120.252468111163	45.6011676638618	30.0946975810517	27.2590495269447	878	486	189	194
DR76_RS24515	-	DNA polymerase IV	NZ_CP009072.1:4929772-4930827	235.938083204772	120.65227480927	63.5001508741253	50.5459876240904	4851	3621	1123	1013
DR76_RS24520	-	hypothetical protein	NZ_CP009072.1:4930898-4931668	4.2633971732466	2.69257717620084	1.39407747748992	3.62213845377771	64	59	18	53
DR76_RS24525	-	flagellar biosynthesis protein FlhA	NZ_CP009072.1:4931628-4933367	2.92225227576461	3.05351312653378	1.8187895778989	1.69581045826509	99	151	53	56
DR76_RS24530	-	endopeptidase	NZ_CP009072.1:4933642-4934391	8.56011491123109	4.31614146240707	1.91076161222945	3.23177329758661	125	92	24	46
DR76_RS24535	-	transpeptidase	NZ_CP009072.1:4934703-4935443	104.384856567511	55.4145218803478	166.725158782516	186.162685415353	1506	1167	2069	2618
DR76_RS24540	-	glutamine amidotransferase	NZ_CP009072.1:4935414-4936181	71.7577935691777	61.9879800785608	117.712765807654	124.387770942301	1073	1353	1514	1813
DR76_RS24545	-	D-sedoheptulose 7-phosphate isomerase	NZ_CP009072.1:4936386-4936964	216.176136936619	365.837994450322	255.656489183107	250.262154197355	2437	6020	2479	2750
DR76_RS24550	-	acyl-CoA dehydrogenase	NZ_CP009072.1:4937204-4939648	111.375991169108	29.5735765136702	197.378064723032	169.431932390838	5302	2055	8082	7862
DR76_RS24555	-	C-lysozyme inhibitor	NZ_CP009072.1:4939691-4940137	1622.51477552734	568.330018645506	1769.57464741244	1570.25586685399	14121	7220	13247	13321
DR76_RS24560	-	C-N hydrolase family amidase	NZ_CP009072.1:4940318-4941088	140.892157930121	108.570267935648	106.102355679267	98.6856531775866	2115	2379	1370	1444
DR76_RS24565	-	-	NZ_CP009072.1:4941360-4941632	4.32708778706946	0.902237822603253	0	0	23	7	0	0
DR76_RS24570	-	hypothetical protein	NZ_CP009072.1:4941662-4941871	0.244470659091084	0.167538221127933	0	0	1	1	0	0
DR76_RS24575	-	-	NZ_CP009072.1:4941950-4942824	8.56988311997653	6.91658957299225	0	0	146	172	0	0
DR76_RS24580	-	LuxR family transcriptional regulator	NZ_CP009072.1:4942775-4943284	1.20851916350456	0.551948925505008	0	0	12	8	0	0
DR76_RS24585	-	RTX family exoprotein A protein	NZ_CP009072.1:4943908-4947735	15.9261027826722	15.3686352065339	0	0	1187	1672	0	0
DR76_RS24590	-	hemolysin secretion protein D	NZ_CP009072.1:4947934-4949181	12.2640190047279	5.86433818079589	0	0	298	208	0	0
DR76_RS24595	-	membrane protein	NZ_CP009072.1:4949242-4951389	10.927293789421	6.01177879041416	0	0	457	367	0	0
DR76_RS24600	-	transporter	NZ_CP009072.1:4951414-4952661	9.01282008510976	5.21588538506419	0	0	219	185	0	0
DR76_RS24605	-	transposase	NZ_CP009072.1:4953831-4954214	17.9226639494587	9.16302096045015	0.933068048329914	1.50932175906198	134	100	6	11
DR76_RS24610	-	transposase	NZ_CP009072.1:4954660-4954926	17.3125334987492	18.0542733671438	0	0	90	137	0	0
DR76_RS24615	-	autotransporter	NZ_CP009072.1:4957069-4961184	45.6955337063537	44.6921362651155	0.0145009783351434	0	3662	5228	1	0
DR76_RS24620	-	transposase	NZ_CP009072.1:4962187-4962402	11.6512138401059	8.14490752040014	0	0	49	50	0	0
DR76_RS24625	-	-	NZ_CP009072.1:4962919-4963394	27.2988332448941	20.5498819838548	0	0	253	278	0	0
DR76_RS24630	-	hypothetical protein	NZ_CP009072.1:4963456-4963698	8.45450788598371	4.34395067754674	0	0	40	30	0	0
DR76_RS24635	-	hypothetical protein	NZ_CP009072.1:4963734-4963973	0	0.586383773947766	0	0	0	4	0	0
DR76_RS24640	-	hypothetical protein	NZ_CP009072.1:4963970-4964185	0	0	0	0	0	0	0	0
DR76_RS24645	-	Tat pathway signal sequence protein	NZ_CP009072.1:4964198-4964575	1.49457722879005	1.58246277897348	0	0	11	17	0	0
DR76_RS24650	-	hypothetical protein	NZ_CP009072.1:4964651-4965109	0	0.153302947437324	0	0	0	2	0	0
DR76_RS24655	-	Contact-dependent inhibitor A	NZ_CP009072.1:4965096-4974743	22.417062982847	22.0460057700244	0	0	4211	6045	0	0
DR76_RS24660	-	-	NZ_CP009072.1:4974756-4976528	100.374911254428	94.5836868862324	0	0	3465	4766	0	0
DR76_RS24665	-	DNA-binding protein	NZ_CP009072.1:4976750-4977373	37.450470577504	23.6265495498233	0	0	455	419	0	0
DR76_RS24670	-	LacI family transcription regulator	NZ_CP009072.1:4978128-4979159	82.0675912681999	45.3123222721169	0	0	1649	1329	0	0
DR76_RS24675	-	PTS ascorbate transporter subunit IIA	NZ_CP009072.1:4979430-4979873	11.9147073332488	23.3781194014735	0	0	103	295	0	0
DR76_RS24680	-	PTS ascorbate transporter subunit IIB	NZ_CP009072.1:4979889-4980176	20.3303333018774	21.5025971601239	0	0	114	176	0	0
DR76_RS24685	-	PTS beta-glucoside transporter subunit IIBC	NZ_CP009072.1:4980189-4981445	30.1136304604164	38.461154921666	0	0	737	1374	0	0
DR76_RS24690	-	-	NZ_CP009072.1:4981661-4981946	67.3435613645803	28.2965379467909	0	0	375	230	0	0
DR76_RS24695	-	deoxyribose mutarotase	NZ_CP009072.1:4982368-4983381	51.5126076679636	44.8674641726302	0	0	1017	1293	0	0
DR76_RS24700	-	sugar:proton symporter	NZ_CP009072.1:4983393-4984709	16.2232671260236	20.0643453861492	0	0	416	751	0	0
DR76_RS24705	-	ribokinase	NZ_CP009072.1:4984737-4985657	14.778055806685	19.2931323097436	0	0	265	505	0	0
DR76_RS24710	-	DeoR family transcriptional regulator	NZ_CP009072.1:4985963-4986745	27.0250012341577	13.9306384314591	0	0	412	310	0	0
DR76_RS24715	-	acetolactate synthase	NZ_CP009072.1:4986747-4986845	0.518574125344725	0	0	0	1	0	0	0
DR76_RS24720	-	acetolactate synthase	NZ_CP009072.1:4986846-4986962	9.65774467915243	5.11257205514508	0	0.450421634944485	22	17	0	1
DR76_RS24725	-	hypothetical protein	NZ_CP009072.1:4987527-4987766	4.06595053017639	1.17289146669814	0	0	19	8	0	0
DR76_RS24730	-	membrane protein	NZ_CP009072.1:4988272-4988742	22.463515614481	12.6998303248023	0	0	206	170	0	0
DR76_RS24735	-	CAAX amino terminal protease	NZ_CP009072.1:4989085-4989513	1.79584389536192	0.574151341656615	0	0	15	7	0	0
DR76_RS24740	-	hypothetical protein	NZ_CP009072.1:4989833-4990798	0.638038067688741	1.78480020493744	0	0	12	49	0	0
DR76_RS24745	-	exopolygalacturonate lyase	NZ_CP009072.1:4990906-4993140	8.89333482042831	9.27274586222444	0	0	387	589	0	0
DR76_RS24750	-	major facilitator transporter	NZ_CP009072.1:4993142-4994635	3.98782708685337	6.68864925229993	0	0	116	284	0	0
DR76_RS24755	-	cupin	NZ_CP009072.1:4995022-4995345	13.9497315581859	20.959626273357	0	0	88	193	0	0
DR76_RS24760	-	gluconate 5-dehydrogenase	NZ_CP009072.1:4995400-4996200	13.465327029404	22.0077565680572	0	0	210	501	0	0
DR76_RS24765	-	oligogalacturonate lyase	NZ_CP009072.1:4996230-4997402	21.6301792141922	26.0970843185824	0	0	494	870	0	0
DR76_RS24770	-	hypothetical protein	NZ_CP009072.1:4997644-4998282	18.3258470099934	33.5892328306474	0	0	228	610	0	0
DR76_RS24775	-	regulator	NZ_CP009072.1:4998520-4998717	5.96613619126243	4.08721762158167	0	0	23	23	0	0
DR76_RS24780	-	hypothetical protein	NZ_CP009072.1:4998785-4998979	37.4012135069097	11.0068874652543	0	0	142	61	0	0
DR76_RS24785	-	hypothetical protein	NZ_CP009072.1:4999105-4999671	65.4916319154186	27.3669364757074	0	0	723	441	0	0
DR76_RS24790	-	hypothetical protein	NZ_CP009072.1:5000143-5000568	10.1274693162445	6.77287815005638	0	0	84	82	0	0
DR76_RS24795	-	hypothetical protein	NZ_CP009072.1:5000565-5000948	1.4712244595902	2.01584912144871	0	0	11	22	0	0
DR76_RS24800	-	hypothetical protein	NZ_CP009072.1:5001320-5001919	30.9019672626147	26.9759832750863	0	0	361	460	0	0
DR76_RS24805	-	hemolysin activation protein	NZ_CP009072.1:5002151-5002291	12.3847174351248	13.9746661243989	0	0	34	56	0	0
DR76_RS24810	-	hypothetical protein	NZ_CP009072.1:5003366-5004157	26.7178989474059	26.3451374347623	0	0	412	593	0	0
DR76_RS24815	-	Rha family transcriptional regulator	NZ_CP009072.1:5004541-5004747	3.47353840679024	2.37967203202295	0	0	14	14	0	0
DR76_RS24820	-	hypothetical protein	NZ_CP009072.1:5004841-5005443	0.851760122841642	1.22537816948497	0	0	10	21	0	0
DR76_RS24825	-	hypothetical protein	NZ_CP009072.1:5005346-5005546	1.02222307774939	0.700159730086885	0	0	4	4	0	0
DR76_RS24830	-	hypothetical protein	NZ_CP009072.1:5006283-5006468	40.8676405875983	23.0791174836655	0	0	148	122	0	0
DR76_RS24835	-	hypothetical protein	NZ_CP009072.1:5007976-5008233	1.99074168245547	0.818325190441171	0	0	10	6	0	0
DR76_RS24840	-	iron ABC transporter	NZ_CP009072.1:5008287-5009054	0	0	0	0	0	0	0	0
DR76_RS24845	-	iron-siderophore ABC transporter permease	NZ_CP009072.1:5009051-5010109	0.0484786009529063	0.132891506843686	0	0	1	4	0	0
DR76_RS24850	-	ABC transporter substrate-binding protein	NZ_CP009072.1:5010128-5011117	0.207542261240028	0	0	0	4	0	0	0
