Locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b3573,3741109,3741582,3741345,ysaA,,1,1.074652972228
b3574,3741684,3742532,3742108,yiaJ,,1,62.6666694510203
b3575,3742733,3743731,3743232,yiaK,,0,2.02645184896238
b3576,3743743,3744210,3743976,yiaL,,0,0.191856916181622
b3577,3744328,3744801,3744564,yiaM,,0,0.0612736237392646
b3578,3744804,3746081,3745442,yiaN,,0,0.0359731717840542
b3579,3746094,3747080,3746587,yiaO,,0,1.07139337686754
b3580,3747084,3748580,3747832,lyxK,,0,1.074652972228
b3581,3748577,3749239,3748908,sgbH,,0,1.05096883562112
b3582,3749232,3750092,3749662,sgbU,,0,2.10193767124223
b3583,3750086,3750781,3750433,sgbE,,0,3.1648975641247
b3584,3751128,3751868,3751498,yiaT,,1,0.54590895905698
b3585,3751992,3752966,3752479,yiaU,,0,33.152886595279
b3586,3752963,3754099,3753531,yiaV,,1,2.14930594445599
b3587,3754105,3754428,3754266,yiaW,,1,0.596536827631195
b3588,3754973,3756511,3755742,aldB,,1,4.77732398934043
b3589,3756676,3757827,3757251,yiaY,,1,0.395704889624596
b3590,3758017,3759861,3758939,selB,,1,62.6747505390978
b3591,3759858,3761249,3760553,selA,,1,32.4098115355473
b3592,3761347,3761955,3761651,yibF,,1,149.573324261517
b3593,3762183,3766316,3764249,rhsA,,0,3.57922096578717
b3594,3766337,3767179,3766758,yibA,,0,1.05096883562112
b3596,3768177,3768638,3768407,yibG,,0,0.572852691024317
b3597,3770243,3771379,3770811,yibH,,1,6.34666209621955
b3598,3771382,3771744,3771563,yibI,,1,4.72935976029503
b3599,3772281,3774194,3773237,mtlA,,0,14.3106265283636
b3600,3774424,3775572,3774998,mtlD,,0,82.8727763713596
b3601,3775572,3776159,3775865,mtlR,,0,63.0002969526492
b3602,3776665,3777027,3776846,yibL,,0,98.2611527181153
b3603,3777399,3779054,3778226,lldP,,0,11.5858584027499
b3604,3779054,3779830,3779442,lldR,,0,12.1098257462497
b3605,3779827,3781017,3780422,lldD,,0,14.2354475540988
b3606,3781215,3781688,3781451,trmL,,0,26.2982030050506
b3607,3781741,3782562,3782151,cysE,,1,50.4701882464205
b3608,3782642,3783661,3783151,gpsA,,1,62.655192966935
b3609,3783661,3784128,3783894,secB,,1,304.684393278488
b3610,3784191,3784442,3784316,grxC,,1,1066.61637456255
b3611,3784584,3785015,3784799,yibN,,1,810.241252294739
b3612,3785260,3786804,3786032,gpmM,,0,201.247901968238
b3613,3786838,3788097,3787467,envC,,0,26.6807382151383
b3614,3788101,3789060,3788580,yibQ,,0,35.2017189155322
b3615,3789047,3790081,3789564,waaH,,1,4.0460326671095
b3616,3790320,3791345,3790832,tdh,,1,37.930806540451
b3617,3791355,3792551,3791953,kbl,,1,52.2597987293141
b3618,3792826,3793683,3793254,yibB,,1,18.9229926957765
b3619,3793987,3794919,3794453,hldD,,0,275.59365607796
b3620,3794929,3795975,3795452,waaF,,0,82.3023618383899
b3621,3795979,3796938,3796458,waaC,,0,31.0287818617406
b3622,3796948,3798207,3797577,waaL,,0,23.7326685229842
b3623,3798239,3799312,3798775,waaU,,1,67.2041722951337
b3624,3799345,3800196,3799770,waaZ,,1,24.2595350388678
b3625,3800267,3800965,3800616,waaY,,1,57.0995343247295
b3626,3800983,3801999,3801491,waaR,,1,22.8326713319228
b3627,3802039,3803058,3802548,waaO,,1,66.1052392304671
b3628,3803058,3804137,3803597,waaB,,1,19.4858583197452
b3629,3804181,3805116,3804648,waaS,,1,13.5927706211953
b3630,3805153,3805950,3805551,waaP,,1,47.6488596520535
b3631,3805943,3807067,3806505,waaG,,1,66.0692660586831
b3632,3807064,3808098,3807581,waaQ,,1,44.2147595413439
b3633,3808540,3809817,3809178,waaA,,0,18.7298263283763
b3634,3809825,3810304,3810064,coaD,,0,12.3720851870928
b3635,3810343,3811152,3810747,mutM,,1,2.12236221248866
b3636,3811250,3811417,3811333,rpmG,,1,51.5214550599575
b3637,3811438,3811674,3811556,rpmB,,1,146.108650265858
b3638,3811891,3812559,3812225,yicR,,1,10.7139337686754
b3639,3812731,3813951,3813341,dfp,,0,98.8193059079242
b3640,3813932,3814387,3814159,dut,,0,45.191659931708
b3641,3814494,3815090,3814792,slmA,,0,14.9504050647644
b3642,3815127,3815768,3815447,pyrE,,1,0.951798876734379
b3644,3816676,3817539,3817107,yicC,,0,40.6280891276612
b3645,3817760,3818584,3818172,dinD,,0,2.73534160440496
b3646,3818874,3819491,3819182,yicG,,0,6.94528470211243
b3647,3819488,3821170,3820329,ligB,,1,2.37773198825332
b3648,3821428,3822051,3821739,gmk,,0,322.162797200365
b3649,3822106,3822381,3822243,rpoZ,,0,712.031386133307
b3650,3822400,3824508,3823454,spoT,,0,209.111764401388
b3651,3824515,3825204,3824859,trmH,,0,60.2452174370993
b3652,3825210,3827291,3826250,recG,,0,30.9260095550602
b3653,3827460,3828665,3828062,gltS,,1,11.418886606385
b3654,3828945,3830336,3829640,xanP,,0,13.9743623518697
b3655,3830457,3832166,3831311,yicH,,0,40.2840329547916
b3656,3832219,3834537,3833378,yicI,,1,3.45480504008604
b3657,3834547,3835929,3835238,yicJ,,1,4.77672803350879
b3659,3836953,3838137,3837545,setC,,0,1.074652972228
b3660,3838248,3839171,3838709,yicL,,0,15.2594726577526
b3661,3839175,3839993,3839584,nlpA,,1,107.210812290615
b3662,3840549,3841739,3841144,nepI,,1,7.61283825521401
b3663,3841950,3842402,3842176,yicN,,1,15.28641638972
b3664,3842455,3843789,3843122,adeQ,,1,0.0236841366068789
b3665,3843964,3845730,3844847,adeD,,0,2.69847449887343
b3666,3845776,3847167,3846471,uhpT,,1,0.0359731717840542
b3667,3847305,3848624,3847964,uhpC,,1,1.60013739003856
b3668,3848634,3850136,3849385,uhpB,,1,2.68869571279206
b3669,3850136,3850726,3850431,uhpA,,1,23.6587898587365
b3670,3850802,3851092,3850947,ilvN,,1,416.207343042569
b3671,3851096,3852784,3851940,ilvB,,1,206.95904531822
b3672,3852890,3852988,3852939,ivbL,,1,621.218510310171
b3673,3853922,3855106,3854514,emrD,,0,2.42464875882009
b3674,3855114,3855611,3855362,yidF,,1,2.30618308370645
b3675,3855608,3855970,3855789,yidG,,1,6.83129743153726
b3676,3855960,3856307,3856133,yidH,,1,11.5606571918323
b3677,3856415,3856864,3856639,yidI,,0,12.6116260274534
b3678,3856911,3858404,3857657,yidJ,,1,1.81329461950047
b3679,3858401,3860116,3859258,yidK,,1,0.0816981649856861
b3680,3860283,3861176,3860729,yidL,,0,11.6086214208777
b3684,3863899,3864615,3864257,yidP,,0,1.5968777946781
b3685,3864612,3866273,3865442,yidE,,1,7.92311534965122
b3686,3866469,3866897,3866683,ibpB,,1,2.68737737535955
b3687,3867009,3867422,3867215,ibpA,,1,57.8441350416543
b3688,3867728,3868060,3867894,yidQ,,0,263.841141969946
b3689,3868062,3869309,3868685,yidR,,1,10.1884943429441
b3690,3869377,3870441,3869909,cbrA,,0,3.78794478278986
b3691,3870438,3871730,3871084,dgoT,,1,0.738641647272469
b3693,3873596,3874474,3874035,dgoK,,1,10.0201771101847
b3696,3875438,3876094,3875766,yidX,,0,3.71436409645797
b3697,3876140,3876952,3876546,yidA,,1,53.8599361193527
b3698,3877067,3877465,3877266,yidB,,1,8.99319038908625
b3699,3877705,3880119,3878912,gyrB,,1,88.5515517569903
b3700,3880148,3881221,3880684,recF,,1,8.65393813526267
b3701,3881221,3882321,3881771,dnaN,,1,68.6638029520166
b3702,3882326,3883729,3883027,dnaA,,1,85.6186646752246
b3703,3884336,3884476,3884406,rpmH,,0,204.531859211342
b3704,3884493,3884852,3884672,rnpA,,0,126.282049230782
b3705,3885076,3886722,3885899,yidC,,0,65.7822222372827
b3706,3886828,3888192,3887510,mnmE,,0,38.2708003471467
b3707,3888435,3888509,3888472,tnaC,,0,1.21675779186927
b3708,3888730,3890145,3889437,tnaA,,0,2.35258582079569
b3709,3890236,3891483,3890859,tnaB,,0,0.0236841366068789
b3710,3891615,3892790,3892202,mdtL,,0,6.32949715033358
b3711,3892765,3893724,3893244,yidZ,,0,32.1019177596578
b3712,3893881,3894630,3894255,yieE,,0,81.9995512929699
b3713,3894652,3895218,3894935,chrR,,0,65.1837519451162
b3714,3895272,3896609,3895940,adeP,,1,40.7482437488629
b3715,3896774,3897439,3897106,yieH,,0,14.1182550390059
b3716,3897506,3897973,3897739,cbrB,,0,3.26082602221551
b3717,3898022,3898609,3898315,cbrC,,0,1.25481680906409
b3718,3898671,3899393,3899032,yieK,,1,1.09833710883488
b3719,3899408,3900577,3899992,yieL,,1,1.24282575180274
b3720,3900604,3902220,3901412,bglH,,1,0.119910572613514
b3721,3902289,3903701,3902995,bglB,,1,0.53747547507191
b3722,3903720,3905597,3904658,bglF,,1,0.0710524098206367
b3723,3905731,3906567,3906149,bglG,,1,0.0719463435681084
b3724,3906853,3907578,3907215,phoU,,1,63.6072986916845
b3725,3907593,3908366,3907979,pstB,,1,256.456820432799
b3726,3908549,3909439,3908994,pstA,,1,4.98117196278341
b3727,3909439,3910398,3909918,pstC,,1,11.3211163514716
b3728,3910485,3911525,3911005,pstS,,1,7.50067453648404
b3729,3911839,3913668,3912753,glmS,,1,260.099915929577
b3730,3913830,3915200,3914515,glmU,,1,131.577139942243
b3731,3915553,3915972,3915762,atpC,,1,21.0815622973245
b3732,3915993,3917375,3916684,atpD,,1,74.3973235462004
b3733,3917402,3918265,3917833,atpG,,1,140.038637096037
b3734,3918316,3919857,3919086,atpA,,1,477.572163469262
b3735,3919870,3920403,3920136,atpH,,1,2326.64826194965
b3736,3920418,3920888,3920653,atpF,,1,471.086476584953
b3737,3920950,3921189,3921069,atpE,,1,193.482178537657
b3738,3921236,3922051,3921643,atpB,,1,105.907392256561
b3739,3922060,3922440,3922250,atpI,,1,59.6160577073144
b3740,3923057,3923680,3923368,rsmG,,1,32.7648855194248
b3741,3923744,3925633,3924688,mnmG,,1,34.7858843588682
b3742,3926012,3926455,3926233,mioC,,1,363.767118754781
b3743,3926545,3927003,3926774,asnC,,1,41.239596791712
b3744,3927155,3928147,3927651,asnA,,0,4.8433470308702
b3745,3928152,3929603,3928877,viaA,,1,12.3880401428655
b3746,3929597,3931093,3930345,ravA,,1,129.93232260639
b3747,3931316,3933184,3932250,kup,,0,4.39785436035499
b3748,3933351,3933770,3933560,rbsD,,0,38.5261514564189
b3749,3933778,3935283,3934530,rbsA,,0,9.69556088665884
b3750,3935288,3936253,3935770,rbsC,,0,26.3408398878894
b3751,3936278,3937168,3936723,rbsB,,0,21.6287985310624
b3752,3937294,3938223,3937758,rbsK,,0,17.463533035227
b3753,3938227,3939219,3938723,rbsR,,0,24.0961387088964
b3754,3939185,3940612,3939898,hsrA,,1,26.5805890092243
b3755,3940635,3941327,3940981,yieP,,1,150.335911767034
b3764,3948086,3948424,3948255,yifE,,0,101.567843859053
b3765,3948449,3949969,3949209,yifB,,1,8.99629880365794
b3766,3950322,3950420,3950371,ilvL,,0,163.638811168546
b3769,3952201,3952464,3952332,ilvM,,0,2733.49002221579
b3770,3952484,3953413,3952948,ilvE,,0,276.054092942183
b3771,3953478,3955328,3954403,ilvD,,0,77.2581103916921
b3772,3955331,3956875,3956103,ilvA,,0,252.744924157368
b3773,3956927,3957820,3957373,ilvY,,1,11.0394169773995
b3774,3957970,3959445,3958707,ilvC,,0,1483.31064699968
b3775,3959532,3959813,3959672,ppiC,,1,65.241765973495
b3778,3960677,3962698,3961687,rep,,0,23.7041254245783
b3779,3962745,3964229,3963487,gpp,,1,22.8326713319228
b3780,3964365,3965630,3964997,rhlB,,1,693.180566089488
b3781,3965761,3966090,3965925,trxA,,0,363.994948842747
b3783,3966417,3967676,3967046,rho,,0,956.27199055407
b3784,3967916,3969019,3968467,wecA,,0,58.0222188350968
b3785,3969031,3970077,3969554,wzzE,,0,7.31772284399416
b3786,3970133,3971263,3970698,wecB,,0,24.3422801226335
b3787,3971260,3972522,3971891,wecC,,0,28.915756138531
b3788,3972522,3973589,3973055,rffG,,0,29.4326810519877
b3789,3973608,3974489,3974048,rffH,,0,10.2701475158505
b3790,3974467,3975141,3974804,wecD,,0,13.3649405332296
b3791,3975146,3976276,3975711,wecE,,0,10.2599982554117
b3792,3976278,3977528,3976903,wzxE,,0,6.17603348554074
b3793,3978601,3979953,3979277,wzyE,,0,22.998460288171
b3794,3979956,3980696,3980326,wecG,,0,12.2992988391048
b3795,3980887,3982272,3981579,yifK,,0,12.3229829757116
b3800,3982958,3984193,3983575,aslB,,0,1.16938951865551
b3801,3984352,3986007,3985179,aslA,,1,3.22697495212036
b3802,3986686,3987882,3987284,hemY,,1,73.6086675759711
b3803,3987885,3989066,3988475,hemX,,1,121.721036905917
b3804,3989088,3989828,3989458,hemD,,1,75.0264832759853
b3805,3989825,3990766,3990295,hemC,,1,142.696184702623
b3806,3991153,3993699,3992426,cyaA,,0,113.803475210863
b3807,3993739,3994059,3993899,cyaY,,1,7.92866900424762
b3809,3994762,3995586,3995174,dapF,,0,10.7603365057646
b3810,3995583,3996290,3995936,yigA,,0,40.1026047098506
b3811,3996287,3997183,3996735,xerC,,0,36.010856829818
b3812,3997183,3997899,3997541,yigB,,0,169.248917395754
b3813,3997983,4000145,3999064,uvrD,,0,27.683514236531
b3816,4001426,4002376,4001901,corA,,0,34.5591174800033
b3817,4002419,4002799,4002609,yigF,,1,0.525484417810559
b3818,4002813,4003193,4003003,yigG,,1,0.059955286306757
b3819,4003288,4004178,4003733,rarD,,1,8.45068554572347
b3820,4004230,4004697,4004463,yigI,,1,23.7080724252144
b3821,4004862,4005731,4005296,pldA,,0,66.7569456031874
b3822,4005864,4007693,4006778,recQ,,0,13.970488638964
b3823,4007757,4008377,4008067,rhtC,,0,19.5850282786319
b3824,4008439,4009059,4008749,rhtB,,1,85.7560828093532
b3825,4009170,4010192,4009681,pldB,,0,350.702352092107
b3826,4010200,4011000,4010600,yigL,,0,68.3031053598002
b3827,4011076,4011975,4011525,yigM,,0,16.2955706067237
b3828,4011863,4012816,4012339,metR,,1,6.61370678961613
b3829,4013053,4015314,4014183,metE,,0,911.183716735369
b3830,4015354,4016169,4015761,ysgA,,1,275.186165244928
b3831,4016431,4017192,4016811,udp,,0,1592.49516594568
b3832,4017333,4018760,4018046,rmuC,,0,18.6162820608295
b3833,4018855,4019610,4019232,ubiE,,0,117.699192357512
b3834,4019624,4020229,4019926,ubiJ,,0,20.6018118099639
b3835,4020226,4021866,4021046,ubiB,,0,23.5966324869287
b3836,4021945,4022214,4022079,tatA,,0,312.26029142695
b3838,4022218,4022733,4022475,tatB,,0,217.264885700988
b3839,4022736,4023512,4023124,tatC,,0,19.606319788962
b3842,4024333,4024821,4024577,rfaH,,1,23.3537223372742
b3843,4024988,4026481,4025734,ubiD,,0,118.605716782478
b3844,4026527,4027228,4026877,fre,,0,31.7688862138606
b3845,4027609,4028772,4028190,fadA,,1,9.95446216510057
b3846,4028782,4030971,4029876,fadB,,1,19.1713733453574
b3847,4031161,4032492,4031826,pepQ,,0,187.092877281805
b3848,4032492,4033106,4032799,yigZ,,0,17.3614103289949
b3849,4033145,4034596,4033870,trkH,,0,30.7445722224581
b3850,4034608,4035153,4034880,hemG,,0,90.0212317755769
b3856,4040906,4041433,4041169,mobB,,1,25.7549225804335
b3857,4041415,4041999,4041707,mobA,,1,37.3933310653791
b3858,4042069,4042338,4042203,yihD,,0,358.917848421873
b3859,4042415,4043401,4042908,srkA,,0,59.8011274238536
b3860,4043418,4044044,4043731,dsbA,,0,58.4945593332202
b3861,4044199,4045629,4044914,yihF,,0,4.81079606934488
b3862,4045670,4046602,4046136,yihG,,1,4.38891502288028
b3863,4046966,4049752,4048359,polA,,0,88.0473950064096
b3865,4050133,4050765,4050449,yihA,,1,52.2289274383772
b3866,4051347,4051856,4051601,yihI,,0,190.169639278279
b3867,4052045,4053418,4052731,hemN,,0,270.012907597728
b3868,4053869,4055278,4054573,glnG,,1,198.505822424438
b3869,4055290,4056339,4055814,glnL,,1,53.913300207161
b3870,4056625,4058034,4057329,glnA,,1,660.600740466208
b3871,4058407,4060230,4059318,typA,,0,94.0206782824183
b3872,4060447,4061157,4060802,yihL,,0,8.43738530834581
b3873,4061165,4062145,4061655,yihM,,0,5.06349615197336
b3874,4062247,4063512,4062879,yihN,,0,0.566333500303402
b3875,4063603,4064295,4063949,ompL,,1,0.0359731717840542
b3876,4064363,4065766,4065064,yihO,,1,2.12236221248866
b3877,4065809,4067194,4066501,yihP,,1,0.561457589594613
b3878,4067240,4069276,4068258,yihQ,,1,2.17388401481034
b3879,4069475,4070401,4069938,yihR,,1,1.12291517918923
b3880,4070515,4071756,4071135,yihS,,1,5.8276968691299
b3881,4071773,4072651,4072212,yihT,,1,3.15290650686335
b3882,4072675,4073571,4073123,yihU,,1,1.11224245936038
b3883,4073739,4074635,4074187,yihV,,0,1.09833710883488
b3884,4074669,4075454,4075061,yihW,,0,7.3804659859547
b3885,4075553,4076152,4075852,yihX,,0,32.6004584455011
b3886,4076146,4077018,4076582,yihY,,0,92.6036782176927
b3887,4077015,4077452,4077233,dtd,,0,122.556290032895
b3888,4077449,4078438,4077943,yiiD,,0,66.846562678982
b3889,4079297,4079509,4079403,yiiE,,0,0.287785374272434
b3890,4079751,4079969,4079860,yiiF,,0,7.68357450929057
b3891,4080299,4081228,4080763,fdhE,,1,16.3979364674795
b3892,4081225,4081860,4081542,fdoI,,1,13.1607945818708
b3893,4081857,4082759,4082308,fdoH,,1,3.98475904337023
b3894,4082772,4085822,4084297,fdoG,,1,24.4994277193228
b3895,4086016,4086849,4086432,fdhD,,0,12.2086888571214
b3896,4087002,4088057,4087529,yiiG,,0,1.33875420989355
b3897,4088107,4089855,4088981,frvR,,1,0.118420683034395
b3898,4089855,4090925,4090390,frvX,,1,1.07139337686754
b3899,4090915,4092366,4091640,frvB,,1,0.597430761378667
b3900,4092377,4092823,4092600,frvA,,1,0.525484417810559
b3901,4093124,4093438,4093281,rhaM,,1,0
b3902,4093448,4094272,4093860,rhaD,,1,0.0359731717840542
b3903,4094723,4095982,4095352,rhaA,,1,0.0236841366068789
b3904,4095979,4097448,4096713,rhaB,,1,0
b3905,4097736,4098572,4098154,rhaS,,0,2.62742208905279
b3906,4098646,4099494,4099070,rhaR,,0,0
b3907,4099491,4100525,4100008,rhaT,,1,1.63640853973843
b3908,4100810,4101430,4101120,sodA,,0,2349.50210565475
b3909,4101690,4102673,4102181,kdgT,,0,0.102122706232108
b3910,4102822,4103496,4103159,yiiM,,0,26.6480657673187
b3911,4103602,4104975,4104288,cpxA,,1,29.5929163536394
b3912,4104972,4105670,4105321,cpxR,,1,98.0758513160818
b3915,4106469,4107371,4106920,fieF,,0,72.7848971209846
b3916,4107552,4108514,4108033,pfkA,,0,371.186927154665
b3917,4108834,4109823,4109328,sbp,,0,7.30649723798561
b3918,4109930,4110685,4110307,cdh,,0,10.0971092100027
b3919,4110740,4111507,4111123,tpiA,,1,339.605905694346
b3920,4111615,4112214,4111914,yiiQ,,1,106.267762970346
b3921,4112315,4112755,4112535,yiiR,,0,2.80728794797306
b3922,4112967,4113266,4113116,yiiS,,0,256.300767834563
b3923,4113293,4113721,4113507,uspD,,0,124.162459493806
b3924,4113726,4114472,4114099,fpr,,1,94.2985521541588
b3925,4114569,4115579,4115074,glpX,,1,50.5857123210814
b3926,4115714,4117222,4116468,glpK,,1,41.238432738777
b3927,4117245,4118090,4117667,glpF,,1,16.4219185820022
b3928,4118515,4118760,4118637,zapB,,0,2362.09982633168
b3929,4118845,4119330,4119087,rraA,,1,208.785188672451
b3930,4119423,4120349,4119886,menA,,1,31.5903386923728
b3931,4120416,4121747,4121081,hslU,,1,245.87198951152
b3932,4121757,4122287,4122022,hslV,,1,175.068009295902
b3933,4122380,4123339,4122859,ftsN,,1,25.5178455934186
b3934,4123431,4124456,4123943,cytR,,1,35.0309788538252
b3935,4124612,4126810,4125711,priA,,1,11.3062454648216
b3936,4127013,4127225,4127119,rpmE,,0,233.864548040221
b3937,4127286,4127894,4127590,yiiX,,1,9.02797164920701
b3938,4128078,4128395,4128236,metJ,,1,19.4666075955976
b3939,4128672,4129832,4129252,metB,,0,12.5632497900461
b3940,4129835,4132267,4131051,metL,,0,19.4972539931028
b3941,4132616,4133506,4133061,metF,,0,18.1932628655017
b3942,4133835,4136015,4134925,katG,,0,47.4537255507257
b3943,4136108,4137013,4136560,yijE,,0,11.5088555061593
b3944,4137040,4137657,4137348,yijF,,1,1.39818603681028
b3945,4137932,4139035,4138483,gldA,,1,10.1760608545822
b3946,4139046,4139708,4139377,fsaB,,1,7.36877290660917
b3947,4139720,4142221,4140970,frwA,,1,1.73780879722061
b3949,4142530,4143609,4143069,frwC,,0,0.0473682732137578
b3950,4143624,4143944,4143784,frwB,,0,2.10193767124223
b3951,4143995,4146292,4145143,pflD,,0,3.21286179317011
b3952,4146258,4147136,4146697,pflC,,0,1.09893306466652
b3953,4147138,4147479,4147308,frwD,,0,0
b3954,4147466,4148317,4147891,yijO,,1,33.1414914938493
b3955,4148532,4150265,4149398,eptC,,1,67.4254018097229
b3956,4150447,4153098,4151772,ppc,,1,862.404608580828
b3957,4153696,4154847,4154271,argE,,1,154.09485189739
b3958,4155001,4156005,4155503,argC,,0,35.6172740418823
b3959,4156013,4156789,4156401,argB,,0,12.4843385195006
b3960,4156850,4158223,4157536,argH,,0,15.9854389105702
b3961,4158490,4159407,4158948,oxyR,,0,92.0934276735191
b3962,4159390,4160790,4160090,sthA,,1,236.757895490713
b3963,4161124,4161771,4161447,fabR,,0,142.105462762561
b3964,4161771,4162130,4161950,yijD,,0,89.8818175601283
b3965,4162170,4163270,4162720,trmA,,1,40.1973412562781
b3966,4163639,4165483,4164561,btuB,,0,25.2994426018527
b3967,4165428,4166285,4165856,murI,,0,27.1673470507741
b3972,4172057,4173085,4172571,murB,,0,27.7751883216797
b3973,4173082,4174047,4173564,birA,,0,1653.68113591611
b3974,4174076,4175026,4174551,coaA,,1,16.5224249057369
b3980,4175944,4177128,4176536,tufB,,0,3591.63027576603
b3981,4177358,4177741,4177549,secE,,0,152.121198551401
b3982,4177743,4178288,4178015,nusG,,0,1618.30621248499
b3983,4178447,4178875,4178661,rplK,,0,200.174267757926
b3984,4178879,4179583,4179231,rplA,,0,110.741057825157
b3985,4179996,4180493,4180244,rplJ,,0,1258.35870351681
b3986,4180560,4180925,4180742,rplL,,0,1233.07220433784
b3987,4181245,4185273,4183259,rpoB,,0,362.381015657406
b3988,4185350,4189573,4187461,rpoC,,0,222.640689675361
b3989,4189786,4190325,4190055,yjaZ,,0,14.0273123371649
b3990,4190735,4191868,4191301,thiH,,1,217.396660990863
b3991,4191865,4192635,4192250,thiG,,1,240.738482354597
b3992,4192821,4193576,4193198,thiF,,1,140.329063222814
b3993,4193569,4194204,4193886,thiE,,1,89.2375720532985
b3994,4194204,4196099,4195151,thiC,,1,279.906534130367
b3995,4196332,4196808,4196570,rsd,,1,92.4721767251475
b3996,4196903,4197676,4197289,nudC,,0,165.321372697544
b3997,4197716,4198780,4198248,hemE,,0,77.7659567581874
b3998,4198790,4199461,4199125,nfi,,0,50.5133313881493
b3999,4199504,4200094,4199799,yjaG,,0,41.9626089144554
b4000,4200281,4200553,4200417,hupA,,0,794.840333505454
b4001,4200566,4201261,4200913,yjaH,,0,22.1606486820118
b4002,4201263,4201688,4201475,zraP,,1,3.84417988092206
b4003,4201926,4203323,4202624,zraS,,0,6.524515698992
b4004,4203320,4204645,4203982,zraR,,0,0.0947365464275156
b4005,4204642,4205931,4205286,purD,,1,91.5568359465157
b4006,4205943,4207532,4206737,purH,,1,97.7660799086068
b4011,4213234,4213617,4213425,yjaA,,0,7382.85604747028
b4012,4213680,4214123,4213901,yjaB,,1,3.2958782955883
b4013,4214280,4215209,4214744,metA,,0,32.6821566104867
b4014,4215478,4217079,4216278,aceB,,0,6392.72774173251
b4015,4217109,4218413,4217761,aceA,,0,1237.86462779902
b4016,4218596,4220332,4219464,aceK,,0,133.162543581371
b4017,4220301,4222487,4221394,arpA,,1,2.65989261033111
b4018,4222804,4223628,4223216,iclR,,1,209.715650979627
b4019,4223828,4227511,4225669,metH,,0,113.913215056168
b4020,4227731,4229362,4228546,yjbB,,0,13.525068481005
b4021,4229453,4230142,4229797,pepE,,1,9.11705597399729
b4022,4230354,4231226,4230790,rluF,,0,63.2002349569083
b4023,4231359,4231631,4231495,yjbD,,1,115.129051729558
b4024,4231884,4233233,4232558,lysC,,1,710.8506377695
b4025,4233758,4235407,4234582,pgi,,0,269.57134941332
b4026,4235906,4236148,4236027,yjbE,,0,14.0282408114069
b4027,4236262,4236900,4236581,yjbF,,0,4.99290529618047
b4028,4236897,4237634,4237265,yjbG,,0,5.6928933531552
b4029,4237634,4239730,4238682,yjbH,,0,3.29679919399957
b4030,4240325,4240735,4240530,psiE,,0,495.018312634808
b4031,4240779,4242254,4241516,xylE,,1,1.15888835097328
b4032,4242626,4243516,4243071,malG,,1,9.05578235025803
b4033,4243531,4245075,4244303,malF,,1,6.35318128694046
b4034,4245229,4246419,4245824,malE,,1,43.6356312195228
b4035,4246784,4247899,4247341,malK,,0,7.92963454037214
b4036,4247971,4249311,4248641,lamB,,0,15.28641638972
b4037,4249554,4250474,4250014,malM,,0,16.8391855065448
b4039,4252506,4253003,4252754,ubiC,,0,55.1758638701087
b4040,4253016,4253888,4253452,ubiA,,0,31.0155717080843
b4041,4254043,4256466,4255254,plsB,,1,69.0708666867928
b4042,4256637,4257005,4256821,dgkA,,0,136.853778718711
b4043,4257115,4257723,4257419,lexA,,0,15.1635622942263
b4044,4257742,4259121,4258431,dinF,,0,4.09243540419874
b4045,4259237,4259446,4259341,yjbJ,,0,36.546210203201
b4046,4259488,4260003,4259745,zur,,1,105.874180182411
b4047,4260321,4260575,4260448,yjbL,,0,0.0119910572613514
b4048,4260599,4261306,4260952,yjbM,,0,0.781576508027004
b4049,4261669,4262706,4262187,dusA,,0,15.4432935289704
b4050,4262840,4263082,4262961,pspG,,0,30.4780962330124
b4051,4263248,4264231,4263739,qorA,,1,148.877879196636
b4052,4264314,4265729,4265021,dnaB,,0,111.313134422814
b4053,4265782,4266861,4266321,alr,,0,19.4651380773763
b4054,4267114,4268307,4267710,tyrB,,0,58.6786331392401
b4055,4269414,4270127,4269770,aphA,,0,7.5423927977048
b4056,4270238,4270654,4270446,yjbQ,,0,948.139678686496
b4057,4270658,4271014,4270836,yjbR,,0,14.7135636986956
b4058,4271049,4273871,4272460,uvrA,,1,52.7915627756949
b4059,4274125,4274661,4274393,ssb,,0,14.0822818672218
b4060,4274760,4275041,4274900,yjcB,,1,3.82228361181013
b4061,4275471,4277057,4276264,yjcC,,0,25.6020011065352
b4062,4277060,4277383,4277221,soxS,,1,5.82117767840899
b4063,4277469,4277933,4277701,soxR,,0,3.24764305329087
b4064,4278479,4279828,4279153,ghxP,,0,3.98628470056334
b4065,4279980,4281629,4280804,yjcE,,0,25.0449848382854
b4066,4281783,4283075,4282429,yjcF,,1,0.331577912496305
b4067,4283253,4284902,4284077,actP,,1,2.87251658400985
b4068,4284899,4285213,4285056,yjcH,,1,2.10193767124223
b4069,4285413,4287371,4286392,acs,,1,95.1600478969249
b4070,4287764,4289200,4288482,nrfA,,0,12.1808781560704
b4071,4289245,4289811,4289528,nrfB,,0,1.61730233592452
b4072,4289808,4290479,4290143,nrfC,,0,0.609421818640018
b4073,4290476,4291432,4290954,nrfD,,0,0.059955286306757
b4074,4291512,4293170,4292341,nrfE,,0,0.566333500303402
b4075,4293163,4293546,4293354,nrfF,,0,1.5968777946781
b4076,4293543,4294139,4293841,nrfG,,0,0.525484417810559
