"locus_tag"	"gene_id"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"gbk_gene_id"	"gbk_locus_tag"	"gbk_strand"	"norm_exp"	"block"	"taxa"	"start"	"end"	"rev_comp"	"inversion"	"strain"	"gbk_old_locus_tag"	"block_len"	"midpoint"	"block_tax_num"	"block_w_pvalue"	"block_t_pvalue"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"
"8427"	"ECDH10B_3886"	"recF"	3975755	3976828	50547	"recF"	"ECDH10B_RS19790"	1	207.48183497216	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8428"	"ECDH10B_3887"	"dnaN"	3976828	3977928	51634	"dnaN"	"ECDH10B_RS19795"	1	348.181251031686	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8429"	"ECDH10B_3889"	"rpmH"	3979943	3980083	54269	"rpmH"	"ECDH10B_RS19805"	0	259.88048402871	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8430"	"ECDH10B_3890"	"rnpA"	3980100	3980459	54535	"rnpA"	"ECDH10B_RS19810"	0	105.052089628436	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8431"	"ECDH10B_3891"	"yidD"	3980423	3980680	54807	"yidD"	"ECDH10B_RS19815"	0	1.41531516698184	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8432"	"ECDH10B_3892"	"yidC"	3980683	3982329	55762	"yidC"	"ECDH10B_RS19820"	0	2225.07558717695	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8433"	"ECDH10B_3893"	"trmE"	3982435	3983799	57373	"mnmE"	"ECDH10B_RS19825"	0	218.862201768996	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8434"	"ECDH10B_3894"	"tnaC"	3984042	3984116	58335	"tnaC"	"ECDH10B_RS19830"	0	7.0278473479388	"Block981"	"NC_010473"	3973259	3985738	0	1	"K12DH"	""	12479	53754.5	4	"0.857679814174303"	"0.943828824094263"	"-0.071147754994412"	"-247.379412808394"	"230.833359390326"	"234.827733224509"	"243.100759933543"	"12478"	"12479"
"8435"	"ECDH10B_3896"	"tnaB"	3985843	3987090	60722	"tnaB"	"ECDH10B_RS19840"	0	5.38712369412683	"Block982"	"NC_010473"	3985761	3992267	0	1	"K12DH"	""	6506	63270	4	"0.201095624436586"	"0.3099110920243"	"1.11622763155548"	"-173.625197164541"	"455.812697174767"	"228.517639606728"	"87.4238896016149"	"6506"	"6506"
"8436"	"ECDH10B_3897"	"mdtL"	3987222	3988397	62065	"mdtL"	"ECDH10B_RS19845"	0	11.7387455815752	"Block982"	"NC_010473"	3985761	3992267	0	1	"K12DH"	""	6506	63270	4	"0.201095624436586"	"0.3099110920243"	"1.11622763155548"	"-173.625197164541"	"455.812697174767"	"228.517639606728"	"87.4238896016149"	"6506"	"6506"
"8437"	"ECDH10B_3898"	"yidZ"	3988372	3989331	63107	"yidZ"	"ECDH10B_RS19850"	0	19.9014499128169	"Block982"	"NC_010473"	3985761	3992267	0	1	"K12DH"	""	6506	63270	4	"0.201095624436586"	"0.3099110920243"	"1.11622763155548"	"-173.625197164541"	"455.812697174767"	"228.517639606728"	"87.4238896016149"	"6506"	"6506"
"8438"	"ECDH10B_3899"	"yieE"	3989488	3990237	64118	""	"ECDH10B_RS19855"	0	95.4084101200787	"Block982"	"NC_010473"	3985761	3992267	0	1	"K12DH"	""	6506	63270	4	"0.201095624436586"	"0.3099110920243"	"1.11622763155548"	"-173.625197164541"	"455.812697174767"	"228.517639606728"	"87.4238896016149"	"6506"	"6506"
"8439"	"ECDH10B_3900"	"yieF"	3990259	3990825	64798	"yieF"	"ECDH10B_RS19860"	0	57.3678642512678	"Block982"	"NC_010473"	3985761	3992267	0	1	"K12DH"	""	6506	63270	4	"0.201095624436586"	"0.3099110920243"	"1.11622763155548"	"-173.625197164541"	"455.812697174767"	"228.517639606728"	"87.4238896016149"	"6506"	"6506"
"8440"	"ECDH10B_3901"	"yieG"	3990879	3992216	65803	""	"ECDH10B_RS19865"	1	227.582678850679	"Block982"	"NC_010473"	3985761	3992267	0	1	"K12DH"	""	6506	63270	4	"0.201095624436586"	"0.3099110920243"	"1.11622763155548"	"-173.625197164541"	"455.812697174767"	"228.517639606728"	"87.4238896016149"	"6506"	"6506"
"8441"	"ECDH10B_3905"	"yieK"	3994278	3995000	68895	""	"ECDH10B_RS19885"	1	4.13193883267175	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8442"	"ECDH10B_3906"	"yieL"	3995015	3996184	69855	""	"ECDH10B_RS19890"	1	1.87896547481405	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8443"	"ECDH10B_3907"	"bglH"	3996211	3997827	71275	""	"ECDH10B_RS19895"	1	1.90202729344055	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8444"	"ECDH10B_3908"	"bglB"	3997896	3999308	72858	""	"ECDH10B_RS19900"	1	1.36919152972885	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8445"	"ECDH10B_3909"	"bglF"	3999327	4001204	74521	"bglF"	"ECDH10B_RS19905"	1	1.85590365618756	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8446"	"ECDH10B_3910"	"bglG"	4001338	4002174	76012	"bglG"	"ECDH10B_RS19910"	1	0.690361219521049	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8447"	"ECDH10B_3911"	"phoU"	4002460	4003185	77078	"phoU"	"ECDH10B_RS19915"	1	54.7513024092361	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8448"	"ECDH10B_3912"	"pstB"	4003200	4003973	77842	"pstB"	"ECDH10B_RS19920"	1	64.4228716068243	"Block986"	"NC_010473"	3994229	4004033	0	1	"K12DH"	""	9804	73387	4	"0.403658195716038"	"0.334707763723822"	"-0.980731297568132"	"-41.0215372170958"	"14.4183859152309"	"14.0384770262333"	"27.3400526771658"	"9799"	"9804"
"8449"	"ECDH10B_3914"	"pstC"	4005046	4006005	79781	"pstC"	"ECDH10B_RS19930"	1	36.5406070620602	"Block987"	"NC_010473"	4004157	4011039	0	1	"K12DH"	""	6882	81854	4	"0.660805860805861"	"0.558516791644627"	"0.634529827935496"	"-799.872599680886"	"1286.51809125335"	"613.897514317774"	"370.574768531539"	"6881"	"6882"
"8450"	"ECDH10B_3915"	"pstS"	4006092	4007132	80868	"pstS"	"ECDH10B_RS19935"	1	89.0171767196709	"Block987"	"NC_010473"	4004157	4011039	0	1	"K12DH"	""	6882	81854	4	"0.660805860805861"	"0.558516791644627"	"0.634529827935496"	"-799.872599680886"	"1286.51809125335"	"613.897514317774"	"370.574768531539"	"6881"	"6882"
"8451"	"ECDH10B_3917"	"glmU"	4009437	4010807	84378	"glmU"	"ECDH10B_RS19945"	1	1388.4485980629	"Block987"	"NC_010473"	4004157	4011039	0	1	"K12DH"	""	6882	81854	4	"0.660805860805861"	"0.558516791644627"	"0.634529827935496"	"-799.872599680886"	"1286.51809125335"	"613.897514317774"	"370.574768531539"	"6881"	"6882"
"8452"	"ECDH10B_3918"	"atpC"	4011160	4011579	85625	"atpC"	"ECDH10B_RS19950"	1	790.3200836925	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8453"	"ECDH10B_3919"	"atpD"	4011600	4012982	86547	"atpD"	"ECDH10B_RS19955"	1	8388.99167010119	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8454"	"ECDH10B_3920"	"atpG"	4013009	4013872	87696	"atpG"	"ECDH10B_RS19960"	1	2675.89851800968	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8455"	"ECDH10B_3921"	"atpA"	4013923	4015464	88949	"atpA"	"ECDH10B_RS19965"	1	9614.41501354369	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8456"	"ECDH10B_3922"	"atpH"	4015477	4016010	89999	"atpH"	"ECDH10B_RS19970"	1	1030.04750388602	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8457"	"ECDH10B_3923"	"atpF"	4016025	4016495	90516	"atpF"	"ECDH10B_RS19975"	1	1936.2938294805	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8458"	"ECDH10B_3924"	"atpE"	4016557	4016796	90932	"atpE"	"ECDH10B_RS19980"	1	1550.70975803798	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8459"	"ECDH10B_3925"	"atpB"	4016843	4017658	91506	"atpB"	"ECDH10B_RS19985"	1	1223.47329630952	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8460"	"ECDH10B_3926"	"atpI"	4017667	4018047	92113	"atpI"	"ECDH10B_RS19990"	1	144.509062174672	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8461"	"ECDH10B_3927"	"gidB"	4018664	4019287	93231	"rsmG"	"ECDH10B_RS19995"	1	63.1663843205105	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8462"	"ECDH10B_3928"	"gidA"	4019351	4021240	94551	"mnmG"	"ECDH10B_RS20000"	1	742.173353493991	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8463"	"ECDH10B_3930"	"mioC"	4021619	4022062	96096	"mioC"	"ECDH10B_RS20005"	1	375.953988925997	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8464"	"ECDH10B_3931"	"asnC"	4022152	4022610	96637	"asnC"	"ECDH10B_RS20010"	1	27.8002457547126	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8465"	"ECDH10B_3932"	"asnA"	4022762	4023754	97514	"asnA"	"ECDH10B_RS20015"	0	647.975307022973	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8466"	"ECDH10B_3933"	"yieM"	4023759	4025210	98740	"viaA"	"ECDH10B_RS20020"	1	153.551259230636	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8467"	"ECDH10B_3935"	"trkD"	4026923	4028791	102113	"kup"	"ECDH10B_RS20030"	0	97.7383834829681	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8468"	"ECDH10B_3936"	"rbsD"	4028958	4029377	103423	"rbsD"	"ECDH10B_RS20035"	0	908.904115251066	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8469"	"ECDH10B_3937"	"rbsA"	4029385	4030890	104393	"rbsA"	"ECDH10B_RS20040"	0	911.219638978188	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8470"	"ECDH10B_3938"	"rbsC"	4030895	4031860	105633	"rbsC"	"ECDH10B_RS20045"	0	881.426005275511	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8471"	"ECDH10B_3939"	"rbsB"	4031885	4032775	106586	"rbsB"	"ECDH10B_RS20050"	0	1945.37209966181	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8472"	"ECDH10B_3940"	"rbsK"	4032901	4033830	107621	"rbsK"	"ECDH10B_RS20055"	0	709.03950642668	"Block988"	"NC_010473"	4011127	4034593	0	1	"K12DH"	""	23466	97116	4	"0.649769857581182"	"0.0813890544389154"	"-1.76371554548807"	"-847.464142922961"	"50.746798399057"	"388.946598979107"	"787.305271241059"	"23466"	"23466"
"8473"	"ECDH10B_3943"	"hsrA"	4036128	4037555	111097	""	"ECDH10B_RS20080"	1	71.0266801598903	"Block989"	"NC_010473"	4035930	4038395	0	1	"K12DH"	""	2465	111418.5	4	"1"	"0.989612652248947"	"0.0141427464110284"	"-248.723968249044"	"250.931364529786"	"167.061820620124"	"165.958122479753"	"2465"	"2465"
"8474"	"ECDH10B_3944"	"yieP"	4037578	4038270	112180	""	"ECDH10B_RS20085"	1	383.207019870305	"Block989"	"NC_010473"	4035930	4038395	0	1	"K12DH"	""	2465	111418.5	4	"1"	"0.989612652248947"	"0.0141427464110284"	"-248.723968249044"	"250.931364529786"	"167.061820620124"	"165.958122479753"	"2465"	"2465"
"8475"	"ECDH10B_3949"	"aspT"	4043815	4043891	118109	""	"ECDH10B_RS20110"	0	0.634009097813515	"Block992"	"NC_010473"	4043787	4048479	0	1	"K12DH"	""	4692	120389	4	"0.267212148017102"	"0.144185487645913"	"-1.53129358943664"	"-183.220273888678"	"29.1456865359047"	"29.9115264614212"	"106.948820137808"	"4692"	"4692"
"8476"	"ECDH10B_3950"	"trpT"	4043900	4043975	118193	""	"ECDH10B_RS20115"	0	1.188604255293	"Block992"	"NC_010473"	4043787	4048479	0	1	"K12DH"	""	4692	120389	4	"0.267212148017102"	"0.144185487645913"	"-1.53129358943664"	"-183.220273888678"	"29.1456865359047"	"29.9115264614212"	"106.948820137808"	"4692"	"4692"
"8477"	"ECDH10B_3951"	"hdfR"	4044071	4044910	118746	"hdfR"	"ECDH10B_RS20120"	1	52.5623048078231	"Block992"	"NC_010473"	4043787	4048479	0	1	"K12DH"	""	4692	120389	4	"0.267212148017102"	"0.144185487645913"	"-1.53129358943664"	"-183.220273888678"	"29.1456865359047"	"29.9115264614212"	"106.948820137808"	"4692"	"4692"
"8478"	"ECDH10B_3952"	"yifE"	4045029	4045367	119454	"maoP"	"ECDH10B_RS20125"	0	296.751928039062	"Block992"	"NC_010473"	4043787	4048479	0	1	"K12DH"	""	4692	120389	4	"0.267212148017102"	"0.144185487645913"	"-1.53129358943664"	"-183.220273888678"	"29.1456865359047"	"29.9115264614212"	"106.948820137808"	"4692"	"4692"
"8479"	"ECDH10B_3953"	"yifB"	4045392	4046912	120408	""	"ECDH10B_RS20130"	1	10.9356801186391	"Block992"	"NC_010473"	4043787	4048479	0	1	"K12DH"	""	4692	120389	4	"0.267212148017102"	"0.144185487645913"	"-1.53129358943664"	"-183.220273888678"	"29.1456865359047"	"29.9115264614212"	"106.948820137808"	"4692"	"4692"
"8480"	"ECDH10B_3954"	"ilvL"	4047265	4047363	121570	"ilvL"	"ECDH10B_RS20135"	0	2.79603760602394	"Block992"	"NC_010473"	4043787	4048479	0	1	"K12DH"	""	4692	120389	4	"0.267212148017102"	"0.144185487645913"	"-1.53129358943664"	"-183.220273888678"	"29.1456865359047"	"29.9115264614212"	"106.948820137808"	"4692"	"4692"
"8481"	"ECDH10B_3958"	"ilvM"	4049144	4049407	123531	"ilvM"	"ECDH10B_RS20145"	0	16.8876274547	"Block993"	"NC_010473"	4048482	4053816	0	1	"K12DH"	""	5334	125405	4	"0.63030303030303"	"0.310354960387924"	"-1.09083238674378"	"-1135.59144678908"	"415.439211563539"	"94.869923734485"	"454.946041347254"	"5334"	"5334"
"8482"	"ECDH10B_3959"	"ilvE"	4049427	4050356	124147	"ilvE"	"ECDH10B_RS20150"	0	235.176809203779	"Block993"	"NC_010473"	4048482	4053816	0	1	"K12DH"	""	5334	125405	4	"0.63030303030303"	"0.310354960387924"	"-1.09083238674378"	"-1135.59144678908"	"415.439211563539"	"94.869923734485"	"454.946041347254"	"5334"	"5334"
"8483"	"ECDH10B_3967"	"rep"	4057620	4059641	132886	""	"ECDH10B_RS20185"	0	149.565696773291	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8484"	"ECDH10B_3968"	"gpp"	4059688	4061172	134686	"gppA"	"ECDH10B_RS20190"	1	390.704143030387	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8485"	"ECDH10B_3969"	"rhlB"	4061308	4062573	136196	"rhlB"	"ECDH10B_RS20195"	1	913.699132333319	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8486"	"ECDH10B_3970"	"trxA"	4062704	4063033	137124	"trxA"	"ECDH10B_RS20200"	0	611.360461743966	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8487"	"ECDH10B_3971"	"rhoL"	4063174	4063275	137480	"rhoL"	"ECDH10B_RS20205"	0	17.2949256408247	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8488"	"ECDH10B_3972"	"rho"	4063360	4064619	138245	"rho"	"ECDH10B_RS20210"	0	1870.91074878376	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8489"	"ECDH10B_3973"	"rfe"	4064859	4065962	139666	"wecA"	"ECDH10B_RS20220"	0	243.309018996072	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8490"	"ECDH10B_3974"	"wzzE"	4065974	4067020	140753	"wzzE"	"ECDH10B_RS20225"	0	143.806979131423	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8491"	"ECDH10B_3975"	"rffE"	4067076	4068206	141897	"wecB"	"ECDH10B_RS20230"	0	144.042807017123	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8492"	"ECDH10B_3976"	"wecC"	4068203	4069465	143090	"wecC"	"ECDH10B_RS20235"	0	172.474647934346	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8493"	"ECDH10B_3977"	"rffG"	4069465	4070532	144254	"rffG"	"ECDH10B_RS20240"	0	129.720598982182	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8494"	"ECDH10B_3979"	"rffC"	4071410	4072084	146003	""	"ECDH10B_RS20250"	0	28.3818100053947	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8495"	"ECDH10B_3980"	"rffA"	4072089	4073219	146910	"rffA"	"ECDH10B_RS20255"	0	102.200811411148	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8496"	"ECDH10B_3981"	"wzxE"	4073221	4074471	148102	"wzxE"	"ECDH10B_RS20260"	0	74.7438880861153	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8497"	"ECDH10B_3982"	"rffT"	4074468	4075547	149263	"rffT"	"ECDH10B_RS20265"	0	51.4404720731072	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8498"	"ECDH10B_3983"	"wzyE"	4075544	4076896	150476	"wzyE"	"ECDH10B_RS20270"	0	27.8964003037947	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8499"	"ECDH10B_3984"	"rffM"	4076899	4077639	151525	"rffM"	"ECDH10B_RS20275"	0	29.8893724468825	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
"8500"	"ECDH10B_3985"	"yifK"	4077830	4079215	152778	""	"ECDH10B_RS20280"	0	398.001490395937	"Block996"	"NC_010473"	4057616	4084881	0	1	"K12DH"	""	27265	145504.5	4	"0.91391625289732"	"0.909174323308948"	"0.114747792642804"	"-147.32759594493"	"165.109659928877"	"197.92028768938"	"189.029255697406"	"27264"	"27265"
