"block"	"start"	"end"	"midpoint"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"	"inversion"	"rev_comp"	"strain"	"gbk_strand"	"test"	"pvalue"	"allSig"	"pvalueOld"	"non_bidir_midpoint"	"sig"	"G_HNS_binding"
"2252"	"Block922"	3639368	3647868	282126	3645385	3646227	279938	"-0.108689898047499"	"-606.734881641385"	"547.705774878638"	"374.850020709865"	"404.364574091239"	"8500"	"8500"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3645806	0	0
"2253"	"Block925"	3650220	3650955	275156.5	3650237	3650662	275295	"NA"	"NA"	"NA"	"27.3609477995313"	"6.9125448997608"	"734"	"735"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3650449.5	0	1
"2254"	"Block928"	3653846	3655197	271222.5	3653961	3654527	271500	"NA"	"NA"	"NA"	"12.4007015924154"	"54.4929345174409"	"1348"	"1351"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3654244	0	0
"2255"	"Block929"	3655249	3664613	265813	3655255	3655902	270166	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3655578.5	0	0
"2256"	"Block929"	3655249	3664613	265813	3655966	3656292	269615	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3656129	0	0
"2257"	"Block929"	3655249	3664613	265813	3656408	3656740	269170	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3656574	0	0
"2258"	"Block929"	3655249	3664613	265813	3656995	3657567	268463	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3657281	0	0
"2259"	"Block929"	3655249	3664613	265813	3658366	3658893	267115	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3658629.5	0	0
"2260"	"Block929"	3655249	3664613	265813	3659232	3660389	265934	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3659810.5	0	0
"2261"	"Block929"	3655249	3664613	265813	3660414	3663527	263774	"-2.0433448952092"	"-326.764744437609"	"3.04013763809414"	"24.6328481622201"	"186.495151561978"	"9364"	"9364"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3661970.5	0	0
"2262"	"Block930"	3664726	3666415	260173.5	3664986	3665810	260346	"NA"	"NA"	"NA"	"62.4261045369029"	"183.645483293344"	"1687"	"1689"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3665398	0	0
"2263"	"Block933"	3669583	3674394	253755.5	3669592	3671241	255328	"-0.39588913904079"	"-76.9937405243285"	"56.5611335740321"	"32.1946207407022"	"42.4109242158504"	"4811"	"4811"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3670416.5	0	0
"2264"	"Block933"	3669583	3674394	253755.5	3671292	3671894	254151	"-0.39588913904079"	"-76.9937405243285"	"56.5611335740321"	"32.1946207407022"	"42.4109242158504"	"4811"	"4811"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3671593	0	0
"2265"	"Block933"	3669583	3674394	253755.5	3672414	3673313	252881	"-0.39588913904079"	"-76.9937405243285"	"56.5611335740321"	"32.1946207407022"	"42.4109242158504"	"4811"	"4811"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3672863.5	0	0
"2266"	"Block933"	3669583	3674394	253755.5	3673362	3674375	251876	"-0.39588913904079"	"-76.9937405243285"	"56.5611335740321"	"32.1946207407022"	"42.4109242158504"	"4811"	"4811"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3673868.5	0	0
"2267"	"Block934"	3674417	3676171	250450	3674786	3676108	250297	"NA"	"NA"	"NA"	"12.9344847307125"	"83.6101503249023"	"1754"	"1754"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3675447	0	0
"2268"	"Block935"	3676195	3700133	237580	3676290	3678350	248424	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3677320	0	0
"2269"	"Block935"	3676195	3700133	237580	3678420	3679187	246941	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3678803.5	0	0
"2270"	"Block935"	3676195	3700133	237580	3679419	3680348	245861	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3679883.5	0	0
"2271"	"Block935"	3676195	3700133	237580	3680444	3681940	244552	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3681192	0	0
"2272"	"Block935"	3676195	3700133	237580	3682161	3683447	242940	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3682804	0	0
"2273"	"Block935"	3676195	3700133	237580	3685700	3689173	238308	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3687436.5	0	0
"2274"	"Block935"	3676195	3700133	237580	3689155	3690261	236036	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3689708	0	0
"2275"	"Block935"	3676195	3700133	237580	3690268	3692607	234307	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3691437.5	0	0
"2276"	"Block935"	3676195	3700133	237580	3692618	3695236	231817	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3693927	0	0
"2277"	"Block935"	3676195	3700133	237580	3695997	3696185	229653	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3696091	0	0
"2278"	"Block935"	3676195	3700133	237580	3696458	3698029	228501	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3697243.5	0	0
"2279"	"Block935"	3676195	3700133	237580	3698026	3698217	227623	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3698121.5	0	0
"2280"	"Block935"	3676195	3700133	237580	3698214	3699893	226691	"1.23453538415968"	"-119.795677760591"	"441.683982106407"	"226.738875804326"	"65.7947236314175"	"23936"	"23938"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3699053.5	0	0
"2281"	"Block938"	3700300	3708309	221439.5	3700563	3701834	224546	"-1.66683301041188"	"-993.134273665136"	"116.424138602891"	"17.4539487324039"	"455.809016263526"	"8008"	"8009"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3701198.5	0	0
"2282"	"Block938"	3700300	3708309	221439.5	3701864	3702868	223378	"-1.66683301041188"	"-993.134273665136"	"116.424138602891"	"17.4539487324039"	"455.809016263526"	"8008"	"8009"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3702366	0	0
"2283"	"Block938"	3700300	3708309	221439.5	3702865	3703848	222388	"-1.66683301041188"	"-993.134273665136"	"116.424138602891"	"17.4539487324039"	"455.809016263526"	"8008"	"8009"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3703356.5	0	0
"2284"	"Block938"	3700300	3708309	221439.5	3703859	3704761	221434	"-1.66683301041188"	"-993.134273665136"	"116.424138602891"	"17.4539487324039"	"455.809016263526"	"8008"	"8009"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3704310	0	0
"2285"	"Block938"	3700300	3708309	221439.5	3704771	3705790	220464	"-1.66683301041188"	"-993.134273665136"	"116.424138602891"	"17.4539487324039"	"455.809016263526"	"8008"	"8009"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3705280.5	0	0
"2286"	"Block938"	3700300	3708309	221439.5	3706098	3707705	218843	"-1.66683301041188"	"-993.134273665136"	"116.424138602891"	"17.4539487324039"	"455.809016263526"	"8008"	"8009"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3706901.5	0	0
"2287"	"Block939"	3708573	3720324	211295.5	3708784	3710475	216115	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3709629.5	0	0
"2288"	"Block939"	3708573	3720324	211295.5	3710799	3712007	214341	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3711403	0	0
"2289"	"Block939"	3708573	3720324	211295.5	3712236	3712934	213159	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3712585	0	0
"2290"	"Block939"	3708573	3720324	211295.5	3713092	3713655	212371	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3713373.5	0	0
"2291"	"Block939"	3708573	3720324	211295.5	3713652	3714092	211872	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3713872	0	0
"2292"	"Block939"	3708573	3720324	211295.5	3714061	3716394	210517	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3715227.5	0	0
"2293"	"Block939"	3708573	3720324	211295.5	3716547	3717206	208868	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3716876.5	0	0
"2294"	"Block939"	3708573	3720324	211295.5	3717310	3718284	207947	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3717797	0	0
"2295"	"Block939"	3708573	3720324	211295.5	3718334	3719044	207055	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3718689	0	0
"2296"	"Block939"	3708573	3720324	211295.5	3719478	3719768	206121	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3719623	0	0
"2297"	"Block939"	3708573	3720324	211295.5	3720049	3720261	205589	"0.652619200961284"	"-930.89813173687"	"1727.86946198994"	"675.304375714497"	"276.818710587962"	"11751"	"11751"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3720155	0	0
"2298"	"Block941"	3722076	3736170	196621	3722328	3724397	202382	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3723362.5	0	0
"2299"	"Block941"	3722076	3736170	196621	3724407	3725318	200882	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3724862.5	0	0
"2300"	"Block941"	3722076	3736170	196621	3725887	3726882	199360	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3726384.5	0	0
"2301"	"Block941"	3722076	3736170	196621	3726924	3727361	198602	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3727142.5	0	0
"2302"	"Block941"	3722076	3736170	196621	3727407	3727748	198167	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3727577.5	0	0
"2303"	"Block941"	3722076	3736170	196621	3727917	3729371	197100	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3728644	0	0
"2304"	"Block941"	3722076	3736170	196621	3729443	3730765	195640	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3730104	0	0
"2305"	"Block941"	3722076	3736170	196621	3731131	3732123	194117	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3731627	0	0
"2306"	"Block941"	3722076	3736170	196621	3732201	3733742	192773	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3732971.5	0	0
"2307"	"Block941"	3722076	3736170	196621	3733720	3734901	191434	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3734310.5	0	0
"2308"	"Block941"	3722076	3736170	196621	3734979	3736157	190176	"-0.563760580470505"	"-185.124442433595"	"104.226213162316"	"69.8590652823071"	"110.308179917947"	"14094"	"14094"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3735568	0	0
"2309"	"Block942"	3736341	3741018	187064.5	3736353	3737177	188979	"-0.832545094158309"	"-163.894922398258"	"77.7402326017041"	"90.8074829667401"	"133.884827865017"	"4677"	"4677"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3736765	0	0
"2310"	"Block942"	3736341	3741018	187064.5	3737497	3739527	187232	"-0.832545094158309"	"-163.894922398258"	"77.7402326017041"	"90.8074829667401"	"133.884827865017"	"4677"	"4677"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3738512	0	0
"2311"	"Block942"	3736341	3741018	187064.5	3739705	3740958	185413	"-0.832545094158309"	"-163.894922398258"	"77.7402326017041"	"90.8074829667401"	"133.884827865017"	"4677"	"4677"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3740331.5	0	0
"2312"	"Block943"	3741100	3744097	183145.5	3741109	3741582	184399	"-0.683488039764481"	"-46.4338382506835"	"25.5769514540407"	"26.4076426092094"	"36.8360860075309"	"2997"	"2997"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3741345.5	0	0
"2313"	"Block943"	3741100	3744097	183145.5	3741684	3742532	183636	"-0.683488039764481"	"-46.4338382506835"	"25.5769514540407"	"26.4076426092094"	"36.8360860075309"	"2997"	"2997"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3742108	0	0
"2314"	"Block943"	3741100	3744097	183145.5	3742733	3743731	182512	"-0.683488039764481"	"-46.4338382506835"	"25.5769514540407"	"26.4076426092094"	"36.8360860075309"	"2997"	"2997"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3743232	0	0
"2315"	"Block944"	3746144	3750779	177282.5	3747084	3748580	177912	"3.74305617990983"	"-0.0149394913354728"	"6.38700979128688"	"5.40291603517839"	"2.21688088520269"	"4635"	"4635"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3747832	0	0
"2316"	"Block946"	3756667	3757880	168470.5	3756676	3757827	168493	"NA"	"NA"	"NA"	"4.67862694207454"	"1.476183793788"	"1213"	"1213"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3757251.5	0	0
"2317"	"Block947"	3758002	3761991	165747.5	3758017	3759861	166805	"-0.313460333497427"	"-256.176694936353"	"199.155877736032"	"161.866787900625"	"190.377196500785"	"3989"	"3989"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3758939	0	0
"2318"	"Block947"	3758002	3761991	165747.5	3759858	3761249	165191	"-0.313460333497427"	"-256.176694936353"	"199.155877736032"	"161.866787900625"	"190.377196500785"	"3989"	"3989"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3760553.5	0	0
"2319"	"Block947"	3758002	3761991	165747.5	3761347	3761955	164093	"-0.313460333497427"	"-256.176694936353"	"199.155877736032"	"161.866787900625"	"190.377196500785"	"3989"	"3989"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3761651	0	0
"2320"	"Block948"	3770241	3774197	153525	3770243	3771379	154933	"-0.475520343522547"	"-181.611149476782"	"131.735718300652"	"38.1807215506906"	"63.1184371387559"	"3956"	"3956"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3770811	0	0
"2321"	"Block948"	3770241	3774197	153525	3771382	3771744	154181	"-0.475520343522547"	"-181.611149476782"	"131.735718300652"	"38.1807215506906"	"63.1184371387559"	"3956"	"3956"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3771563	0	0
"2322"	"Block948"	3770241	3774197	153525	3772281	3774194	152507	"-0.475520343522547"	"-181.611149476782"	"131.735718300652"	"38.1807215506906"	"63.1184371387559"	"3956"	"3956"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3773237.5	0	0
"2323"	"Block950"	3774337	3776992	150079.5	3774424	3775572	150746	"-3.62312665036473"	"-120.574660998906"	"-28.3784333427305"	"32.814642862324"	"107.291190033143"	"2653"	"2655"	1	0	"K12MG"	1	"block_w_pvalue"	0.0251428571428571	"yes"	0.0251428571428571	3774998	1	0
"2324"	"Block950"	3774337	3776992	150079.5	3775572	3776159	149879	"-3.62312665036473"	"-120.574660998906"	"-28.3784333427305"	"32.814642862324"	"107.291190033143"	"2653"	"2655"	1	0	"K12MG"	1	"block_w_pvalue"	0.0251428571428571	"yes"	0.0251428571428571	3775865.5	1	0
"2325"	"Block951"	3777079	3780991	146709	3777399	3779054	147518	"0.689786031183913"	"-163.834533309709"	"222.72304790066"	"79.6740918493408"	"50.2298345538652"	"3906"	"3912"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3778226.5	0	0
"2326"	"Block951"	3777079	3780991	146709	3779054	3779830	146302	"0.689786031183913"	"-163.834533309709"	"222.72304790066"	"79.6740918493408"	"50.2298345538652"	"3906"	"3912"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3779442	0	0
"2327"	"Block953"	3781864	3784158	142733	3782642	3783661	142593	"-0.737259180239711"	"-313.871533329272"	"178.196854516233"	"285.19837976498"	"353.0357191715"	"2294"	"2294"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3783151.5	0	0
"2328"	"Block953"	3781864	3784158	142733	3783661	3784128	141850	"-0.737259180239711"	"-313.871533329272"	"178.196854516233"	"285.19837976498"	"353.0357191715"	"2294"	"2294"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3783894.5	0	0
"2329"	"Block954"	3784251	3792654	137291.5	3784584	3785015	140945	"0.0509702527375545"	"-392.593228774869"	"409.498284855822"	"301.739041943192"	"293.286513902716"	"8402"	"8403"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3784799.5	0	0
"2330"	"Block954"	3784251	3792654	137291.5	3786838	3788097	138277	"0.0509702527375545"	"-392.593228774869"	"409.498284855822"	"301.739041943192"	"293.286513902716"	"8402"	"8403"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3787467.5	0	0
"2331"	"Block954"	3784251	3792654	137291.5	3788101	3789060	137164	"0.0509702527375545"	"-392.593228774869"	"409.498284855822"	"301.739041943192"	"293.286513902716"	"8402"	"8403"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3788580.5	0	0
"2332"	"Block954"	3784251	3792654	137291.5	3790320	3791345	134912	"0.0509702527375545"	"-392.593228774869"	"409.498284855822"	"301.739041943192"	"293.286513902716"	"8402"	"8403"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3790832.5	0	0
"2333"	"Block954"	3784251	3792654	137291.5	3791355	3792551	133791	"0.0509702527375545"	"-392.593228774869"	"409.498284855822"	"301.739041943192"	"293.286513902716"	"8402"	"8403"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3791953	0	0
"2334"	"Block955"	3793938	3796864	130343	3793987	3794919	131291	"0.619352969252379"	"-597.505976750679"	"746.491662469278"	"334.081126099166"	"259.588283239866"	"2926"	"2926"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3794453	0	1
"2335"	"Block955"	3793938	3796864	130343	3794929	3795975	130292	"0.619352969252379"	"-597.505976750679"	"746.491662469278"	"334.081126099166"	"259.588283239866"	"2926"	"2926"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3795452	0	1
"2336"	"Block960"	3808387	3817556	112772.5	3808540	3809817	116566	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3809178.5	0	0
"2337"	"Block960"	3808387	3817556	112772.5	3809825	3810304	115680	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3810064.5	0	0
"2338"	"Block960"	3808387	3817556	112772.5	3810343	3811152	114997	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3810747.5	0	0
"2339"	"Block960"	3808387	3817556	112772.5	3811250	3811417	114411	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3811333.5	0	0
"2340"	"Block960"	3808387	3817556	112772.5	3811438	3811674	114188	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3811556	0	0
"2341"	"Block960"	3808387	3817556	112772.5	3812731	3813951	112403	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3813341	0	0
"2342"	"Block960"	3808387	3817556	112772.5	3813932	3814387	111585	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3814159.5	0	0
"2343"	"Block960"	3808387	3817556	112772.5	3814494	3815090	110952	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3814792	0	0
"2344"	"Block960"	3808387	3817556	112772.5	3815127	3815768	110297	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3815447.5	0	0
"2345"	"Block960"	3808387	3817556	112772.5	3815834	3816549	109553	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3816191.5	0	0
"2346"	"Block960"	3808387	3817556	112772.5	3816676	3817539	108637	"0.105727131023361"	"-129.779575453438"	"143.639247083492"	"144.160223883237"	"137.23038806821"	"9170"	"9169.32258064516"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3817107.5	0	0
"2347"	"Block961"	3817581	3818615	107646	3817760	3818584	107572	"NA"	"NA"	"NA"	"886.856122190811"	"35.4688330967899"	"1034"	"1034"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3818172	0	0
"2348"	"Block962"	3818691	3822616	105090.5	3818874	3819491	106562	"-0.95463357270845"	"-220.603231664811"	"84.9759757147073"	"101.955540744468"	"169.76916871952"	"3925"	"3925"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3819182.5	0	0
"2349"	"Block962"	3818691	3822616	105090.5	3819488	3821170	105415	"-0.95463357270845"	"-220.603231664811"	"84.9759757147073"	"101.955540744468"	"169.76916871952"	"3925"	"3925"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	3820329	0	0
"2350"	"Block962"	3818691	3822616	105090.5	3821428	3822051	104005	"-0.95463357270845"	"-220.603231664811"	"84.9759757147073"	"101.955540744468"	"169.76916871952"	"3925"	"3925"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3821739.5	0	0
"2351"	"Block962"	3818691	3822616	105090.5	3822106	3822381	103501	"-0.95463357270845"	"-220.603231664811"	"84.9759757147073"	"101.955540744468"	"169.76916871952"	"3925"	"3925"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3822243.5	0	0
"2352"	"Block963"	3822651	3827298	100769.5	3824515	3825204	100885	"-1.33798263805968"	"-94.8747934467869"	"29.1717186961666"	"47.3706406242624"	"80.2221779995726"	"4647"	"4647"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3824859.5	0	0
"2353"	"Block963"	3822651	3827298	100769.5	3825210	3827291	99494	"-1.33798263805968"	"-94.8747934467869"	"29.1717186961666"	"47.3706406242624"	"80.2221779995726"	"4647"	"4647"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	3826250.5	0	0
