"block"	"start"	"end"	"midpoint"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"	"inversion"	"rev_comp"	"strain"	"gbk_strand"	"test"	"pvalue"
"8078"	"Block870"	3464778	3470186	458262	3464781	3465245	460731	"-0.509760240778856"	"-36.8961132846438"	"22.5521263299714"	"33.5954386613497"	"40.7674321386859"	"5408"	"5408"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8079"	"Block870"	3464778	3470186	458262	3465242	3466117	460065	"-0.509760240778856"	"-36.8961132846438"	"22.5521263299714"	"33.5954386613497"	"40.7674321386859"	"5408"	"5408"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8080"	"Block870"	3464778	3470186	458262	3466114	3466803	459286	"-0.509760240778856"	"-36.8961132846438"	"22.5521263299714"	"33.5954386613497"	"40.7674321386859"	"5408"	"5408"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8081"	"Block870"	3464778	3470186	458262	3466851	3468341	458148	"-0.509760240778856"	"-36.8961132846438"	"22.5521263299714"	"33.5954386613497"	"40.7674321386859"	"5408"	"5408"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8082"	"Block870"	3464778	3470186	458262	3468450	3469343	456848	"-0.509760240778856"	"-36.8961132846438"	"22.5521263299714"	"33.5954386613497"	"40.7674321386859"	"5408"	"5408"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8083"	"Block871"	3472045	3474544	452449.5	3472046	3472543	453450	"0.407000695688001"	"-385.987848440948"	"563.69360476574"	"739.431526280106"	"650.57864811771"	"2499"	"2499"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8084"	"Block871"	3472045	3474544	452449.5	3472549	3473187	452876	"0.407000695688001"	"-385.987848440948"	"563.69360476574"	"739.431526280106"	"650.57864811771"	"2499"	"2499"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8085"	"Block871"	3472045	3474544	452449.5	3473582	3473974	451966	"0.407000695688001"	"-385.987848440948"	"563.69360476574"	"739.431526280106"	"650.57864811771"	"2499"	"2499"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8086"	"Block871"	3472045	3474544	452449.5	3473990	3474418	451540	"0.407000695688001"	"-385.987848440948"	"563.69360476574"	"739.431526280106"	"650.57864811771"	"2499"	"2499"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8087"	"Block872"	3474549	3486275	445332	3474637	3475764	450544	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8088"	"Block872"	3474549	3486275	445332	3475958	3476356	449587	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8089"	"Block872"	3474549	3486275	445332	3476510	3477877	448551	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8090"	"Block872"	3474549	3486275	445332	3477967	3479034	447244	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8091"	"Block872"	3474549	3486275	445332	3479097	3480035	446178	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8092"	"Block872"	3474549	3486275	445332	3480470	3480940	445039	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8093"	"Block872"	3474549	3486275	445332	3481305	3481568	444308	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8094"	"Block872"	3474549	3486275	445332	3481624	3481896	443984	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8095"	"Block872"	3474549	3486275	445332	3483961	3484893	441317	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8096"	"Block872"	3474549	3486275	445332	3484901	3485104	440742	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8097"	"Block872"	3474549	3486275	445332	3485287	3486216	439993	"-0.560524642909933"	"-239.113420403552"	"135.774628089368"	"140.723520216905"	"192.392916373997"	"11724"	"11726"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8098"	"Block873"	3486317	3487864	438653.5	3486350	3487795	438672	"NA"	"NA"	"NA"	"238.388062548758"	"253.793585019064"	"1547"	"1547"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8099"	"Block876"	3488145	3503032	430155.5	3488225	3492025	435619	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8100"	"Block876"	3488145	3503032	430155.5	3492093	3493562	432917	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8101"	"Block876"	3488145	3503032	430155.5	3493552	3494145	431896	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8102"	"Block876"	3488145	3503032	430155.5	3494154	3494642	431346	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8103"	"Block876"	3488145	3503032	430155.5	3495811	3496854	429412	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8104"	"Block876"	3488145	3503032	430155.5	3497159	3499099	427615	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8105"	"Block876"	3488145	3503032	430155.5	3499251	3500225	426006	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8106"	"Block876"	3488145	3503032	430155.5	3501203	3501673	424306	"0.0769123895943908"	"-138.44430455816"	"149.209552531705"	"174.138824310997"	"168.756200324224"	"14887"	"14887"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8107"	"Block877"	3503142	3514874	416736	3503374	3504825	421645	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8108"	"Block877"	3503142	3514874	416736	3504837	3505718	420467	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8109"	"Block877"	3503142	3514874	416736	3506047	3507012	419215	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8110"	"Block877"	3503142	3514874	416736	3507038	3507334	418558	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8111"	"Block877"	3503142	3514874	416736	3507420	3508304	417882	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8112"	"Block877"	3503142	3514874	416736	3508388	3508567	417267	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8113"	"Block877"	3503142	3514874	416736	3509631	3510788	415535	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8114"	"Block877"	3503142	3514874	416736	3510800	3513904	413392	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8115"	"Block877"	3503142	3514874	416736	3514157	3514378	411477	"-0.754767693362573"	"-91.2964198321336"	"41.9506586957947"	"43.5089431135065"	"68.1818236816759"	"11732"	"11732"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8116"	"Block878"	3514875	3519033	408790	3515901	3517082	409253	"1.61978743541971"	"-0.901167004431708"	"4.13811471121865"	"5.89459348069588"	"4.27611962730241"	"4158"	"4158"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8117"	"Block878"	3514875	3519033	408790	3517092	3518195	408101	"1.61978743541971"	"-0.901167004431708"	"4.13811471121865"	"5.89459348069588"	"4.27611962730241"	"4158"	"4158"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8118"	"Block878"	3514875	3519033	408790	3518203	3518961	407162	"1.61978743541971"	"-0.901167004431708"	"4.13811471121865"	"5.89459348069588"	"4.27611962730241"	"4158"	"4158"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8119"	"Block887"	3524785	3530953	397875	3525003	3525557	400464	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8120"	"Block887"	3524785	3530953	397875	3525533	3525790	400083	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8121"	"Block887"	3524785	3530953	397875	3525787	3526605	399548	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8122"	"Block887"	3524785	3530953	397875	3526610	3527182	398848	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8123"	"Block887"	3524785	3530953	397875	3527187	3527729	398286	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8124"	"Block887"	3524785	3530953	397875	3527758	3528231	397750	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8125"	"Block887"	3524785	3530953	397875	3528203	3529327	396979	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8126"	"Block887"	3524785	3530953	397875	3529457	3529966	396033	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8127"	"Block887"	3524785	3530953	397875	3529981	3530928	395290	"0.724001942330869"	"-89.9149977465615"	"179.428093326344"	"205.046301735028"	"160.289753945136"	"6168"	"6168"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8128"	"Block888"	3530964	3534121	393201.5	3530974	3532263	394126	"0.38587488211547"	"-214.977322448009"	"275.095426223422"	"181.1801196374"	"151.121067749693"	"3157"	"3157"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8129"	"Block889"	3534124	3549480	383942	3534198	3534416	391437	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8130"	"Block889"	3534124	3549480	383942	3534472	3534897	391060	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8131"	"Block889"	3534124	3549480	383942	3534908	3535276	390652	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8132"	"Block889"	3534124	3549480	383942	3535383	3535766	390170	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8133"	"Block889"	3534124	3549480	383942	3535807	3536796	389443	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8134"	"Block889"	3534124	3549480	383942	3536822	3537442	388612	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8135"	"Block889"	3534124	3549480	383942	3537476	3537865	388074	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8136"	"Block889"	3534124	3549480	383942	3537882	3538238	387684	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8137"	"Block889"	3534124	3549480	383942	3538385	3538501	387301	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8138"	"Block889"	3534124	3549480	383942	3538533	3539864	386546	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8139"	"Block889"	3534124	3549480	383942	3539872	3540306	385655	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8140"	"Block889"	3534124	3549480	383942	3540310	3540489	385345	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8141"	"Block889"	3534124	3549480	383942	3540493	3540996	385000	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8142"	"Block889"	3534124	3549480	383942	3541011	3541364	384557	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8143"	"Block889"	3534124	3549480	383942	3541374	3541907	384104	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8144"	"Block889"	3534124	3549480	383942	3541920	3542312	383628	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8145"	"Block889"	3534124	3549480	383942	3542346	3542651	383246	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8146"	"Block889"	3534124	3549480	383942	3542666	3543205	382809	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8147"	"Block889"	3534124	3549480	383942	3543220	3543534	382367	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8148"	"Block889"	3534124	3549480	383942	3543545	3543916	382014	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8149"	"Block889"	3534124	3549480	383942	3544081	3544335	381536	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8150"	"Block889"	3534124	3549480	383942	3544335	3544526	381314	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8151"	"Block889"	3534124	3549480	383942	3544526	3544936	381013	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8152"	"Block889"	3534124	3549480	383942	3545668	3546000	379910	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8153"	"Block889"	3534124	3549480	383942	3546015	3546293	379590	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8154"	"Block889"	3534124	3549480	383942	3546310	3547131	379024	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8155"	"Block889"	3534124	3549480	383942	3547149	3547451	378444	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8156"	"Block889"	3534124	3549480	383942	3547448	3548053	377994	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8157"	"Block889"	3534124	3549480	383942	3548064	3548693	377366	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8158"	"Block889"	3534124	3549480	383942	3548726	3549037	376863	"-2.57957221199451"	"-1182.86909545339"	"-155.64125458603"	"1027.83090989116"	"1697.08608491087"	"15356"	"15356"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8159"	"Block890"	3549528	3564651	368654.5	3549696	3551165	375314	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8160"	"Block890"	3549528	3564651	368654.5	3551345	3552160	373992	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8161"	"Block890"	3549528	3564651	368654.5	3552144	3554096	372624	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8162"	"Block890"	3549528	3564651	368654.5	3554106	3555587	370898	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8163"	"Block890"	3549528	3564651	368654.5	3555584	3556780	369562	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8164"	"Block890"	3549528	3564651	368654.5	3556790	3557227	368736	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8165"	"Block890"	3549528	3564651	368654.5	3557235	3557744	368255	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8166"	"Block890"	3549528	3564651	368654.5	3557741	3558118	367815	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8167"	"Block890"	3549528	3564651	368654.5	3558111	3558698	367340	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8168"	"Block890"	3549528	3564651	368654.5	3558691	3559674	366562	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8169"	"Block890"	3549528	3564651	368654.5	3559689	3560852	365474	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8170"	"Block890"	3549528	3564651	368654.5	3560849	3561310	364665	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8171"	"Block890"	3549528	3564651	368654.5	3561310	3561987	364096	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8172"	"Block890"	3549528	3564651	368654.5	3562016	3562492	363490	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8173"	"Block890"	3549528	3564651	368654.5	3562564	3562758	363083	"-1.26383798547237"	"-40.9332797097851"	"9.36946648742746"	"8.55479578761494"	"24.3367023987938"	"15123"	"15123"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8174"	"Block893"	3567251	3594943	344647	3569309	3569848	356166	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8175"	"Block893"	3567251	3594943	344647	3570445	3570732	355156	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8176"	"Block893"	3567251	3594943	344647	3570740	3571099	354825	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8177"	"Block893"	3567251	3594943	344647	3571099	3571485	354452	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8178"	"Block893"	3567251	3594943	344647	3571485	3572207	353898	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8179"	"Block893"	3567251	3594943	344647	3572374	3573186	352964	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8180"	"Block893"	3567251	3594943	344647	3573407	3573625	352228	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8181"	"Block893"	3567251	3594943	344647	3573674	3574264	351775	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8182"	"Block893"	3567251	3594943	344647	3574359	3574559	351285	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8183"	"Block893"	3567251	3594943	344647	3574569	3576374	350273	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8184"	"Block893"	3567251	3594943	344647	3576374	3576925	349095	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8185"	"Block893"	3567251	3594943	344647	3577056	3578969	347732	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8186"	"Block893"	3567251	3594943	344647	3578969	3579991	346264	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8187"	"Block893"	3567251	3594943	344647	3579985	3580203	345650	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8188"	"Block893"	3567251	3594943	344647	3580257	3581126	345053	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8189"	"Block893"	3567251	3594943	344647	3581181	3581585	344361	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
"8190"	"Block893"	3567251	3594943	344647	3581887	3582519	343541	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8191"	"Block893"	3567251	3594943	344647	3582570	3584660	342129	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	1	"block_w_pvalue"	1
"8192"	"Block893"	3567251	3594943	344647	3586033	3586596	339430	"-1.04305243131627"	"-297.137877423764"	"92.7139698251044"	"220.095959721599"	"322.307913520928"	"27692"	"27692"	1	0	"K12DH"	0	"block_w_pvalue"	1
