block	taxa	start	end	rev_comp	inversion
Block1027	NZ_CP009273	4126012	4127674	0	1
Block1027	NC_010473	4233804	4235466	0	1
Block1027	U00096	4136084	4137746	0	1
Block1028NZ_CP009072	558684	569261	1	1
Block1028	NZ_CP009273	4127768	4138345	0	1
Block1028	NC_010473	4235560	4246137	0	1
Block1028	U00096	4137840	4148417	0	1
Block1029NZ_CP009072	556803	558633	1	1
Block1029	NZ_CP009273	4138385	4140215	0	1
Block1029	NC_010473	4246177	4248007	0	1
Block1029	U00096	4148457	4150287	0	1
Block1030NZ_CP009072	553780	556748	1	1
Block1030	NZ_CP009273	4140269	4143237	0	1
Block1030	NC_010473	4248061	4251029	0	1
Block1030	U00096	4150341	4153309	0	1
Block1031NZ_CP009072	2457480	2457515	1	1
Block1031	NZ_CP009273	4143585	4143620	0	1
Block1031	NC_010473	4251377	4251412	0	1
Block1031	U00096	4153657	4153692	0	1
Block1032NZ_CP009072	549176	553656	1	1
Block1032	NZ_CP009273	4143657	4148137	0	1
Block1032	NC_010473	4251449	4255929	0	1
Block1032	U00096	4153729	4158209	0	1
Block1033NZ_CP009072	543453	546061	1	1
Block1033	NZ_CP009273	4148205	4150813	0	1
Block1033	NC_010473	4255997	4258605	0	1
Block1033	U00096	4158277	4160885	0	1
Block1034NZ_CP009072	535405	540728	1	1
Block1034	NZ_CP009273	4150910	4156233	0	1
Block1034	NC_010473	4258702	4264025	0	1
Block1034	U00096	4160982	4166305	0	1
Block1035NZ_CP009072	530242	530358	1	1
Block1035	NZ_CP009273	4161367	4161483	0	1
Block1035	NC_010473	4269159	4269275	0	1
Block1035	U00096	4171439	4171555	0	1
Block103NZ_CP009072	4835697	4835725	1	1
Block103	NZ_CP009273	372908	372936	0	1
Block103	NC_010473	316007	316035	0	1
Block103	U00096	377452	377480	0	1
Block105NZ_CP009072	4833156	4835640	1	1
Block105	NZ_CP009273	372990	375475	0	1
Block105	NC_010473	316089	318574	0	1
Block105	U00096	377534	380019	0	1
Block106NZ_CP009072	4832936	4833148	1	1
Block106	NZ_CP009273	375485	375697	0	1
Block106	NC_010473	318584	318796	0	1
Block106	U00096	380029	380241	0	1
Block1080NZ_CP009072	168513	168548	1	1
Block1080	NZ_CP009273	4315657	4315692	0	1
Block1080	NC_010473	4424225	4424260	0	1
Block1080	U00096	4325840	4325875	0	1
Block1087NZ_CP009072	983149	983183	1	1
Block1087	NZ_CP009273	4363008	4363042	0	1
Block1087	NC_010473	4471576	4471610	0	1
Block1087	U00096	4373191	4373225	0	1
Block108NZ_CP009072	4832652	4832675	1	1
Block108	NZ_CP009273	375958	375981	0	1
Block108	NC_010473	319057	319080	0	1
Block108	U00096	380502	380525	0	1
Block1105NZ_CP009072	464615	464647	1	1
Block1105	NZ_CP009273	4460195	4460227	0	1
Block1105	NC_010473	4570209	4570241	0	1
Block1105	U00096	4470378	4470410	0	1
Block110NZ_CP009072	4832140	4832565	1	1
Block110	NZ_CP009273	376068	376493	0	1
Block110	NC_010473	319167	319592	0	1
Block110	U00096	380612	381037	0	1
Block1117NZ_CP009072	1773417	1774283	1	1
Block1117	NZ_CP009273	4489516	4490382	0	1
Block1117	NC_010473	4599530	4600396	0	1
Block1117	U00096	4499699	4500565	0	1
Block1118NZ_CP009072	1688754	1688873	1	1
Block1118	NZ_CP009273	4491333	4491452	0	1
Block1118	NC_010473	4601347	4601466	0	1
Block1118	U00096	4501516	4501635	0	1
Block1119NZ_CP009072	1651976	1652038	1	1
Block1119	NZ_CP009273	4491903	4491965	0	1
Block1119	NC_010473	4601917	4601979	0	1
Block1119	U00096	4502086	4502148	0	1
Block1120NZ_CP009072	4113824	4114098	1	1
Block1120	NZ_CP009273	4491996	4492270	0	1
Block1120	NC_010473	4602010	4602284	0	1
Block1120	U00096	4502179	4502453	0	1
Block1121NZ_CP009072	1650611	1651670	1	1
Block1121	NZ_CP009273	4492272	4493331	0	1
Block1121	NC_010473	4602286	4603345	0	1
Block1121	U00096	4502455	4503514	0	1
Block1122NZ_CP009072	2579484	2579513	1	1
Block1122	NZ_CP009273	4493430	4493459	0	1
Block1122	NC_010473	4603444	4603473	0	1
Block1122	U00096	4503613	4503642	0	1
Block1124NZ_CP009072	1756748	1756979	1	1
Block1124	NZ_CP009273	4498496	4498727	0	1
Block1124	NC_010473	4608510	4608741	0	1
Block1124	U00096	4508679	4508910	0	1
Block1125NZ_CP009072	1755276	1755337	1	1
Block1125	NZ_CP009273	4498761	4498822	0	1
Block1125	NC_010473	4608775	4608836	0	1
Block1125	U00096	4508944	4509005	0	1
Block1126NZ_CP009072	4822239	4822291	1	1
Block1126	NZ_CP009273	4498909	4498961	0	1
Block1126	NC_010473	4608923	4608975	0	1
Block1126	U00096	4509092	4509144	0	1
Block112NZ_CP009072	4831919	4832072	1	1
Block112	NZ_CP009273	376561	376714	0	1
Block112	NC_010473	319660	319813	0	1
Block112	U00096	381105	381258	0	1
Block1136NZ_CP009072	2591234	2591271	1	1
Block1136	NZ_CP009273	4596372	4596409	0	1
Block1136	NC_010473	4651040	4651077	0	1
Block1136	U00096	4606555	4606592	0	1
Block1145NZ_CP009072	4279311	4279333	1	1
Block1145	NZ_CP009273	4618610	4618632	0	1
Block1145	NC_010473	4673278	4673300	0	1
Block1145	U00096	4628793	4628815	0	1
Block115NZ_CP009072	4831764	4831865	1	1
Block115	NZ_CP009273	378104	378205	0	1
Block115	NC_010473	321203	321304	0	1
Block115	U00096	382648	382749	0	1
Block117NZ_CP009072	4831248	4831591	1	1
Block117	NZ_CP009273	378378	378721	0	1
Block117	NC_010473	321477	321820	0	1
Block117	U00096	382922	383265	0	1
Block119NZ_CP009072	4830999	4831111	1	1
Block119	NZ_CP009273	378858	378970	0	1
Block119	NC_010473	321957	322069	0	1
Block119	U00096	383402	383514	0	1
Block121NZ_CP009072	4830657	4830910	1	1
Block121	NZ_CP009273	379059	379312	0	1
Block121	NC_010473	322158	322411	0	1
Block121	U00096	383603	383856	0	1
Block123NZ_CP009072	4825970	4830592	1	1
Block123	NZ_CP009273	379377	384007	0	1
Block123	NC_010473	322476	327106	0	1
Block123	U00096	383921	388551	0	1
Block125NZ_CP009072	4824695	4825837	1	1
Block125	NZ_CP009273	384207	385349	0	1
Block125	NC_010473	327306	328448	0	1
Block125	U00096	388751	389893	0	1
Block126NZ_CP009072	4824238	4824469	1	1
Block126	NZ_CP009273	385573	385804	0	1
Block126	NC_010473	328672	328903	0	1
Block126	U00096	390117	390348	0	1
Block127NZ_CP009072	4823747	4823769	1	1
Block127	NZ_CP009273	386207	386229	0	1
Block127	NC_010473	329306	329328	0	1
Block127	U00096	390751	390773	0	1
Block128NZ_CP009072	4820070	4821471	1	1
Block128	NZ_CP009273	388494	389895	0	1
Block128	NC_010473	331593	332994	0	1
Block128	U00096	393038	394439	0	1
Block129NZ_CP009072	4813235	4820069	1	1
Block129	NZ_CP009273	389898	396733	0	1
Block129	NC_010473	332997	339832	0	1
Block129	U00096	394442	401277	0	1
Block130NZ_CP009072	4803395	4813057	1	1
Block130	NZ_CP009273	396910	406572	0	1
Block130	NC_010473	340009	349671	0	1
Block130	U00096	401454	411116	0	1
Block132NZ_CP009072	4789573	4803162	1	1
Block132	NZ_CP009273	406781	420373	0	1
Block132	NC_010473	349880	363472	0	1
Block132	U00096	411325	424917	0	1
Block133NZ_CP009072	4783763	4789424	1	1
Block133	NZ_CP009273	420396	426058	0	1
Block133	NC_010473	363495	369157	0	1
Block133	U00096	424940	430602	0	1
Block134NZ_CP009072	4783412	4783604	1	1
Block134	NZ_CP009273	426216	426408	0	1
Block134	NC_010473	369315	369507	0	1
Block134	U00096	430760	430952	0	1
Block135NZ_CP009072	2477003	2477039	1	1
Block135	NZ_CP009273	426417	426453	0	1
Block135	NC_010473	369516	369552	0	1
Block135	U00096	430961	430997	0	1
Block136NZ_CP009072	2476935	2476962	1	1
Block136	NZ_CP009273	426504	426531	0	1
Block136	NC_010473	369603	369630	0	1
Block136	U00096	431048	431075	0	1
Block137NZ_CP009072	4776355	4783350	1	1
Block137	NZ_CP009273	426609	433604	0	1
Block137	NC_010473	369708	376703	0	1
Block137	U00096	431153	438148	0	1
Block138NZ_CP009072	4769384	4776353	1	1
Block138	NZ_CP009273	433731	440700	0	1
Block138	NC_010473	376830	383799	0	1
Block138	U00096	438275	445244	0	1
Block139NZ_CP009072	1786191	1786214	1	1
Block139	NZ_CP009273	440709	440732	0	1
Block139	NC_010473	383808	383831	0	1
Block139	U00096	445253	445276	0	1
Block140NZ_CP009072	4750250	4769300	1	1
Block140	NZ_CP009273	440784	459835	0	1
Block140	NC_010473	383883	402934	0	1
Block140	U00096	445328	464379	0	1
Block141NZ_CP009072	4734581	4750162	1	1
Block141	NZ_CP009273	459911	475492	0	1
Block141	NC_010473	403010	418591	0	1
Block141	U00096	464455	480036	0	1
Block142NZ_CP009072	4716839	4734534	1	1
Block142	NZ_CP009273	475538	493234	0	1
Block142	NC_010473	418637	436333	0	1
Block142	U00096	480082	497778	0	1
Block143NZ_CP009072	4706584	4716716	1	1
Block143	NZ_CP009273	493461	503596	0	1
Block143	NC_010473	436560	446695	0	1
Block143	U00096	498005	508140	0	1
Block144NZ_CP009072	4705835	4706175	1	1
Block144	NZ_CP009273	503673	504013	0	1
Block144	NC_010473	446772	447112	0	1
Block144	U00096	508217	508557	0	1
Block145NZ_CP009072	477921	477957	1	1
Block145	NZ_CP009273	504138	504174	0	1
Block145	NC_010473	447237	447273	0	1
Block145	U00096	508682	508718	0	1
Block147NZ_CP009072	4703259	4705814	1	1
Block147	NZ_CP009273	504292	506847	0	1
Block147	NC_010473	447391	449946	0	1
Block147	U00096	508836	511391	0	1
Block148NZ_CP009072	4700257	4703070	1	1
Block148	NZ_CP009273	507035	509848	0	1
Block148	NC_010473	450134	452947	0	1
Block148	U00096	511579	514392	0	1
Block149NZ_CP009072	4690475	4698879	1	1
Block149	NZ_CP009273	509884	518288	0	1
Block149	NC_010473	452983	461387	0	1
Block149	U00096	514428	522832	0	1
Block150NZ_CP009072	4682948	4690332	1	1
Block150	NZ_CP009273	525592	532976	0	1
Block150	NC_010473	468691	476075	0	1
Block150	U00096	530136	537520	0	1
Block151NZ_CP009072	4677400	4682766	1	1
Block151	NZ_CP009273	533157	538524	0	1
Block151	NC_010473	476256	481623	0	1
Block151	U00096	537701	543068	0	1
Block153NZ_CP009072	4669252	4677361	1	1
Block153	NZ_CP009273	538662	546771	0	1
Block153	NC_010473	481761	489870	0	1
Block153	U00096	543206	551315	0	1
Block154NZ_CP009072	4669116	4669156	1	1
Block154	NZ_CP009273	546930	546970	0	1
Block154	NC_010473	490029	490069	0	1
Block154	U00096	551474	551514	0	1
Block155NZ_CP009072	4667470	4669045	1	1
Block155	NZ_CP009273	547040	548615	0	1
Block155	NC_010473	490139	491714	0	1
Block155	U00096	551584	553159	0	1
Block156NZ_CP009072	4662443	4666975	1	1
Block156	NZ_CP009273	548692	553224	0	1
Block156	NC_010473	491791	496323	0	1
Block156	U00096	553236	557768	0	1
Block157NZ_CP009072	4662094	4662269	1	1
Block157	NZ_CP009273	560109	560284	0	1
Block157	NC_010473	503208	503383	0	1
Block157	U00096	564653	564828	0	1
Block158NZ_CP009072	4661558	4662074	1	1
Block158	NZ_CP009273	560315	560833	0	1
Block158	NC_010473	503414	503932	0	1
Block158	U00096	564859	565377	0	1
Block159NZ_CP009072	3931230	3931513	1	1
Block159	NZ_CP009273	561527	561810	0	1
Block159	NC_010473	504626	504909	0	1
Block159	U00096	566071	566354	0	1
Block160NZ_CP009072	3921330	3921660	1	1
Block160	NZ_CP009273	561852	562182	0	1
Block160	NC_010473	504951	505281	0	1
Block160	U00096	566396	566726	0	1
Block161NZ_CP009072	3921125	3921226	1	1
Block161	NZ_CP009273	563547	563648	0	1
Block161	NC_010473	506646	506747	0	1
Block161	U00096	568091	568192	0	1
Block164NZ_CP009072	3918224	3919396	1	1
Block164	NZ_CP009273	568751	569925	0	1
Block164	NC_010473	511850	513024	0	1
Block164	U00096	573295	574469	0	1
Block166NZ_CP009072	3918171	3918197	1	1
Block166	NZ_CP009273	569952	569978	0	1
Block166	NC_010473	513051	513077	0	1
Block166	U00096	574496	574522	0	1
Block168NZ_CP009072	4569269	4569344	1	1
Block168	NZ_CP009273	684522	684597	0	1
Block168	NC_010473	740881	740956	0	1
Block168	U00096	689066	689141	0	1
Block169NZ_CP009072	4559770	4567004	1	1
Block169	NZ_CP009273	684850	692084	0	1
Block169	NC_010473	741209	748443	0	1
Block169	U00096	689394	696628	0	1
Block170NZ_CP009072	4559344	4559746	1	1
Block170	NZ_CP009273	692107	692509	0	1
Block170	NC_010473	748466	748868	0	1
Block170	U00096	696651	697053	0	1
Block171NZ_CP009072	4559094	4559137	1	1
Block171	NZ_CP009273	692715	692758	0	1
Block171	NC_010473	749074	749117	0	1
Block171	U00096	697259	697302	0	1
Block172NZ_CP009072	4557148	4559047	1	1
Block172	NZ_CP009273	692804	694704	0	1
Block172	NC_010473	749163	751063	0	1
Block172	U00096	697348	699248	0	1
Block173NZ_CP009072	2684401	2684435	1	1
Block173	NZ_CP009273	694948	694982	0	1
Block173	NC_010473	751307	751341	0	1
Block173	U00096	699492	699526	0	1
Block174NZ_CP009072	4550636	4556975	1	1
Block174	NZ_CP009273	695017	701356	0	1
Block174	NC_010473	751376	757715	0	1
Block174	U00096	699561	705900	0	1
Block175NZ_CP009072	4539695	4541435	1	1
Block175	NZ_CP009273	701472	703212	0	1
Block175	NC_010473	757831	759571	0	1
Block175	U00096	706016	707756	0	1
Block177NZ_CP009072	4539304	4539613	1	1
Block177	NZ_CP009273	703430	703739	0	1
Block177	NC_010473	759789	760098	0	1
Block177	U00096	707974	708283	0	1
Block178NZ_CP009072	4532386	4539246	1	1
Block178	NZ_CP009273	703796	710656	0	1
Block178	NC_010473	760155	767015	0	1
Block178	U00096	708340	715200	0	1
Block179NZ_CP009072	4690431	4690464	1	1
Block179	NZ_CP009273	710716	710749	0	1
Block179	NC_010473	767075	767108	0	1
Block179	U00096	715260	715293	0	1
Block17	NZ_CP009072	2742016	2742038	0	1
Block17NZ_CP009273	751912	751934	1	1
Block17	NC_010473	808271	808293	1	1
Block17	U00096	66349	66371	0	1
Block181NZ_CP009072	4528033	4528124	1	1
Block181	NZ_CP009273	712181	712272	0	1
Block181	NC_010473	768540	768631	0	1
Block181	U00096	716725	716816	0	1
Block182NZ_CP009072	4529100	4532333	1	1
Block182	NZ_CP009273	712400	715633	0	1
Block182	NC_010473	768759	771992	0	1
Block182	U00096	716944	720177	0	1
Block183NZ_CP009072	4528772	4528797	1	1
Block183	NZ_CP009273	715934	715959	0	1
Block183	NC_010473	772293	772318	0	1
Block183	U00096	720478	720503	0	1
Block184NZ_CP009072	4519861	4527912	1	1
Block184	NZ_CP009273	716728	724779	0	1
Block184	NC_010473	773087	781138	0	1
Block184	U00096	721272	729323	0	1
Block185NZ_CP009072	4517881	4519782	1	1
Block185	NZ_CP009273	734418	736319	0	1
Block185	NC_010473	790777	792678	0	1
Block185	U00096	738962	740863	0	1
Block186NZ_CP009072	4510697	4517780	1	1
Block186	NZ_CP009273	736528	743611	0	1
Block186	NC_010473	792887	799970	0	1
Block186	U00096	741072	748155	0	1
Block187NZ_CP009072	4505187	4510425	1	1
Block187	NZ_CP009273	748625	753863	0	1
Block187	NC_010473	804984	810222	0	1
Block187	U00096	753169	758407	0	1
Block188NZ_CP009072	4505109	4505185	1	1
Block188	NZ_CP009273	753866	753942	0	1
Block188	NC_010473	810225	810301	0	1
Block188	U00096	758410	758486	0	1
Block189NZ_CP009072	2652116	2652149	1	1
Block189	NZ_CP009273	753952	753985	0	1
Block189	NC_010473	810311	810344	0	1
Block189	U00096	758496	758529	0	1
Block190NZ_CP009072	4504762	4504824	1	1
Block190	NZ_CP009273	753987	754049	0	1
Block190	NC_010473	810346	810408	0	1
Block190	U00096	758531	758593	0	1
Block191NZ_CP009072	4504706	4504730	1	1
Block191	NZ_CP009273	754078	754102	0	1
Block191	NC_010473	810437	810461	0	1
Block191	U00096	758622	758646	0	1
Block192NZ_CP009072	4500610	4504696	1	1
Block192	NZ_CP009273	754104	758190	0	1
Block192	NC_010473	810463	814549	0	1
Block192	U00096	758648	762734	0	1
Block193NZ_CP009072	4498395	4500561	1	1
Block193	NZ_CP009273	758420	760586	0	1
Block193	NC_010473	814779	816945	0	1
Block193	U00096	762964	765130	0	1
Block194NZ_CP009072	4495974	4496012	1	1
Block194	NZ_CP009273	766697	766735	0	1
Block194	NC_010473	823056	823094	0	1
Block194	U00096	771241	771279	0	1
Block195NZ_CP009072	4486621	4495866	1	1
Block195	NZ_CP009273	766839	776084	0	1
Block195	NC_010473	823198	832443	0	1
Block195	U00096	771383	780628	0	1
Block196NZ_CP009072	4486226	4486449	1	1
Block196	NZ_CP009273	776454	776677	0	1
Block196	NC_010473	832813	833036	0	1
Block196	U00096	780998	781221	0	1
Block197NZ_CP009072	4486102	4486201	1	1
Block197	NZ_CP009273	776800	776899	0	1
Block197	NC_010473	833159	833258	0	1
Block197	U00096	781344	781443	0	1
Block198NZ_CP009072	4485990	4486086	1	1
Block198	NZ_CP009273	777014	777110	0	1
Block198	NC_010473	833373	833469	0	1
Block198	U00096	781558	781654	0	1
Block19NZ_CP009072	680811	680851	1	1
Block19	NZ_CP009273	107957	107997	0	1
Block19	NC_010473	85574	85614	0	1
Block19	U00096	111470	111510	0	1
Block200NZ_CP009072	4485948	4485988	1	1
Block200	NZ_CP009273	777268	777308	0	1
Block200	NC_010473	833627	833667	0	1
Block200	U00096	781812	781852	0	1
Block201NZ_CP009072	4483547	4485822	1	1
Block201	NZ_CP009273	777433	779708	0	1
Block201	NC_010473	833792	836067	0	1
Block201	U00096	781977	784252	0	1
Block202NZ_CP009072	4482490	4483469	1	1
Block202	NZ_CP009273	780339	781318	0	1
Block202	NC_010473	836698	837677	0	1
Block202	U00096	784883	785862	0	1
Block204NZ_CP009072	4481562	4482420	1	1
Block204	NZ_CP009273	781388	782246	0	1
Block204	NC_010473	837747	838605	0	1
Block204	U00096	785932	786790	0	1
Block205NZ_CP009072	4480578	4481519	1	1
Block205	NZ_CP009273	782281	783222	0	1
Block205	NC_010473	838640	839581	0	1
Block205	U00096	786825	787766	0	1
Block206NZ_CP009072	4478536	4480541	1	1
Block206	NZ_CP009273	783258	785263	0	1
Block206	NC_010473	839617	841622	0	1
Block206	U00096	787802	789807	0	1
Block207NZ_CP009072	4476112	4478528	1	1
Block207	NZ_CP009273	785271	787687	0	1
Block207	NC_010473	842966	845382	0	1
Block207	U00096	789815	792231	0	1
Block208NZ_CP009072	4462552	4475992	1	1
Block208	NZ_CP009273	787806	801246	0	1
Block208	NC_010473	845501	858941	0	1
Block208	U00096	792350	805790	0	1
Block210NZ_CP009072	4460528	4462438	1	1
Block210	NZ_CP009273	801454	803364	0	1
Block210	NC_010473	859149	861059	0	1
Block210	U00096	805998	807908	0	1
Block211NZ_CP009072	4451629	4459233	1	1
Block211	NZ_CP009273	803368	810972	0	1
Block211	NC_010473	861063	868667	0	1
Block211	U00096	807912	815516	0	1
Block214NZ_CP009072	4446667	4451521	1	1
Block214	NZ_CP009273	811234	816088	0	1
Block214	NC_010473	868929	873783	0	1
Block214	U00096	815778	820632	0	1
Block215NZ_CP009072	4435238	4446516	1	1
Block215	NZ_CP009273	816238	827516	0	1
Block215	NC_010473	873933	885211	0	1
Block215	U00096	820782	832060	0	1
Block216NZ_CP009072	4434893	4435224	1	1
Block216	NZ_CP009273	827533	827865	0	1
Block216	NC_010473	885228	885560	0	1
Block216	U00096	832077	832409	0	1
Block217NZ_CP009072	4434709	4434731	1	1
Block217	NZ_CP009273	828025	828047	0	1
Block217	NC_010473	885720	885742	0	1
Block217	U00096	832569	832591	0	1
Block218NZ_CP009072	4430158	4434630	1	1
Block218	NZ_CP009273	828424	832896	0	1
Block218	NC_010473	886119	890591	0	1
Block218	U00096	832968	837440	0	1
Block220NZ_CP009072	4428358	4429886	1	1
Block220	NZ_CP009273	833169	834697	0	1
Block220	NC_010473	890864	892392	0	1
Block220	U00096	837713	839241	0	1
Block221NZ_CP009072	4421849	4428161	1	1
Block221	NZ_CP009273	834720	841032	0	1
Block221	NC_010473	892415	898727	0	1
Block221	U00096	839264	845576	0	1
Block224NZ_CP009072	4418539	4421829	1	1
Block224	NZ_CP009273	841196	844486	0	1
Block224	NC_010473	898891	902181	0	1
Block224	U00096	845740	849030	0	1
Block225NZ_CP009072	4418420	4418478	1	1
Block225	NZ_CP009273	844545	844603	0	1
Block225	NC_010473	902240	902298	0	1
Block225	U00096	849089	849147	0	1
Block227NZ_CP009072	4416559	4418351	1	1
Block227	NZ_CP009273	844672	846464	0	1
Block227	NC_010473	902367	904159	0	1
Block227	U00096	849216	851008	0	1
Block228NZ_CP009072	4410011	4416555	1	1
Block228	NZ_CP009273	846467	853012	0	1
Block228	NC_010473	904162	910707	0	1
Block228	U00096	851011	857556	0	1
Block230NZ_CP009072	4396100	4409788	1	1
Block230	NZ_CP009273	854693	868381	0	1
Block230	NC_010473	912388	926076	0	1
Block230	U00096	859237	872925	0	1
Block231NZ_CP009072	4375463	4396097	1	1
Block231	NZ_CP009273	868385	889019	0	1
Block231	NC_010473	926080	946714	0	1
Block231	U00096	872929	893563	0	1
Block232NZ_CP009072	4372869	4375457	1	1
Block232	NZ_CP009273	889026	891615	0	1
Block232	NC_010473	946721	949310	0	1
Block232	U00096	893570	896159	0	1
Block233NZ_CP009072	4369402	4372859	1	1
Block233	NZ_CP009273	891634	895091	0	1
Block233	NC_010473	949329	952786	0	1
Block233	U00096	896178	899635	0	1
Block237NZ_CP009072	4368543	4369380	1	1
Block237	NZ_CP009273	895283	896120	0	1
Block237	NC_010473	952978	953815	0	1
Block237	U00096	899827	900664	0	1
Block238NZ_CP009072	4368461	4368516	1	1
Block238	NZ_CP009273	896146	896201	0	1
Block238	NC_010473	953841	953896	0	1
Block238	U00096	900690	900745	0	1
Block241NZ_CP009072	4365082	4368376	1	1
Block241	NZ_CP009273	896352	899646	0	1
Block241	NC_010473	954047	957341	0	1
Block241	U00096	900896	904190	0	1
Block242NZ_CP009072	4354046	4364779	1	1
Block242	NZ_CP009273	899949	910683	0	1
Block242	NC_010473	957644	968378	0	1
Block242	U00096	904493	915227	0	1
Block244NZ_CP009072	4343607	4354017	1	1
Block244	NZ_CP009273	910712	921123	0	1
Block244	NC_010473	968407	978818	0	1
Block244	U00096	915256	925667	0	1
Block245NZ_CP009072	4337194	4343564	1	1
Block245	NZ_CP009273	921163	927535	0	1
Block245	NC_010473	978858	985230	0	1
Block245	U00096	925707	932079	0	1
Block246NZ_CP009072	4334853	4336485	1	1
Block246	NZ_CP009273	928245	929877	0	1
Block246	NC_010473	985940	987572	0	1
Block246	U00096	932789	934421	0	1
Block247NZ_CP009072	4333740	4334749	1	1
Block247	NZ_CP009273	929942	930951	0	1
Block247	NC_010473	987637	988646	0	1
Block247	U00096	934486	935495	0	1
Block248NZ_CP009072	4333604	4333627	1	1
Block248	NZ_CP009273	930971	930994	0	1
Block248	NC_010473	988666	988689	0	1
Block248	U00096	935515	935538	0	1
Block249NZ_CP009072	4324338	4333555	1	1
Block249	NZ_CP009273	931121	940338	0	1
Block249	NC_010473	988816	998033	0	1
Block249	U00096	935665	944882	0	1
Block250NZ_CP009072	4323437	4324320	1	1
Block250	NZ_CP009273	940355	941239	0	1
Block250	NC_010473	998050	998934	0	1
Block250	U00096	944899	945783	0	1
Block251NZ_CP009072	4322155	4323429	1	1
Block251	NZ_CP009273	941246	942520	0	1
Block251	NC_010473	998941	1000215	0	1
Block251	U00096	945790	947064	0	1
Block252NZ_CP009072	4312452	4322130	1	1
Block252	NZ_CP009273	945769	955447	0	1
Block252	NC_010473	1003464	1013142	0	1
Block252	U00096	950313	959991	0	1
Block253NZ_CP009072	4288148	4312290	1	1
Block253	NZ_CP009273	955608	979752	0	1
Block253	NC_010473	1013303	1037447	0	1
Block253	U00096	960152	984296	0	1
Block256NZ_CP009072	4279402	4288100	1	1
Block256	NZ_CP009273	979972	988670	0	1
Block256	NC_010473	1037667	1046365	0	1
Block256	U00096	984516	993214	0	1
Block257NZ_CP009072	4277633	4279067	1	1
Block257	NZ_CP009273	988853	990287	0	1
Block257	NC_010473	1046548	1047982	0	1
Block257	U00096	993397	994831	0	1
Block258NZ_CP009072	4274890	4277605	1	1
Block258	NZ_CP009273	990314	993029	0	1
Block258	NC_010473	1048009	1050724	0	1
Block258	U00096	994858	997573	0	1
Block259NZ_CP009072	4131850	4131873	1	1
Block259	NZ_CP009273	995997	996020	0	1
Block259	NC_010473	1053692	1053715	0	1
Block259	U00096	1000541	1000564	0	1
Block260NZ_CP009072	4271801	4274796	1	1
Block260	NZ_CP009273	1000142	1003137	0	1
Block260	NC_010473	1057837	1060832	0	1
Block260	U00096	1004686	1007681	0	1
Block261NZ_CP009072	3336431	3336454	1	1
Block261	NZ_CP009273	1003209	1003232	0	1
Block261	NC_010473	1060904	1060927	0	1
Block261	U00096	1007753	1007776	0	1
Block262NZ_CP009072	4260662	4271787	1	1
Block262	NZ_CP009273	1003297	1014423	0	1
Block262	NC_010473	1060992	1072118	0	1
Block262	U00096	1007841	1018967	0	1
Block263NZ_CP009072	4259978	4260641	1	1
Block263	NZ_CP009273	1014442	1015105	0	1
Block263	NC_010473	1072137	1072800	0	1
Block263	U00096	1018986	1019649	0	1
Block264NZ_CP009072	4248945	4259921	1	1
Block264	NZ_CP009273	1015150	1026127	0	1
Block264	NC_010473	1072845	1083822	0	1
Block264	U00096	1019694	1030671	0	1
Block265NZ_CP009072	4237710	4248942	1	1
Block265	NZ_CP009273	1026129	1037361	0	1
Block265	NC_010473	1083824	1095056	0	1
Block265	U00096	1030673	1041905	0	1
Block268NZ_CP009072	4226286	4237692	1	1
Block268	NZ_CP009273	1046427	1057834	0	1
Block268	NC_010473	1104122	1115529	0	1
Block268	U00096	1050971	1062378	0	1
Block269NZ_CP009072	4226094	4226135	1	1
Block269	NZ_CP009273	1057884	1057925	0	1
Block269	NC_010473	1115579	1115620	0	1
Block269	U00096	1062428	1062469	0	1
Block270NZ_CP009072	4224562	4225898	1	1
Block270	NZ_CP009273	1058018	1059354	0	1
Block270	NC_010473	1115713	1117049	0	1
Block270	U00096	1062562	1063898	0	1
Block271NZ_CP009072	4221435	4224497	1	1
Block271	NZ_CP009273	1060682	1063756	0	1
Block271	NC_010473	1118377	1121451	0	1
Block271	U00096	1065226	1068300	0	1
Block273NZ_CP009072	4209103	4221417	1	1
Block273	NZ_CP009273	1063948	1076262	0	1
Block273	NC_010473	1121643	1133957	0	1
Block273	U00096	1068492	1080806	0	1
Block274NZ_CP009072	50611	50656	1	1
Block274	NZ_CP009273	1076398	1076443	0	1
Block274	NC_010473	1134093	1134138	0	1
Block274	U00096	1080942	1080987	0	1
Block275NZ_CP009072	4208772	4208955	1	1
Block275	NZ_CP009273	1076733	1076916	0	1
Block275	NC_010473	1134428	1134611	0	1
Block275	U00096	1081277	1081460	0	1
Block276NZ_CP009072	4205565	4208766	1	1
Block276	NZ_CP009273	1076921	1080122	0	1
Block276	NC_010473	1134616	1137817	0	1
Block276	U00096	1081465	1084666	0	1
Block277NZ_CP009072	4835728	4835753	1	1
Block277	NZ_CP009273	1080127	1080152	0	1
Block277	NC_010473	1137822	1137847	0	1
Block277	U00096	1084671	1084696	0	1
Block278NZ_CP009072	58138	58166	1	1
Block278	NZ_CP009273	1080196	1080224	0	1
Block278	NC_010473	1137891	1137919	0	1
Block278	U00096	1084740	1084768	0	1
Block279NZ_CP009072	4197571	4205434	1	1
Block279	NZ_CP009273	1080247	1088111	0	1
Block279	NC_010473	1137942	1145806	0	1
Block279	U00096	1084791	1092655	0	1
