Control_rep1,Control_rep2,GSE114917_LP1,GSE114917_LP2,GSE114917_LP3,GSE114917_LP4,GSE40313_1,GSE40313_2,GSE54199_DNA,GSE54199_RNA,GSE60522_1,GSE60522_2,GSE60522_3,Locus_tag,Single_block,block,block_by_end,block_by_start,block_order,diff,end,gbk_end,gbk_gene_id,gbk_locus_tag,gbk_midpoint,gbk_old_locus_tag,gbk_start,gbk_strand,gene_id,inversion,overlaps,raw_exp,replicates,rev_comp,start,strain,taxa
,,,,,,,,,,,,,b1632,True,Block475,Block475,Block475,,,1723444,1705780,,BW25113_RS08540,1705432,,1705085,0,rsxE,1.0,,43.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1633,True,Block475,Block475,Block475,,,1723444,1706415,,BW25113_RS08545,1706097,,1705780,0,nth,1.0,,27.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1634,True,Block475,Block475,Block475,,,1723444,1708528,,BW25113_RS08555,1707777,,1707026,0,dtpA,1.0,,25.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1635,True,Block475,Block475,Block475,,,1723444,1709239,,BW25113_RS08560,1708936,,1708634,0,gstA,1.0,,387.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1636,True,Block475,Block475,Block475,,,1723444,1710146,,BW25113_RS08565,1709714,,1709283,1,pdxY,1.0,,46.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1637,True,Block475,Block475,Block475,,,1723444,1711479,,BW25113_RS08570,1710842,,1710205,1,tyrS,1.0,,102.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1638,True,Block475,Block475,Block475,,,1723444,1712264,,BW25113_RS08575,1711936,,1711608,1,pdxH,1.0,,152.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1639,True,Block475,Block475,Block475,,,1723444,1712652,,BW25113_RS08580,1712487,,1712323,1,mliC,1.0,,45.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1640,True,Block475,Block475,Block475,,,1723444,1713859,,BW25113_RS08585,1713304,,1712750,1,anmK,1.0,,45.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1641,True,Block475,Block475,Block475,,,1723444,1714600,,BW25113_RS08590,1714366,,1714133,0,slyB,1.0,,54.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1642,True,Block475,Block475,Block475,,,1723444,1715081,,BW25113_RS08595,1714864,,1714647,1,slyA,1.0,,186.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1643,True,Block475,Block475,Block475,,,1723444,1715518,,BW25113_RS08600,1715400,,1715282,0,ydhI,1.0,,9.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1644,True,Block475,Block475,Block475,,,1723444,1716378,,BW25113_RS08605,1715949,,1715521,0,ydhJ,1.0,,9.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1645,True,Block475,Block475,Block475,,,1723444,1718390,,BW25113_RS08610,1717384,,1716378,0,ydhK,1.0,,6.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1646,True,Block475,Block475,Block475,,,1723444,1718912,,BW25113_RS08615,1718651,,1718391,1,sodC,1.0,,2725.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1647,True,Block475,Block475,Block475,,,1723444,1719889,,BW25113_RS08620,1719441,,1718993,1,ydhF,1.0,,161.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1648,True,Block475,Block475,Block475,,,1723444,1720177,,BW25113_RS08625,1720057,,1719938,1,ydhL,1.0,,20.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1649,True,Block475,Block475,Block475,,,1723444,1720879,,BW25113_RS08630,1720579,,1720280,0,nemR,1.0,,4.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1650,True,Block475,Block475,Block475,,,1723444,1722013,,BW25113_RS08635,1721464,,1720916,0,nemA,1.0,,40.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1651,True,Block475,Block475,Block475,,,1723444,1722501,,BW25113_RS08640,1722297,,1722094,0,gloA,1.0,,97.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1652,True,Block475,Block475,Block475,,,1723444,1723251,,BW25113_RS08645,1722927,,1722604,0,rnt,1.0,,40.0,GSE85914,0,1703352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1654,True,Block476,Block476,Block476,,,1728499,1728358,,BW25113_RS08655,1728184,,1728011,1,grxD,1.0,,1470.0,GSE85914,0,1727876,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1656,True,Block478,Block478,Block478,,,1730233,1730216,,BW25113_RS08665,1729925,,1729635,0,sodB,1.0,,92.0,GSE85914,0,1728858,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1657,True,Block479,Block479,Block479,,,1740877,1731547,,BW25113_RS08670,1730962,,1730378,1,ydhP,1.0,,4.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1658,True,Block479,Block479,Block479,,,1740877,1733126,,BW25113_RS08680,1732613,,1732101,0,purR,1.0,,32.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1659,True,Block479,Block479,Block479,,,1740877,1734055,,BW25113_RS08685,1733589,,1733123,1,ydhB,1.0,,5.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1660,True,Block479,Block479,Block479,,,1740877,1735379,,BW25113_RS08690,1734773,,1734168,0,ydhC,1.0,,23.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1661,True,Block479,Block479,Block479,,,1740877,1736818,,BW25113_RS08695,1736244,,1735670,0,cfa,1.0,,554.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1662,True,Block479,Block479,Block479,,,1740877,1737499,,BW25113_RS08700,1737178,,1736858,1,ribC,1.0,,926.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1663,True,Block479,Block479,Block479,,,1740877,1739087,,BW25113_RS08705,1738400,,1737714,0,mdtK,1.0,,24.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1664,True,Block479,Block479,Block479,,,1740877,1740384,,BW25113_RS08710,1739756,,1739128,1,ydhQ,1.0,,62.0,GSE85914,0,1730332,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1667,True,Block480,Block480,Block480,,,1748867,1741262,,BW25113_RS08725,1741109,,1740957,0,ydhR,1.0,,58.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1668,True,Block480,Block480,Block480,,,1748867,1742992,,BW25113_RS08730,1742190,,1741388,0,ydhS,1.0,,181.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1669,True,Block480,Block480,Block480,,,1748867,1743816,,BW25113_RS08735,1743410,,1743004,1,ydhT,1.0,,3.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1670,True,Block480,Block480,Block480,,,1748867,1744605,,BW25113_RS08740,1744212,,1743820,1,ydhU,1.0,,3.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1671,True,Block480,Block480,Block480,,,1748867,1745270,,BW25113_RS08745,1744936,,1744602,1,ydhX,1.0,,2.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1672,True,Block480,Block480,Block480,,,1748867,1745981,,BW25113_RS08750,1745657,,1745334,1,ydhW,1.0,,4.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1673,True,Block480,Block480,Block480,,,1748867,1748087,,BW25113_RS08755,1747036,,1745985,1,ydhV,1.0,,1.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1674,True,Block480,Block480,Block480,,,1748867,1748734,,BW25113_RS08760,1748421,,1748108,1,ydhY,1.0,,0.0,GSE85914,0,1740917,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1675,True,Block481,Block481,Block481,,,1749544,1749398,,BW25113_RS08765,1749293,,1749189,1,ydhZ,1.0,,44.0,GSE85914,0,1748877,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1676,True,Block482,Block482,Block482,,,1759030,1751367,,BW25113_RS08770,1750661,,1749955,0,pykF,1.0,,551.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1677,True,Block482,Block482,Block482,,,1759030,1751914,,BW25113_RS08775,1751796,,1751678,0,lpp,1.0,,1427.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1678,True,Block482,Block482,Block482,,,1759030,1752982,,BW25113_RS08780,1752480,,1751978,1,ldtE,1.0,,329.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1679,True,Block482,Block482,Block482,,,1759030,1753547,,BW25113_RS08785,1753339,,1753131,1,sufE,1.0,,803.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1680,True,Block482,Block482,Block482,,,1759030,1754780,,BW25113_RS08790,1754170,,1753560,1,sufS,1.0,,1003.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1681,True,Block482,Block482,Block482,,,1759030,1756048,,BW25113_RS08795,1755412,,1754777,1,sufD,1.0,,531.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1682,True,Block482,Block482,Block482,,,1759030,1756769,,BW25113_RS08800,1756396,,1756023,1,sufC,1.0,,377.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1683,True,Block482,Block482,Block482,,,1759030,1758266,,BW25113_RS08805,1757522,,1756779,1,sufB,1.0,,277.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1684,True,Block482,Block482,Block482,,,1759030,1758643,,BW25113_RS08810,1758459,,1758275,1,sufA,1.0,,355.0,GSE85914,0,1749569,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1685,True,Block483,Block483,Block483,,,1762971,1759460,,BW25113_RS08815,1759325,,1759191,1,ydiH,1.0,,332.0,GSE85914,0,1759184,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1686,True,Block483,Block483,Block483,,,1762971,1759889,,BW25113_RS08820,1759684,,1759479,1,menI,1.0,,29.0,GSE85914,0,1759184,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1687,True,Block483,Block483,Block483,,,1762971,1762942,,BW25113_RS08825,1761414,,1759886,1,ydiJ,1.0,,31.0,GSE85914,0,1759184,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1688,True,Block484,Block484,Block484,,,1769721,1764443,,BW25113_RS08830,1763887,,1763331,0,ydiK,1.0,,24.0,GSE85914,0,1763154,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1689,True,Block484,Block484,Block484,,,1769721,1765228,,BW25113_RS08835,1765050,,1764872,0,ydiL,1.0,,2.0,GSE85914,0,1763154,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1690,True,Block484,Block484,Block484,,,1769721,1766542,,BW25113_RS08840,1765935,,1765328,0,ydiM,1.0,,0.0,GSE85914,0,1763154,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1691,True,Block484,Block484,Block484,,,1769721,1768034,,BW25113_RS08845,1767401,,1766769,0,ydiN,1.0,,0.0,GSE85914,0,1763154,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1692,True,Block484,Block484,Block484,,,1769721,1768912,,BW25113_RS08850,1768479,,1768046,0,ydiB,1.0,,20.0,GSE85914,0,1763154,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1693,True,Block484,Block484,Block484,,,1769721,1769701,,BW25113_RS08855,1769322,,1768943,0,aroD,1.0,,63.0,GSE85914,0,1763154,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1694,True,Block485,Block485,Block485,,,1797536,1771439,,BW25113_RS08860,1770641,,1769844,0,ydiF,1.0,,1.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1695,True,Block485,Block485,Block485,,,1797536,1772604,,BW25113_RS08865,1772028,,1771453,0,ydiO,1.0,,3.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1696,True,Block485,Block485,Block485,,,1797536,1773558,,BW25113_RS08870,1773102,,1772647,1,ydiP,1.0,,33.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1697,True,Block485,Block485,Block485,,,1797536,1774638,,BW25113_RS08880,1774256,,1773874,0,ydiQ,1.0,,5.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1698,True,Block485,Block485,Block485,,,1797536,1775596,,BW25113_RS08885,1775127,,1774658,0,ydiR,1.0,,21.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1699,True,Block485,Block485,Block485,,,1797536,1776941,,BW25113_RS08890,1776296,,1775652,0,ydiS,1.0,,2.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1700,True,Block485,Block485,Block485,,,1797536,1777231,,BW25113_RS08895,1777084,,1776938,0,ydiT,1.0,,1.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1701,True,Block485,Block485,Block485,,,1797536,1778934,,BW25113_RS08900,1778111,,1777288,0,fadK,1.0,,7.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1702,True,Block485,Block485,Block485,,,1797536,1781369,,BW25113_RS08905,1780180,,1778991,1,ppsA,1.0,,229.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1703,True,Block485,Block485,Block485,,,1797536,1782535,,BW25113_RS08915,1782118,,1781702,0,ppsR,1.0,,213.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1704,True,Block485,Block485,Block485,,,1797536,1783738,,BW25113_RS08920,1783215,,1782692,0,aroH,1.0,,93.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1705,True,Block485,Block485,Block485,,,1797536,1784061,,BW25113_RS08925,1783965,,1783870,0,ydiE,1.0,,49.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1706,True,Block485,Block485,Block485,,,1797536,1785501,,BW25113_RS08930,1784783,,1784065,1,ydiU,1.0,,96.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1707,True,Block485,Block485,Block485,,,1797536,1786277,,BW25113_RS08935,1785920,,1785564,1,ydiV,1.0,,25.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1708,True,Block485,Block485,Block485,,,1797536,1786988,,BW25113_RS08940,1786756,,1786524,1,nlpC,1.0,,19.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1709,True,Block485,Block485,Block485,,,1797536,1787815,,BW25113_RS08945,1787440,,1787066,1,btuD,1.0,,75.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1710,True,Block485,Block485,Block485,,,1797536,1788366,,BW25113_RS08950,1788090,,1787815,1,btuE,1.0,,109.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1711,True,Block485,Block485,Block485,,,1797536,1789409,,BW25113_RS08955,1788919,,1788429,1,btuC,1.0,,12.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1712,True,Block485,Block485,Block485,,,1797536,1789809,,BW25113_RS08960,1789659,,1789510,1,ihfA,1.0,,137.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1713,True,Block485,Block485,Block485,,,1797536,1792201,,BW25113_RS08965,1791007,,1789814,1,pheT,1.0,,611.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1714,True,Block485,Block485,Block485,,,1797536,1793199,,BW25113_RS08970,1792707,,1792216,1,pheS,1.0,,789.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1716,True,Block485,Block485,Block485,,,1797536,1794006,,BW25113_RS08980,1793828,,1793650,1,rplT,1.0,,71.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1717,True,Block485,Block485,Block485,,,1797536,1794256,,BW25113_RS08985,1794157,,1794059,1,rpmI,1.0,,1070.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1718,True,Block485,Block485,Block485,,,1797536,1794895,,BW25113_RS08990,1794624,,1794353,1,infC,1.0,,1077.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1719,True,Block485,Block485,Block485,,,1797536,1796827,,BW25113_RS08995,1795863,,1794899,1,thrS,1.0,,504.0,GSE85914,0,1769756,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1722,True,Block487,Block487,Block487,,,1804314,1800340,,BW25113_RS09010,1799961,,1799582,1,ydiY,1.0,,7.0,GSE85914,0,1799100,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1723,True,Block487,Block487,Block487,,,1804314,1801556,,BW25113_RS09015,1801091,,1800627,0,pfkB,1.0,,215.0,GSE85914,0,1799100,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1724,True,Block487,Block487,Block487,,,1804314,1801947,,BW25113_RS09020,1801802,,1801657,0,ydiZ,1.0,,1114.0,GSE85914,0,1799100,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1725,True,Block487,Block487,Block487,,,1804314,1802913,,BW25113_RS09025,1802483,,1802053,0,yniA,1.0,,740.0,GSE85914,0,1799100,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1726,True,Block487,Block487,Block487,,,1804314,1803490,,BW25113_RS09030,1803222,,1802954,1,yniB,1.0,,165.0,GSE85914,0,1799100,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1727,True,Block487,Block487,Block487,,,1804314,1804305,,BW25113_RS09035,1803971,,1803637,0,yniC,1.0,,25.0,GSE85914,0,1799100,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1728,True,Block488,Block488,Block488,,,1806576,1805058,,BW25113_RS09040,1804763,,1804468,0,ydjM,1.0,,21.0,GSE85914,0,1804326,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1734,True,Block491,Block491,Block491,,,1816108,1812757,,BW25113_RS09070,1812081,,1811405,1,chbF,1.0,,10.0,GSE85914,0,1810979,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1735,True,Block491,Block491,Block491,,,1816108,1813704,,BW25113_RS09075,1813283,,1812862,1,chbR,1.0,,4.0,GSE85914,0,1810979,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1736,True,Block491,Block491,Block491,,,1816108,1814062,,BW25113_RS09080,1813887,,1813712,1,chbA,1.0,,5.0,GSE85914,0,1810979,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1737,True,Block491,Block491,Block491,,,1816108,1815471,,BW25113_RS09085,1814792,,1814113,1,chbC,1.0,,3.0,GSE85914,0,1810979,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1738,True,Block491,Block491,Block491,,,1816108,1815876,,BW25113_RS09090,1815716,,1815556,1,chbB,1.0,,24.0,GSE85914,0,1810979,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1739,True,Block492,Block492,Block492,,,1837939,1816513,,BW25113_RS09095,1816344,,1816175,1,osmE,1.0,,1373.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1740,True,Block492,Block492,Block492,,,1837939,1817542,,BW25113_RS09100,1817128,,1816715,0,nadE,1.0,,241.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1741,True,Block492,Block492,Block492,,,1837939,1818659,,BW25113_RS09110,1818215,,1817772,0,cho,1.0,,48.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1742,True,Block492,Block492,Block492,,,1837939,1819194,,BW25113_RS09115,1818906,,1818619,1,ves,1.0,,1.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1743,True,Block492,Block492,Block492,,,1837939,1819882,,BW25113_RS09120,1819639,,1819397,1,spy,1.0,,64.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1744,True,Block492,Block492,Block492,,,1837939,1821180,,BW25113_RS09125,1820696,,1820212,1,astE,1.0,,33.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1745,True,Block492,Block492,Block492,,,1837939,1822516,,BW25113_RS09130,1821844,,1821173,1,astB,1.0,,14.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1746,True,Block492,Block492,Block492,,,1837939,1823991,,BW25113_RS09135,1823252,,1822513,1,astD,1.0,,20.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1747,True,Block492,Block492,Block492,,,1837939,1825022,,BW25113_RS09140,1824505,,1823988,1,astA,1.0,,29.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1748,True,Block492,Block492,Block492,,,1837939,1826239,,BW25113_RS09145,1825629,,1825019,1,astC,1.0,,50.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1749,True,Block492,Block492,Block492,,,1837939,1827491,,BW25113_RS09150,1827088,,1826685,0,xthA,1.0,,185.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1750,True,Block492,Block492,Block492,,,1837939,1828368,,BW25113_RS09155,1828013,,1827658,0,ydjX,1.0,,71.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1751,True,Block492,Block492,Block492,,,1837939,1829050,,BW25113_RS09160,1828711,,1828373,0,ydjY,1.0,,7.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1752,True,Block492,Block492,Block492,,,1837939,1829772,,BW25113_RS09165,1829418,,1829065,0,ydjZ,1.0,,12.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1753,True,Block492,Block492,Block492,,,1837939,1830320,,BW25113_RS09170,1830046,,1829772,0,ynjA,1.0,,39.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1754,True,Block492,Block492,Block492,,,1837939,1831496,,BW25113_RS09175,1830913,,1830330,0,ynjB,1.0,,40.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1755,True,Block492,Block492,Block492,,,1837939,1833004,,BW25113_RS09180,1832236,,1831469,0,ynjC,1.0,,3.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1756,True,Block492,Block492,Block492,,,1837939,1833657,,BW25113_RS09185,1833330,,1833004,0,ynjD,1.0,,5.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1757,True,Block492,Block492,Block492,,,1837939,1835031,,BW25113_RS09190,1834377,,1833724,0,ynjE,1.0,,58.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1758,True,Block492,Block492,Block492,,,1837939,1835660,,BW25113_RS09195,1835350,,1835040,1,ynjF,1.0,,5.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1759,True,Block492,Block492,Block492,,,1837939,1836154,,BW25113_RS09200,1835950,,1835747,0,nudG,1.0,,31.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1760,True,Block492,Block492,Block492,,,1837939,1836392,,BW25113_RS09205,1836256,,1836120,1,ynjH,1.0,,17.0,GSE85914,0,1816116,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1764,True,Block493,Block493,Block493,,,1848236,1842265,,BW25113_RS09225,1841743,,1841222,1,selD,1.0,,60.0,GSE85914,0,1839424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1765,True,Block493,Block493,Block493,,,1848236,1842933,,BW25113_RS09235,1842657,,1842382,1,ydjA,1.0,,227.0,GSE85914,0,1839424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1766,True,Block493,Block493,Block493,,,1848236,1844950,,BW25113_RS09245,1844022,,1843094,0,sppA,1.0,,97.0,GSE85914,0,1839424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1767,True,Block493,Block493,Block493,,,1848236,1846133,,BW25113_RS09250,1845625,,1845117,0,ansA,1.0,,89.0,GSE85914,0,1839424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1768,True,Block493,Block493,Block493,,,1848236,1846785,,BW25113_RS09255,1846464,,1846144,0,pncA,1.0,,31.0,GSE85914,0,1839424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1770,True,Block494,Block494,Block494,,,1858993,1849111,,BW25113_RS09265,1848732,,1848353,1,ydjF,1.0,,9.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1771,True,Block494,Block494,Block494,,,1858993,1850228,,BW25113_RS09270,1849738,,1849248,1,ydjG,1.0,,1.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1772,True,Block494,Block494,Block494,,,1858993,1851185,,BW25113_RS09275,1850711,,1850238,1,ydjH,1.0,,1.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1773,True,Block494,Block494,Block494,,,1858993,1852026,,BW25113_RS09280,1851608,,1851190,1,ydjI,1.0,,1.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1774,True,Block494,Block494,Block494,,,1858993,1853090,,BW25113_RS09285,1852568,,1852047,1,ydjJ,1.0,,0.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1775,True,Block494,Block494,Block494,,,1858993,1854486,,BW25113_RS09290,1853796,,1853107,1,ydjK,1.0,,1.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1776,True,Block494,Block494,Block494,,,1858993,1855589,,BW25113_RS09295,1855051,,1854513,1,ydjL,1.0,,1.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1777,True,Block494,Block494,Block494,,,1858993,1856231,,BW25113_RS09300,1856095,,1855959,1,yeaC,1.0,,227.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1778,True,Block494,Block494,Block494,,,1858993,1856686,,BW25113_RS09305,1856479,,1856273,1,msrB,1.0,,216.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1779,True,Block494,Block494,Block494,,,1858993,1858023,,BW25113_RS09310,1857525,,1857028,0,gapA,1.0,,9894.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1780,True,Block494,Block494,Block494,,,1858993,1858991,,BW25113_RS09315,1858549,,1858107,0,yeaD,1.0,,187.0,GSE85914,0,1848255,BW25113,NZ_CP009273
,,,,,,,,,,,,,b1781,True,Block495,Block495,Block495,,,1873210,1859893,,BW25113_RS09320,1859466,,1859039,1,yeaE,1.0,,69.0,GSE85914,0,1859033,BW25113,NZ_CP009273
