qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
tr|A0A0H2VDK0|A0A0H2VDK0_ECOL6	sp|P39285|MSCM_ECOLI	yjeP	mscM		4390726.0		4394050.0	c5245	b4159
tr|A0A0H2VFK0|A0A0H2VFK0_ECOL6	sp|P06709|BIRA_ECOLI	birA	birA	4705329.0		4706295.0		c4932	b3973
tr|A0A0H2V6S1|A0A0H2V6S1_ECOL6	sp|P51024|YAIL_ECOLI	yaiL	yaiL					c0462	b0354
tr|A0A0H2VG98|A0A0H2VG98_ECOL6	sp|P39315|QOR2_ECOLI	ytfG	qorB		4437843.0		4438704.0	c5310	b4211
tr|A0A0H2VDY4|A0A0H2VDY4_ECOL6	sp|P39409|YJJW_ECOLI	yjjW	yjjW	5203397.0	4619359.0	5204261.0	4620223.0	c5462	b4379
tr|A0A0H2VAG2|A0A0H2VAG2_ECOL6	sp|Q46798|YGER_ECOLI	ygeR	ygeR					c3443	b2865
tr|A0A0H2VDG6|A0A0H2VDG6_ECOL6	sp|Q46857|DKGA_ECOLI	c3746	dkgA		3155278.0		3156106.0		b3012
tr|A0A0H2VDQ4|A0A0H2VDQ4_ECOL6	sp|P08189|FIMF_ECOLI	fimF	fimF	5142471.0	4552421.0	5143002.0	4552952.0	c5397	b4318
tr|A0A0H2VAA9|A0A0H2VAA9_ECOL6	sp|P65367|YQCA_ECOLI	yqcA	yqcA					c3356	b2790
tr|A0A0H2VDU8|A0A0H2VDU8_ECOL6	sp|P0AA73|YHBE_ECOLI	yhbE	yhbE					c3941	b3184
tr|A0A0H2V6W4|A0A0H2V6W4_ECOL6	sp|P39165|YCHO_ECOLI	ychP	ychO		1275360.0		1276755.0	c1680	b1220
tr|A0A0H2V7Y7|A0A0H2V7Y7_ECOL6	sp|P75988|YCGX_ECOLI	ycgX	ycgX					c1603	b1161
tr|A0A0H2V484|A0A0H2V484_ECOL6	sp|P0AFW8|ROF_ECOLI	yaeO	rof		213677.0		213938.0	c0227	b0189
tr|A0A0H2VAH0|A0A0H2VAH0_ECOL6	sp|P0AES4|GYRA_ECOLI	gyrA	gyrA	2623645.0	2341462.0	2626273.0	2344090.0	c2773	b2231
tr|A0A0H2VC15|A0A0H2VC15_ECOL6	sp|P52101|GLRK_ECOLI	yfhK	glrK					c3079	b2556
tr|A0A0H2VDI8|A0A0H2VDI8_ECOL6	sp|P37671|YIAJ_ECOLI	yiaJ	yiaJ	4179229.0	3897882.0	4180078.0	3898731.0	c4395	b3574
tr|A0A0H2V922|A0A0H2V922_ECOL6	sp|P17315|CIRA_ECOLI	cirA	cirA	2536472.0	2248111.0	2538464.0	2250103.0	c2690	b2155
tr|A0A0H2VD78|A0A0H2VD78_ECOL6	sp|P46852|YHHW_ECOLI	yhhW	yhhW	4018230.0	4060769.0	4018926.0	4061465.0	c4228	b3439
tr|A0A0H2VBF8|A0A0H2VBF8_ECOL6	sp|P05706|PTHA_ECOLI	srlB	srlB	3109830.0	2826017.0	3110202.0	2826389.0	c3258	b2704
tr|A0A0H2V803|A0A0H2V803_ECOL6	sp|P0AFC0|NUDB_ECOLI	ntpA	nudB		1949893.0		1950346.0	c2279	b1865
tr|A0A0H2V774|A0A0H2V774_ECOL6	sp|P64459|YNCJ_ECOLI	yncJ	yncJ					c1860	b1436
tr|A0A0H2V5R4|A0A0H2V5R4_ECOL6	sp|P80644|SSUE_ECOLI	ycbP	ssuE		997358.0		997934.0	c1080	b0937
tr|A0A0H2V8Y3|A0A0H2V8Y3_ECOL6	sp|P76406|YEGR_ECOLI	yegR	yegR					c2613	b2085
tr|A0A0H2VE77|A0A0H2VE77_ECOL6	sp|P39161|UXUR_ECOLI	uxuR	uxuR	5149304.0	4559255.0	5150078.0	4560029.0	c5404	b4324
tr|A0A0H2VD73|A0A0H2VD73_ECOL6	sp|P06720|AGAL_ECOLI	melA	melA	4900457.0	4346588.0	4901813.0	4347944.0	c5124	b4119
tr|A0A0H2VE15|A0A0H2VE15_ECOL6	sp|P41443|GSPH_ECOLI	hofH	gspH		4178438.0		4178948.0	c4100	b3329
tr|A0A0H2V9C2|A0A0H2V9C2_ECOL6	sp|P46118|HEXR_ECOLI	yebK	hexR		1938365.0		1939235.0	c2267	b1853
tr|A0A0H2V8C7|A0A0H2V8C7_ECOL6	sp|Q47083|CBL_ECOLI	cbl	cbl	2259936.0	2062100.0	2260887.0	2063051.0	c2447	b1987
tr|A0A0H2VBA3|A0A0H2VBA3_ECOL6	sp|P69829|PTSN_ECOLI	ptsN	ptsN	3780070.0	3346432.0	3780562.0	3346924.0	c3964	b3204
tr|A0A0H2VC11|A0A0H2VC11_ECOL6	sp|P77269|YPHF_ECOLI	yphF	yphF					c3070	b2548
tr|A0A0H2VBL9|A0A0H2VBL9_ECOL6	sp|P16256|PANF_ECOLI	panF	panF	3839374.0	3407461.0	3840826.0	3408913.0	c4023	b3258
tr|A0A0H2V8X4|A0A0H2V8X4_ECOL6	sp|P76393|YEGI_ECOLI	yegI	yegI	2436366.0	2151175.0	2438307.0	2153122.0	c2597	b2070
tr|A0A0H2VED9|A0A0H2VED9_ECOL6	sp|P32129|YIHG_ECOLI	yihG	yihG					c4807	b3862
tr|A0A0H2V5E8|A0A0H2V5E8_ECOL6	sp|P30749|MOAE_ECOLI	moaE	moaE	841915.0	819716.0	842368.0	820169.0	c0867	b0785
tr|A0A0H2V9I4|A0A0H2V9I4_ECOL6	sp|P77315|YPHD_ECOLI	yphD	yphD					c3068	b2546
tr|A0A0H2V6Y5|A0A0H2V6Y5_ECOL6	sp|Q46755|SIRB2_ECOLI	c1671	ychQ						b1213
tr|A0A0H2VBG0|A0A0H2VBG0_ECOL6	sp|P38051|MENF_ECOLI	menF	menF	2665729.0	2384017.0	2667025.0	2385313.0	c2809	b2265
tr|A0A0H2V7M4|A0A0H2V7M4_ECOL6	sp|P77781|MENI_ECOLI	ydiI	menI		1766935.0		1767346.0	c2081	b1686
tr|A0A0H2V8S6|A0A0H2V8S6_ECOL6	sp|P38097|DGCE_ECOLI	yegE	dgcE					c2594	b2067
tr|A0A0H2VBR5|A0A0H2VBR5_ECOL6	sp|P37640|YHJB_ECOLI	yhjB	yhjB					c4331	b3520
tr|A0A0H2VCQ7|A0A0H2VCQ7_ECOL6	sp|Q46820|YGFT_ECOLI	ygfT	ygfT	3325274.0	3027667.0	3327194.0	3029587.0	c3464	b2887
tr|A0A0H2V5T3|A0A0H2V5T3_ECOL6	sp|P26459|APPC_ECOLI	appC	appC	1081528.0	1038161.0	1083073.0	1039706.0	c1119	b0978
tr|A0A0H2VBQ3|A0A0H2VBQ3_ECOL6	sp|P0AFA9|NIKC_ECOLI	nikC	nikC	4054836.0	4023399.0	4055670.0	4024233.0	c4271	b3478
tr|A0A0H2VG56|A0A0H2VG56_ECOL6	sp|P39282|YJEM_ECOLI	yjeM	yjeM	4992559.0	4388518.0	4994062.0	4390021.0	c5244	b4156
tr|A0A0H2V918|A0A0H2V918_ECOL6	sp|P31979|NUOF_ECOLI	nuoF	nuoF	2682722.0	2404887.0	2684060.0	2406225.0	c2825	b2284
tr|A0A0H2VBK5|A0A0H2VBK5_ECOL6	sp|P37615|YHHM_ECOLI	yhhM	yhhM					c4260	b3467
tr|A0A0H2VDQ7|A0A0H2VDQ7_ECOL6	sp|P42589|YGJH_ECOLI	ygjH	ygjH					c3830	b3074
tr|A0A0H2V5E7|A0A0H2V5E7_ECOL6	sp|P75769|YBHM_ECOLI	ybhM	ybhM					c0870	b0787
tr|A0A0H2V3Y5|A0A0H2V3Y5_ECOL6	sp|P0AC98|SATP_ECOLI	yaaH	satP		9927.0		10494.0	c0015	b0010
tr|A0A0H2V995|A0A0H2V995_ECOL6	sp|P0ABK5|CYSK_ECOLI	cysK	cysK	2813299.0	2537854.0	2814283.0	2538826.0	c2948	b2414
tr|A0A0H2VEB9|A0A0H2VEB9_ECOL6	sp|P27278|NADR_ECOLI	nadR	nadR	5216695.0	4631994.0	5217928.0	4633227.0	c5475	b4390
tr|A0A0H2VAA1|A0A0H2VAA1_ECOL6	sp|P33358|MLRA_ECOLI	yehV	mlrA		2218199.0		2218931.0	c2657	b2127
tr|A0A0H2V8M7|A0A0H2V8M7_ECOL6	sp|P0ACC9|WCAB_ECOLI	wcaB	wcaB	2419603.0	2134203.0	2420092.0	2134692.0	c2584	b2058
tr|A0A0H2V8Z9|A0A0H2V8Z9_ECOL6	sp|P45508|YFAL_ECOLI	yfaL	yfaL	2627281.0	2345086.0	2631040.0	2348839.0	c2775	b2233
tr|A0A0H2V8A1|A0A0H2V8A1_ECOL6	sp|P77154|KOJP_ECOLI	ycjT	ycjT	1620563.0	1379597.0	1622831.0	1381865.0	c1788	b1316
tr|A0A0H2VAW7|A0A0H2VAW7_ECOL6	sp|P0AFI9|PERM_ECOLI	perM	perM					c3009	b2493
tr|A0A0H2V8S1|A0A0H2V8S1_ECOL6	sp|P33359|YEHW_ECOLI	yehW	yehW	2507451.0	2219078.0	2508183.0	2219810.0	c2658	b2128
tr|A0A0H2VCX2|A0A0H2VCX2_ECOL6	sp|P0A9F9|METR_ECOLI	metR	metR	4516281.0	3623864.0	4517235.0	3624818.0	c4750	b3828
tr|A0A0H2VB94|A0A0H2VB94_ECOL6	sp|P76159|LYSQ_ECOLI	c3180	rrrQ						b1554
tr|A0A0H2VCC3|A0A0H2VCC3_ECOL6	sp|P03835|INSG_ECOLI	c3703	insG						b4278
tr|A0A0H2V9F2|A0A0H2V9F2_ECOL6	sp|P76559|YPFG_ECOLI	ypfG	ypfG					c2991	b2466
tr|A0A0H2VF94|A0A0H2VF94_ECOL6	sp|P27828|WECB_ECOLI	wecB	wecB	4470296.0	3665417.0	4471427.0	3666548.0	c4706	b3786
tr|A0A0H2VAZ7|A0A0H2VAZ7_ECOL6	sp|Q47142|HCAT_ECOLI	hcaT	hcaT					c3062	b2536
tr|A0A0H2V8W8|A0A0H2V8W8_ECOL6	sp|P31802|NARP_ECOLI	narP	narP	2578183.0	2293833.0	2578831.0	2294481.0	c2730	b2193
tr|A0A0H2VBJ6|A0A0H2VBJ6_ECOL6	sp|P0A9S7|LIVG_ECOLI	livG	livG	4031931.0	4046208.0	4032699.0	4046976.0	c4245	b3455
tr|A0A0H2VAK9|A0A0H2VAK9_ECOL6	sp|P77526|YFCG_ECOLI	yfcG	yfcG	2703123.0	2426066.0	2703771.0	2426714.0	c2845	b2302
tr|A0A0H2V6U1|A0A0H2V6U1_ECOL6	sp|P75704|YKIA_ECOLI	ykiA	ykiA					c0501	b0392
tr|A0A0H2VDN6|A0A0H2VDN6_ECOL6	sp|P28905|HOLC_ECOLI	holC	holC	5102672.0	4488516.0	5103116.0	4488960.0	c5359	b4259
tr|A0A0H2VAY7|A0A0H2VAY7_ECOL6	sp|P76577|PBPC_ECOLI	pbpC	pbpC	2913632.0	2643668.0	2915945.0	2645981.0	c3042	b2519
tr|A0A0H2V978|A0A0H2V978_ECOL6	sp|P11350|NARI_ECOLI	narI	narI	1730704.0	1537650.0	1731385.0	1538331.0	c1688	b1227
tr|A0A0H2V775|A0A0H2V775_ECOL6	sp|P77216|YBDN_ECOLI	c0690	ybdN						b0602
tr|A0A0H2VA85|A0A0H2VA85_ECOL6	sp|P33554|PPDA_ECOLI	ppdA	ppdA					c3420	b2826
tr|A0A0H2VB22|A0A0H2VB22_ECOL6	sp|Q46851|GPR_ECOLI	yghZ	gpr		3146552.0		3147593.0	c3737	b3001
tr|A0A0H2V7Z4|A0A0H2V7Z4_ECOL6	sp|P23865|PRC_ECOLI	prc	prc	2064439.0	1914481.0	2066488.0	1916530.0	c2239	b1830
tr|A0A0H2V5R9|A0A0H2V5R9_ECOL6	sp|P0AEJ2|ENTC_ECOLI	entC	entC	666957.0	624107.0	668133.0	625283.0	c0680	b0593
tr|A0A0H2VBZ6|A0A0H2VBZ6_ECOL6	sp|P37675|YIAN_ECOLI	yiaN	yiaN	4183279.0	3894333.0	4184557.0	3895611.0	c4400	b3578
tr|A0A0H2V866|A0A0H2V866_ECOL6	sp|P24205|LPXM_ECOLI	msbB	lpxM		1940935.0		1941907.0	c2269	b1855
tr|A0A0H2V6R8|A0A0H2V6R8_ECOL6	sp|P19769|INSK_ECOLI	c0139	insK						b3558
tr|A0A0H2VA80|A0A0H2VA80_ECOL6	sp|Q46802|YGEV_ECOLI	ygeV	ygeV					c3447	b2869
tr|A0A0H2VEC3|A0A0H2VEC3_ECOL6	sp|P0ACI0|ROB_ECOLI	rob	rob					c5483	b4396
tr|A0A0H2VAB5|A0A0H2VAB5_ECOL6	sp|P76440|PRET_ECOLI	yeiT	preT		2237366.0		2238605.0	c2679	b2146
tr|A0A0H2VD68|A0A0H2VD68_ECOL6	sp|P30844|BASS_ECOLI	basS	basS					c5117	b4112
tr|A0A0H2V8N8|A0A0H2V8N8_ECOL6	sp|P76148|YNEG_ECOLI	yneG	yneG					c1946	b1523
tr|A0A0H2V839|A0A0H2V839_ECOL6	sp|P19319|NARZ_ECOLI	narG	narZ		1540563.0		1544304.0	c1685	b1468
tr|A0A0H2V997|A0A0H2V997_ECOL6	sp|P36999|RLMA_ECOLI	yebH	rlmA		1907964.0		1908774.0	c2229	b1822
tr|A0A0H2V9F0|A0A0H2V9F0_ECOL6	sp|P02924|ARAF_ECOLI	araF	araF	2133814.0	1987275.0	2134804.0	1988265.0	c2314	b1901
tr|A0A0H2V858|A0A0H2V858_ECOL6	sp|P76278|YEBZ_ECOLI	yebZ	yebZ					c2250	b1840
tr|A0A0H2VB84|A0A0H2VB84_ECOL6	sp|P0AAD2|MTR_ECOLI	mtr	mtr	3738205.0	3304427.0	3739450.0	3305672.0	c3914	b3161
tr|A0A0H2V466|A0A0H2V466_ECOL6	sp|P26281|HPPK_ECOLI	folK	folK	167801.0	157252.0	168281.0	157732.0	c0175	b0142
tr|A0A0H2V4U1|A0A0H2V4U1_ECOL6	sp|P0AG76|SBCD_ECOLI	sbcD	sbcD	489815.0	414973.0	491018.0	416176.0	c0506	b0398
tr|A0A0H2V7C4|A0A0H2V7C4_ECOL6	sp|P21865|KDPD_ECOLI	kdpD	kdpD					c0780	b0695
tr|A0A0H2V708|A0A0H2V708_ECOL6	sp|P0AAR3|YBAK_ECOLI	ybaK	ybaK	581145.0	505826.0	581625.0	506306.0	c0601	b0481
tr|A0A0H2V7X2|A0A0H2V7X2_ECOL6	sp|P16095|SDHL_ECOLI	sdaA	sdaA	2048603.0	1898645.0	2049968.0	1900010.0	c2219	b1814
tr|A0A0H2V6Y2|A0A0H2V6Y2_ECOL6	sp|P76016|DHAR_ECOLI	c1659	dhaR		1252642.0		1254562.0		b1201
tr|A0A0H2V431|A0A0H2V431_ECOL6	sp|P08337|MUTT_ECOLI	mutT	mutT	114870.0	111043.0	115269.0	111433.0	c0117	b0099
tr|A0A0H2VAB2|A0A0H2VAB2_ECOL6	sp|P42630|TDCG_ECOLI	sdaB	tdcG	3204392.0	3256940.0	3205760.0	3258305.0	c3365	b4471
tr|A0A0H2VBN3|A0A0H2VBN3_ECOL6	sp|P11551|FUCP_ECOLI	fucP	fucP	3209101.0	2932890.0	3210418.0	2934207.0	c3370	b2801
tr|A0A0H2VAR8|A0A0H2VAR8_ECOL6	sp|P33231|LLDP_ECOLI	yghK	lldP		3861360.0		3863016.0	c3704	b3603
tr|A0A0H2V7R9|A0A0H2V7R9_ECOL6	sp|P0AET8|HDHA_ECOLI	hdhA	hdhA	1857793.0	1698986.0	1858561.0	1699754.0	c2011	b1619
tr|A0A0H2V7V3|A0A0H2V7V3_ECOL6	sp|P14294|TOP3_ECOLI	topB	topB	2002242.0	1846712.0	2004189.0	1848674.0	c2166	b1763
tr|A0A0H2V9I1|A0A0H2V9I1_ECOL6	sp|P76537|YFEY_ECOLI	yfeY	yfeY					c2966	b2432
tr|A0A0H2V697|A0A0H2V697_ECOL6	sp|P75917|YMDA_ECOLI	ymdA	ymdA					c1308	b1044
tr|A0A0H2V7E4|A0A0H2V7E4_ECOL6	sp|Q46829|BGLA_ECOLI	c1955	bglA		3042323.0		3043757.0		b2901
tr|A0A0H2VE11|A0A0H2VE11_ECOL6	sp|P45757|GSPC_ECOLI	yheE	gspC		4184022.0		4184838.0	c4095	b3324
tr|A0A0H2VDT0|A0A0H2VDT0_ECOL6	sp|P0ADD7|YJJQ_ECOLI	yjjQ	yjjQ					c5444	b4365
tr|A0A0H2V6J4|A0A0H2V6J4_ECOL6	sp|P02932|PHOE_ECOLI	phoE	phoE	366396.0	258268.0	367452.0	259324.0	c0388	b0241
tr|A0A0H2V9G6|A0A0H2V9G6_ECOL6	sp|P77747|OMPN_ECOLI	ompN	ompN	1653500.0	1437473.0	1654634.0	1438607.0	c1822	b1377
tr|A0A0H2VBC0|A0A0H2VBC0_ECOL6	sp|P26646|ACUI_ECOLI	yhdH	acuI					c4009	b3253
tr|A0A0H2VE85|A0A0H2VE85_ECOL6	sp|P09126|HEM4_ECOLI	hemD	hemD	4489287.0	3646852.0	4490028.0	3647593.0	c4723	b3804
tr|A0A0H2VGE8|A0A0H2VGE8_ECOL6	sp|P39337|YJGM_ECOLI	c5355	yjgM						b4256
tr|A0A0H2VCE5|A0A0H2VCE5_ECOL6	sp|P31443|YIDF_ECOLI	yidF	yidF					c4598	b3674
tr|A0A0H2VBY2|A0A0H2VBY2_ECOL6	sp|P0ADX7|YHHA_ECOLI	yhhA	yhhA					c4237	b3448
tr|A0A0H2V5B4|A0A0H2V5B4_ECOL6	sp|P19934|TOLA_ECOLI	tolA	tolA	799011.0	776763.0	800277.0	778029.0	c0818	b0739
tr|A0A0H2VB40|A0A0H2VB40_ECOL6	sp|P0AD57|ISPB_ECOLI	ispB	ispB	3767197.0	3333564.0	3768169.0	3334536.0	c3945	b3187
tr|A0A0H2V7A3|A0A0H2V7A3_ECOL6	sp|P0AB38|LPOB_ECOLI	ycfM	lpoB		1164214.0		1164856.0	c1378	b1105
tr|A0A0H2V965|A0A0H2V965_ECOL6	sp|P0ACC1|PRMC_ECOLI	hemK	prmC		1267670.0		1268504.0	c1670	b1212
tr|A0A0H2VAG9|A0A0H2VAG9_ECOL6	sp|Q46812|SSNA_ECOLI	c3457	ssnA		3017816.0		3019145.0		b2879
tr|A0A0H2VBS6|A0A0H2VBS6_ECOL6	sp|P03024|GALR_ECOLI	galR	galR	3284631.0	2975254.0	3285663.0	2976286.0	c3434	b2837
tr|A0A0H2V581|A0A0H2V581_ECOL6	sp|P75734|CHIQ_ECOLI	ybfN	chiQ					c0769	b0682
tr|A0A0H2V7K2|A0A0H2V7K2_ECOL6	sp|P0AF32|NARV_ECOLI	narV	narV					c1897	b1465
tr|A0A0H2VDU2|A0A0H2VDU2_ECOL6	sp|P39264|FIMI_ECOLI	fimI	fimI					c5394	b4315
tr|A0A0H2VCX9|A0A0H2VCX9_ECOL6	sp|P32668|YIJF_ECOLI	yijF	yijF					c4902	b3944
tr|A0A0H2V7L9|A0A0H2V7L9_ECOL6	sp|P76134|YDEM_ECOLI	ydeM	ydeM					c1926	b1497
tr|A0A0H2V558|A0A0H2V558_ECOL6	sp|P10100|RLPA_ECOLI	rlpA	rlpA	704092.0	664523.0	705181.0	665612.0	c0724	b0633
tr|A0A0H2V9Y8|A0A0H2V9Y8_ECOL6	sp|P77402|YDIP_ECOLI	ydiP	ydiP					c2091	b1696
tr|A0A0H2V9K2|A0A0H2V9K2_ECOL6	sp|P76562|TMCA_ECOLI	ypfI	tmcA		2592499.0		2594515.0	c3002	b2474
tr|A0A0H2VBB4|A0A0H2VBB4_ECOL6	sp|P33934|NAPH_ECOLI	napH	napH	2586222.0	2302048.0	2587086.0	2302912.0	c2743	b2204
tr|A0A0H2VCS3|A0A0H2VCS3_ECOL6	sp|P11988|BGLB_ECOLI	bglB	bglB	4403434.0	3732979.0	4404829.0	3734392.0	c4643	b3721
tr|A0A0H2VEE6|A0A0H2VEE6_ECOL6	sp|P27298|OPDA_ECOLI	prlC	prlC	4077097.0	3995232.0	4079140.0	3997275.0	c4297	b3498
tr|A0A0H2V867|A0A0H2V867_ECOL6	sp|P52614|FLIK_ECOLI	fliK	fliK	2170153.0	2020522.0	2171281.0	2021650.0	c2360	b1943
tr|A0A0H2V953|A0A0H2V953_ECOL6	sp|P0AFE8|NUOM_ECOLI	nuoM	nuoM	2674016.0	2396181.0	2675546.0	2397711.0	c2818	b2277
tr|A0A0H2VBL0|A0A0H2VBL0_ECOL6	sp|P77288|YFCV_ECOLI	yfcV	yfcV					c2884	b2339
tr|A0A0H2V9I9|A0A0H2V9I9_ECOL6	sp|P0AFU4|GLRR_ECOLI	yfhA	glrR		2686124.0		2687459.0	c3077	b2554
tr|A0A0H2VDW5|A0A0H2VDW5_ECOL6	sp|P24203|YJIA_ECOLI	yjiA	yjiA	5173116.0	4592588.0	5174073.0	4593545.0	c5427	b4352
tr|A0A0H2VBP4|A0A0H2VBP4_ECOL6	sp|P10121|FTSY_ECOLI	ftsY	ftsY	4041242.0	4036171.0	4042739.0	4037665.0	c4257	b3464
tr|A0A0H2V7L5|A0A0H2V7L5_ECOL6	sp|P76186|YDHK_ECOLI	ydhK	ydhK					c2037	b1645
tr|A0A0H2V943|A0A0H2V943_ECOL6	sp|P76471|YFAZ_ECOLI	yfaZ	yfaZ					c2792	b2250
tr|A0A0H2VGK3|A0A0H2VGK3_ECOL6	sp|P08368|CREB_ECOLI	creB	creB	5225782.0	4640686.0	5226472.0	4641376.0	c5485	b4398
tr|A0A0H2VDK2|A0A0H2VDK2_ECOL6	sp|P30843|BASR_ECOLI	basR	basR	4891817.0	4337959.0	4892486.0	4338628.0	c5118	b4113
tr|A0A0H2VB14|A0A0H2VB14_ECOL6	sp|P09373|PFLB_ECOLI	tdcE	pflB	3699503.0	951693.0	3701798.0	953976.0	c3872	b0903
tr|A0A0H2V7I0|A0A0H2V7I0_ECOL6	sp|P31129|DGCZ_ECOLI	ydeH	dgcZ		1624673.0		1625564.0	c1963	b1535
tr|A0A0H2VCF1|A0A0H2VCF1_ECOL6	sp|P52139|YFJX_ECOLI	c4571	yfjX						b2643
tr|A0A0H2V5U9|A0A0H2V5U9_ECOL6	sp|P0ABG7|RODA_ECOLI	mrdB	mrdB	705191.0	665622.0	706304.0	666735.0	c0725	b0634
tr|A0A0H2V9D5|A0A0H2V9D5_ECOL6	sp|P0AFM6|PSPA_ECOLI	pspA	pspA	1610757.0	1369792.0	1611426.0	1370461.0	c1774	b1304
tr|A0A0H2V9S5|A0A0H2V9S5_ECOL6	sp|P76177|YDGH_ECOLI	ydgH	ydgH					c1996	b1604
tr|A0A0H2VBJ7|A0A0H2VBJ7_ECOL6	sp|P15286|FLK_ECOLI	div	flk		2443395.0		2444391.0	c2866	b2321
tr|A0A0H2VEH1|A0A0H2VEH1_ECOL6	sp|P0AES9|HDEA_ECOLI	hdeA	hdeA	4095152.0	3983674.0	4095485.0	3984007.0	c4321	b3510
tr|A0A0H2V6H2|A0A0H2V6H2_ECOL6	sp|P30859|ARTI_ECOLI	artI	artI					c0996	b0863
tr|A0A0H2VES4|A0A0H2VES4_ECOL6	sp|P32711|NRFF_ECOLI	nrfF	nrfF	4846446.0	4296752.0	4846830.0	4297136.0	c5071	b4075
tr|A0A0H2V9B7|A0A0H2V9B7_ECOL6	sp|P76556|EUTP_ECOLI	c2986	eutP		2573633.0		2574113.0		b2461
tr|A0A0H2V6X7|A0A0H2V6X7_ECOL6	sp|P0AFR0|RSSA_ECOLI	ychK	rssA		1290821.0		1291727.0	c1698	b1234
tr|A0A0H2V9G3|A0A0H2V9G3_ECOL6	sp|P77585|YPDE_ECOLI	ypdE	ypdE	2786895.0	2509955.0	2787933.0	2510993.0	c2923	b2384
tr|A0A0H2VAH6|A0A0H2VAH6_ECOL6	sp|P77368|YBCL_ECOLI	ybcL	ybcL	2163070.0	570115.0	2163622.0	570667.0	c2350	b0545
tr|A0A0H2V7U8|A0A0H2V7U8_ECOL6	sp|P76227|YNJH_ECOLI	ynjH	ynjH					c2161	b1760
tr|A0A0H2V4I3|A0A0H2V4I3_ECOL6	sp|Q47679|YAFV_ECOLI	yafV	yafV	348624.0	239418.0	349395.0	240189.0	c0369	b0219
tr|A0A0H2VCV3|A0A0H2VCV3_ECOL6	sp|P25549|ASLA_ECOLI	aslA	aslA	4484514.0	3650673.0	4486170.0	3652329.0	c4719	b3801
tr|A0A0H2VCM0|A0A0H2VCM0_ECOL6	sp|P04993|RECD_ECOLI	recD	recD	3257954.0	2949290.0	3259781.0	2951117.0	c3413	b2819
tr|A0A0H2VCH8|A0A0H2VCH8_ECOL6	sp|Q46919|YQCC_ECOLI	yqcC	yqcC					c3358	b2792
tr|A0A0H2V6A6|A0A0H2V6A6_ECOL6	sp|P75955|YCFT_ECOLI	ycfT	ycfT					c1390	b1115
tr|A0A0H2V5B1|A0A0H2V5B1_ECOL6	sp|P0A912|PAL_ECOLI	pal	pal	801736.0	779488.0	802258.0	780010.0	c0821	b0741
tr|A0A0H2VD87|A0A0H2VD87_ECOL6	sp|P32672|PTFC2_ECOLI	frwC	frwC					c4907	b3949
tr|A0A0H2V661|A0A0H2V661_ECOL6	sp|P10346|GLNQ_ECOLI	glnQ	glnQ	868091.0	846162.0	868814.0	846885.0	c0894	b0809
tr|A0A0H2V990|A0A0H2V990_ECOL6	sp|P45563|XAPA_ECOLI	xapA	xapA	2804924.0	2529490.0	2805758.0	2530324.0	c2940	b2407
tr|A0A0H2VDV1|A0A0H2VDV1_ECOL6	sp|P39279|YJEJ_ECOLI	yjeJ	yjeJ					c5230	b4145
tr|A0A0H2V5H2|A0A0H2V5H2_ECOL6	sp|P75800|PDEI_ECOLI	yliE	pdeI					c0918	b0833
tr|A0A0H2V7G4|A0A0H2V7G4_ECOL6	sp|P21829|YBHA_ECOLI	ybhA	ybhA	819190.0	798034.0	820009.0	798853.0	c0843	b0766
tr|A0A0H2V667|A0A0H2V667_ECOL6	sp|P75915|YCDY_ECOLI	ycdY	ycdY	1243137.0	1099880.0	1243692.0	1100435.0	c1297	b1035
tr|A0A0H2VA63|A0A0H2VA63_ECOL6	sp|P04395|3MG2_ECOLI	alkA	alkA	2434019.0	2148828.0	2434868.0	2149677.0	c2595	b2068
tr|A0A0H2VDM1|A0A0H2VDM1_ECOL6	sp|P77306|YQIK_ECOLI	yqiK	yqiK					c3799	b3051
tr|A0A0H2VBK4|A0A0H2VBK4_ECOL6	sp|P39835|GNTT_ECOLI	gntT	gntT	3973171.0	4092540.0	3974488.0	4093857.0	c4192	b3415
tr|A0A0H2VD90|A0A0H2VD90_ECOL6	sp|P32677|YIJO_ECOLI	yijO	yijO					c4913	b3954
tr|A0A0H2V854|A0A0H2V854_ECOL6	sp|P77737|OPPF_ECOLI	oppF	oppF	1549690.0	1307477.0	1550695.0	1308482.0	c1711	b1247
tr|A0A0H2VA21|A0A0H2VA21_ECOL6	sp|P17334|PTQC_ECOLI	celB	chbC		1821569.0		1822928.0	c2136	b1737
tr|A0A0H2VA45|A0A0H2VA45_ECOL6	sp|P15081|GUTM_ECOLI	gutM	gutM	3111090.0	2827276.0	3111450.0	2827636.0	c3260	b2706
tr|A0A0H2VBN1|A0A0H2VBN1_ECOL6	sp|O32528|YPDI_ECOLI	ypdI	ypdI		2500143.0		2500419.0	c2912	b2376
tr|A0A0H2VBN7|A0A0H2VBN7_ECOL6	sp|P0AB96|ARSC_ECOLI	arsC	arsC	4082080.0	3989752.0	4082506.0	3990178.0	c4301	b3503
tr|A0A0H2V9K6|A0A0H2V9K6_ECOL6	sp|P66948|BEPA_ECOLI	yfgC	bepA		2614749.0		2616213.0	c3011	b2494
